Task

Answer the following multiple-choice question.

Time series

Index | GoldSteinScale
0 | 7.0
1 | 1.0
2 | 4.0
3 | -0.4
4 | 3.4
5 | 0.0
6 | 2.8
7 | 4.0
8 | 4.0
9 | 2.8
10 | 3.0
11 | 6.0
12 | 3.0
13 | -0.4
14 | 4.0
15 | 1.9
16 | -2.0
17 | 7.4
18 | -0.4
19 | -0.4
20 | -5.0
21 | 1.9
22 | 1.9
23 | -2.0
24 | -10.0
25 | 0.0
26 | 2.8
27 | -2.0
28 | 1.0
29 | 1.9
30 | -2.0
31 | 1.9
32 | 7.0
33 | 1.9
34 | -0.4
35 | -2.0
36 | -2.0
37 | -0.4
38 | -2.0
39 | 0.0
40 | 1.9
41 | -4.4
42 | 5.0
43 | -5.0
44 | 3.0
45 | 0.0
46 | -5.0
47 | 6.0
48 | 7.4
49 | 7.0
50 | 2.8
51 | -2.0
52 | -0.4
53 | 0.0
54 | 0.0
55 | -2.0
56 | 0.0
57 | 0.4
58 | -4.0
59 | 1.9
60 | 0.0
61 | 0.0
62 | -5.0
63 | 0.0
64 | 2.8
65 | -5.0
66 | 0.0
67 | -4.0
68 | 3.0
69 | 3.0
70 | 0.4
71 | 2.5
72 | -10.0
73 | -5.0
74 | 7.0
75 | 2.8
76 | -2.0
77 | 0.0
78 | 3.0
79 | -5.0
80 | 3.0
81 | -4.4
82 | -10.0
83 | 0.4
84 | 2.8
85 | 1.0
86 | 0.0
87 | 0.75
88 | -2.0
89 | 5.0
90 | 4.0
91 | 0.0
92 | 0.0
93 | -4.0
94 | 7.4
95 | -10.0
96 | -5.0
97 | 3.4
98 | 6.0
99 | -5.0
100 | -1.0
101 | 0.0
102 | 3.4
103 | 3.4
104 | 3.4
105 | 0.5
106 | -2.0
107 | 3.4
108 | 3.4
109 | 7.4
110 | 7.0
111 | 0.4
112 | 3.4
113 | 7.0
114 | 4.0
115 | 2.8
116 | -0.4
117 | 8.0
118 | 0.0
119 | 5.2
120 | 0.0
121 | 1.0
122 | 7.0
123 | 1.9
124 | -2.0
125 | 2.8
126 | 4.0
127 | -2.0
128 | -5.0
129 | -6.5
130 | 0.0
131 | 1.9
132 | 7.0
133 | -0.4
134 | 0.0
135 | 0.0
136 | 2.8
137 | 3.0
138 | -10.0
139 | 2.0
140 | -1.55
141 | -2.0
142 | 7.4
143 | -6.5
144 | 7.0
145 | 4.0
146 | 7.4
147 | 0.0
148 | -2.0
149 | 3.4
150 | -5.0
151 | 5.0
152 | 0.4
153 | 0.4
154 | 3.0
155 | 3.0
156 | 3.0
157 | 3.0
158 | 3.0
159 | 3.0
160 | -0.1
161 | 3.4
162 | 2.8
163 | -5.0
164 | 8.0
165 | 1.0
166 | 3.0
167 | 3.4
168 | 4.0
169 | -6.5
170 | 1.9
171 | 10.0
172 | 5.7
173 | 1.9
174 | 0.7
175 | 1.0
176 | -1.2999999999999998
177 | -2.0
178 | 7.0
179 | -0.1
180 | -6.5
181 | 4.0
182 | 5.2
183 | 7.4
184 | 2.8
185 | 3.0
186 | 3.0
187 | 1.9
188 | -5.0
189 | 3.3
190 | -1.2
191 | 3.0
192 | 3.0
193 | 4.0
194 | 7.4
195 | 7.0
196 | 3.0
197 | 4.0
198 | 4.0
199 | -0.4
200 | -10.0
201 | -0.5
202 | -10.0
203 | 0.0
204 | -10.0
205 | -7.2
206 | -4.0
207 | 5.2
208 | -10.0
209 | 2.8
210 | 1.9
211 | -10.0
212 | -4.0
213 | -10.0
214 | -6.5
215 | -4.8
216 | 7.0
217 | -10.0
218 | -0.4
219 | -0.5
220 | 7.0
221 | -5.0
222 | 0.4
223 | 0.4
224 | 3.5
225 | 0.0
226 | 2.45
227 | 0.0
228 | 0.0
229 | -4.8
230 | 3.4
231 | 0.0
232 | 0.4
233 | 3.5
234 | 2.7
235 | -9.0
236 | 3.5
237 | -4.0
238 | -10.0
239 | 0.0
240 | 0.0
241 | -2.0
242 | -10.0
243 | -10.0
244 | 0.0
245 | -10.0
246 | 4.0
247 | 0.4
248 | 7.0
249 | -2.0
250 | 7.0
251 | -2.0
252 | 0.0
253 | 3.4
254 | 7.0
255 | 8.3
256 | 3.4
257 | 0.0
258 | 3.4
259 | 7.0
260 | 1.9
261 | 1.9
262 | -10.0
263 | 2.8
264 | 3.5
265 | 1.0
266 | -4.0
267 | 4.0
268 | 3.4
269 | 1.9
270 | 0.0
271 | 0.0
272 | 0.0
273 | 0.0
274 | -9.2
275 | 1.9
276 | 1.9
277 | 0.0
278 | -2.0
279 | 0.0
280 | -3.5
281 | 4.0
282 | 4.0
283 | 0.4
284 | 3.4
285 | -10.0
286 | 0.0
287 | 3.0
288 | 3.0
289 | -0.4
290 | 1.9
291 | 3.0
292 | 3.4
293 | -1.55
294 | -2.0
295 | 2.8
296 | 0.0
297 | 4.0
298 | -1.75
299 | 3.0
300 | -6.5
301 | 5.0
302 | 0.4
303 | 1.9
304 | 6.0
305 | 0.0
306 | 3.0
307 | 0.4
308 | 1.7
309 | -2.0
310 | 4.0
311 | -0.4
312 | 3.5
313 | 1.9
314 | 3.0
315 | 3.4
316 | 3.4
317 | -2.0
318 | 0.0
319 | 1.9
320 | -5.0
321 | 0.4
322 | 5.0
323 | -9.0
324 | -10.0
