Task

Answer the following multiple-choice question.

Time series

Index | GoldSteinScale
0 | 3.0
1 | 3.0
2 | -2.0
3 | 1.9
4 | 0.4
5 | 1.0
6 | -2.0
7 | 3.4
8 | 7.0
9 | 1.0
10 | 0.0
11 | 7.0
12 | 1.9
13 | 0.4
14 | 1.9
15 | -7.0
16 | 4.45
17 | 2.3
18 | 2.65
19 | 2.4
20 | 3.0
21 | 1.9
22 | 6.0
23 | 7.0
24 | 3.5
25 | -7.0
26 | 7.4
27 | 4.0
28 | -0.4
29 | 1.9
30 | 2.8
31 | -4.4
32 | 2.8
33 | 4.0
34 | -10.0
35 | 5.0
36 | 7.0
37 | 7.0
38 | 1.9
39 | 2.7
40 | 1.0
41 | 5.0
42 | 1.0
43 | 0.0
44 | 7.4
45 | 4.0
46 | 3.4
47 | -5.0
48 | 3.0
49 | -9.0
50 | -0.4
51 | 1.0
52 | 0.0
53 | 4.0
54 | 0.0
55 | 4.0
56 | 2.8
57 | -4.0
58 | 3.5
59 | 1.9
60 | 4.0
61 | 5.2
62 | 4.0
63 | 3.0
64 | 1.0
65 | 5.2
66 | 3.0
67 | 3.4
68 | 4.65
69 | -0.4
70 | 7.4
71 | 2.8
72 | -5.0
73 | 5.0
74 | -2.0
75 | -2.0
76 | 7.4
77 | 4.0
78 | 0.0
79 | -2.0
80 | -2.0
81 | 2.8
82 | 3.4
83 | 5.0
84 | 3.0
85 | 0.0
86 | 3.4
87 | 0.0
88 | 4.0
89 | 0.0
90 | 7.4
91 | 0.0
92 | -2.0
93 | 7.0
94 | 1.9
95 | 7.4
96 | 1.9
97 | -10.0
98 | 3.4
99 | 1.0
100 | 1.9
101 | 0.0
102 | 2.3
103 | 7.4
104 | -10.0
105 | -10.0
106 | -1.55
107 | 1.9
108 | 0.4
109 | -4.4
110 | -2.0
111 | 7.0
112 | -10.0
113 | 2.8
114 | 3.4
115 | 3.0
116 | 0.4
117 | 7.0
118 | 3.0
119 | 3.4
120 | 0.0
121 | 3.4
122 | -5.0
123 | 7.4
124 | -5.0
125 | 0.0
126 | 3.4
127 | 3.4
128 | 3.0
129 | -2.0
130 | 1.9
131 | 7.4
132 | 1.0
133 | 1.9
134 | 0.0
135 | -1.0
136 | 2.8
137 | 7.4
138 | 0.0
139 | 1.0
140 | 3.0
141 | -6.5
142 | 1.0
143 | 7.0
144 | 5.0
145 | 3.0
146 | 1.0
147 | 3.4
148 | 3.4
149 | 0.0
150 | 1.0
151 | 3.0
152 | 3.4
153 | 4.0
154 | -5.0
155 | 7.0
156 | 0.4
157 | 1.0
158 | 0.4
159 | -5.0
160 | 5.0
161 | -2.0
162 | 1.9
163 | 7.0
164 | 3.4
165 | 7.4
166 | 0.0
167 | 5.0
168 | 7.0
169 | 7.4
170 | 0.0
171 | 1.9
172 | 3.0
173 | 1.9
174 | 1.0
175 | 1.9
176 | 2.8
177 | 7.4
178 | 5.0
179 | 0.0
180 | 0.0
181 | 7.4
182 | 3.4
183 | 0.0
184 | 0.0
185 | 7.0
186 | 3.4
187 | 7.4
188 | 3.5
189 | 1.9
190 | -6.5
191 | -2.0
192 | 0.0
193 | 3.5
194 | 0.0
195 | 7.4
196 | -0.1
197 | 6.4
198 | -5.0
199 | 1.0
200 | 3.0
201 | 4.9
202 | 2.8
203 | 7.0
204 | 1.0
205 | 7.0
206 | 0.0
207 | -10.0
208 | 0.0
209 | -5.0
210 | 6.0
211 | 6.0
212 | -5.0
213 | 0.0
214 | 1.9
215 | 1.0
216 | 3.0
217 | 7.0
218 | 0.0
219 | 0.4
220 | 0.0
221 | -5.0
222 | 3.4
223 | -5.0
224 | 5.0
225 | 5.0
226 | 4.0
227 | 7.0
228 | 7.0
229 | 1.0
230 | 7.4
231 | 3.4
232 | -2.0
233 | 0.0
234 | 4.0
235 | 0.95
236 | 0.4
237 | 0.0
238 | 0.0
239 | 7.0
240 | 0.0
241 | 6.0
242 | 4.0
243 | 3.4
244 | 3.0
245 | 3.4
246 | 0.0
247 | 0.0
248 | 1.0
249 | 6.4
250 | -5.0
251 | 3.0
252 | -2.0
253 | 3.0
254 | 2.8
255 | -0.5
256 | 1.9
257 | 2.8
258 | 5.0
259 | -1.0333333333333334
260 | -2.0
261 | -5.0
262 | 3.4
263 | 5.0
264 | 1.0
265 | 1.5
266 | 3.0
267 | 0.0
268 | 3.4
269 | 3.4
270 | -2.0
271 | 1.9
272 | -0.4
273 | 1.9
274 | 6.4
275 | 4.0
276 | 1.9
277 | 3.0
278 | -2.0
279 | 3.4
280 | 1.9
281 | 7.4
282 | 4.9
283 | 2.8
284 | 2.8
285 | -2.0
286 | -5.0
287 | 3.4
288 | 3.4
289 | 3.4
290 | 3.4
291 | 5.0
292 | 1.9
293 | 1.9
294 | 0.4
295 | 3.4
296 | 0.4
297 | -0.4
298 | 0.4
299 | -5.0
300 | -0.4
301 | 1.9
302 | 7.4
303 | 0.4
304 | 1.2
305 | 0.4
306 | -2.0
307 | 8.3
308 | 0.0
309 | 3.4
310 | 3.0
311 | 0.0
312 | 3.4
313 | 0.0
314 | 3.4
315 | 0.4
316 | 3.0
317 | -0.4
318 | 3.4
319 | 1.0
320 | 1.0
321 | 4.0
322 | 5.0
323 | 3.4
324 | 3.4
325 | -5.0
326 | 7.0
327 | 4.0
328 | -5.0
329 | 0.0
330 | -0.4
331 | -0.4
332 | -0.2
333 | 5.0
334 | 5.0
335 | 1.0
336 | -0.4
337 | 1.3
338 | -0.4
339 | 0.0
340 | -2.0
341 | -2.5
342 | 1.9
343 | 1.9
344 | 3.4
345 | -2.0
346 | 4.0
347 | -2.0
348 | 0.0
349 | -5.0
350 | -2.0
351 | 0.0
352 | 3.0
353 | 7.4
354 | 1.0
355 | -0.4
356 | 3.4
357 | 7.4
358 | 0.4
359 | 3.0
360 | -0.5
361 | -5.0
362 | 1.0
363 | -5.0
364 | 3.0
365 | 0.0
366 | -0.4
367 | -5.0
368 | -2.0
369 | 1.9
370 | 0.0
371 | 0.0
372 | 4.6
373 | -0.4
374 | 2.2
375 | -0.4
376 | 3.4
377 | -6.5
378 | -2.0
379 | 0.2
380 | -5.0
381 | 3.0
382 | 0.4
383 | 4.0
384 | -5.0
385 | 5.0
386 | 7.0
387 | 7.0
388 | 7.0
389 | 0.0
390 | 6.4
391 | 5.0
392 | -10.0
393 | 0.0
394 | 7.0
395 | 7.0
396 | -1.5
397 | -0.4
398 | 6.0
399 | 1.9
400 | -2.0
401 | 0.0
402 | -0.1
403 | 1.65
404 | 5.0
405 | 2.8
406 | 0.0
407 | 1.45
408 | 0.0
409 | 4.0
