Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Time | Play | Team A score | Team B score | Win prob (A) | Win prob (B)
0 | Player 4 (Team A) vs. Player 7 (Team B) (Player 5 (Team B) gains possession) | 0 | 0 | 0.363 | 0.637
1 | Player 4 (Team B) makes driving layup | 0 | 2 | 0.337 | 0.663
2 | Player 4 (Team A) makes 6-foot hook shot (Player 10 (Team A) assists) | 2 | 2 | 0.364 | 0.636
3 | Player 7 (Team B) misses 8-foot hook shot | 2 | 2 | 0.379 | 0.621
4 | Player 5 (Team A) defensive rebound | 2 | 2 | 0.384 | 0.616
5 | Player 5 (Team A) misses 19-foot pullup jump shot | 2 | 2 | 0.37 | 0.63
6 | Player 7 (Team B) defensive rebound | 2 | 2 | 0.365 | 0.635
7 | Player 4 (Team B) makes two point shot | 2 | 4 | 0.339 | 0.661
8 | Player 3 (Team A) makes 26-foot three point jumper (Player 19 (Team A) assists) | 5 | 4 | 0.387 | 0.613
9 | Player 7 (Team B) misses 10-foot jumper | 5 | 4 | 0.411 | 0.589
10 | Player 5 (Team A) defensive rebound | 5 | 4 | 0.418 | 0.582
11 | Player 10 (Team A) misses 27-foot step back jumpshot | 5 | 4 | 0.396 | 0.604
12 | Player 4 (Team B) defensive rebound | 5 | 4 | 0.389 | 0.611
13 | Player 7 (Team B) makes 5-foot two point shot (Player 4 (Team B) assists) | 5 | 6 | 0.366 | 0.634
14 | Player 4 (Team A) makes 5-foot dunk (Player 10 (Team A) assists) | 7 | 6 | 0.39 | 0.61
15 | Player 19 (Team A) personal foul | 7 | 6 | 0.392 | 0.608
16 | Player 11 (Team B) misses 11-foot step back jumpshot | 7 | 6 | 0.411 | 0.589
17 | Player 4 (Team A) defensive rebound | 7 | 6 | 0.418 | 0.582
18 | Player 5 (Team A) misses 9-foot two point shot | 7 | 6 | 0.399 | 0.601
19 | Player 11 (Team B) defensive rebound | 7 | 6 | 0.393 | 0.607
20 | Player 4 (Team B) makes pullup jump shot | 7 | 8 | 0.37 | 0.63
21 | Player 11 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 2 / Player 4 (Team A) makes free throw 2 of 2 | 9 | 8 | 0.394 | 0.606
22 | Player 3 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 4 (Team B) makes free throw 2 of 2 | 9 | 10 | 0.37 | 0.63
23 | Player 19 (Team A) bad pass (Player 4 (Team B) steals) | 9 | 10 | 0.347 | 0.653
24 | Team A Full timeout | 9 | 10 | 0.371 | 0.629
25 | Player 6 (Team B) makes 4-foot dunk (Player 4 (Team B) assists) | 9 | 12 | 0.322 | 0.678
26 | Player 3 (Team A) makes driving layup | 11 | 12 | 0.348 | 0.652
27 | Player 4 (Team B) misses 25-foot three point pullup jump shot | 11 | 12 | 0.367 | 0.633
28 | Player 4 (Team A) defensive rebound | 11 | 12 | 0.373 | 0.627
29 | Player 19 (Team A) misses 15-foot pullup jump shot | 11 | 12 | 0.356 | 0.644
30 | Player 5 (Team B) defensive rebound | 11 | 12 | 0.349 | 0.651
31 | Player 5 (Team B) makes 15-foot pullup jump shot | 11 | 14 | 0.324 | 0.676
32 | Player 3 (Team A) makes 19-foot two point shot / Player 5 (Team B) shooting foul / Player 14 (Team B) enters the game for Player 11 (Team B) / Player 3 (Team A) makes free throw 1 of 1 | 14 | 14 | 0.374 | 0.626
33 | Player 7 (Team B) makes 3-foot dunk (Player 14 (Team B) assists) | 14 | 16 | 0.35 | 0.65
34 | Player 10 (Team A) out of bounds bad pass turnover | 14 | 16 | 0.326 | 0.674
35 | Player 4 (Team B) makes pullup jump shot (Player 14 (Team B) assists) | 14 | 18 | 0.303 | 0.697
36 | Player 3 (Team A) makes 26-foot three pointer | 17 | 18 | 0.351 | 0.649
37 | Player 4 (Team B) misses 13-foot pullup jump shot | 17 | 18 | 0.371 | 0.629
38 | Player 19 (Team A) defensive rebound | 17 | 18 | 0.377 | 0.623
39 | Player 14 (Team B) personal foul | 17 | 18 | 0.375 | 0.625
40 | Player 5 (Team A) makes 12-foot two point shot | 19 | 18 | 0.401 | 0.599
41 | Player 7 (Team B) makes 5-foot layup (Player 6 (Team B) assists) / Player 4 (Team A) shooting foul / Player 7 (Team B) makes free throw 1 of 1 | 19 | 21 | 0.353 | 0.647
42 | Player 19 (Team A) misses 26-foot three point pullup jump shot | 19 | 21 | 0.335 | 0.665
43 | Player 3 (Team A) offensive rebound | 19 | 21 | 0.353 | 0.647
44 | Player 3 (Team A) misses 19-foot jumper | 19 | 21 | 0.335 | 0.665
45 | Player 4 (Team B) defensive rebound | 19 | 21 | 0.33 | 0.67
46 | Player 4 (Team B) misses two point shot | 19 | 21 | 0.347 | 0.653
47 | Player 5 (Team A) defensive rebound | 19 | 21 | 0.353 | 0.647
48 | Player 4 (Team A) makes two point shot (Player 19 (Team A) assists) | 21 | 21 | 0.379 | 0.621
49 | Player 6 (Team B) misses two point shot / Player 7 (Team B) offensive rebound | 21 | 21 | 0.38 | 0.62
50 | Player 7 (Team B) makes tip shot | 21 | 23 | 0.354 | 0.646
51 | Player 19 (Team A) bad pass (Player 5 (Team B) steals) / Player 5 (Team B) out of bounds lost ball turnover / Player 12 (Team B) enters the game for Player 5 (Team B) / Player 13 (Team B) enters the game for Player 7 (Team B) / Player 7 (Team A) enters the game for Player 10 (Team A) / Player 8 (Team A) enters the game for Player 19 (Team A) | 21 | 23 | 0.354 | 0.646
52 | Player 5 (Team A) makes 12-foot two point shot | 23 | 23 | 0.381 | 0.619
53 | Player 7 (Team A) personal foul / Player 12 (Team A) enters the game for Player 4 (Team A) | 23 | 23 | 0.342 | 0.658
54 | Player 6 (Team B) misses 10-foot pullup jump shot | 23 | 23 | 0.401 | 0.599
55 | Player 12 (Team A) defensive rebound | 23 | 23 | 0.408 | 0.592
56 | Player 8 (Team A) misses 23-foot three point jumper / Team A offensive team rebound / Player 13 (Team B) loose ball foul | 23 | 23 | 0.449 | 0.551
57 | Player 13 (Team B) shooting foul / Player 12 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 12 (Team A) makes free throw 2 of 2 | 24 | 23 | 0.409 | 0.591
58 | Player 13 (Team B) makes 4-foot dunk (Player 4 (Team B) assists) | 24 | 25 | 0.381 | 0.619
59 | Player 5 (Team A) misses 26-foot three point pullup jump shot | 24 | 25 | 0.36 | 0.64
60 | Player 13 (Team B) defensive rebound | 24 | 25 | 0.353 | 0.647
61 | Player 4 (Team B) misses two point shot | 24 | 25 | 0.375 | 0.625
62 | Player 8 (Team A) defensive rebound | 24 | 25 | 0.382 | 0.618
63 | Player 3 (Team A) misses running pullup jump shot / Player 6 (Team B) defensive rebound | 24 | 25 | 0.353 | 0.647
64 | Player 14 (Team B) makes dunk (Player 6 (Team B) assists) | 24 | 27 | 0.331 | 0.669
65 | Team B Full timeout / Player 11 (Team A) enters the game for Player 5 (Team A) | 24 | 27 | 0.311 | 0.689
66 | Player 13 (Team B) blocks Player 3 (Team A)'s layup | 24 | 27 | 0.316 | 0.684
67 | Player 13 (Team B) defensive rebound | 24 | 27 | 0.311 | 0.689
68 | Player 13 (Team B) lost ball turnover (Player 8 (Team A) steals) | 24 | 27 | 0.332 | 0.668
69 | Player 13 (Team B) blocks Player 8 (Team A) 's 26-foot three point jumper | 24 | 27 | 0.317 | 0.683
70 | Player 12 (Team A) offensive rebound | 24 | 27 | 0.332 | 0.668
71 | Player 8 (Team A) makes 5-foot layup (Player 12 (Team A) assists) | 26 | 27 | 0.354 | 0.646
72 | Player 14 (Team B) makes 23-foot three point jumper (Player 13 (Team B) assists) | 26 | 30 | 0.308 | 0.692
73 | Player 7 (Team A) makes driving layup (Player 8 (Team A) assists) | 28 | 30 | 0.333 | 0.667
74 | Player 4 (Team B) bad pass (Player 8 (Team A) steals) | 28 | 30 | 0.359 | 0.641
75 | Player 11 (Team A) misses 27-foot three point pullup jump shot | 28 | 30 | 0.34 | 0.66
76 | Player 12 (Team A) offensive rebound | 28 | 30 | 0.36 | 0.64
77 | Player 12 (Team A) makes two point shot | 30 | 30 | 0.389 | 0.611
78 | Player 12 (Team A) personal foul / Player 13 (Team B) makes free throw 1 of 2 / Player 11 (Team B) enters the game for Player 12 (Team B) / Player 5 (Team A) enters the game for Player 12 (Team A) / Player 13 (Team B) makes free throw 2 of 2 | 30 | 32 | 0.362 | 0.638
79 | Player 3 (Team A) misses 26-foot three point pullup jump shot / Player 11 (Team B) defensive rebound | 30 | 32 | 0.338 | 0.662
80 | End of the 1st Quarter | 30 | 32 | 0.351 | 0.649
81 | Player 7 (Team B) enters the game for Player 13 (Team B) / Player 5 (Team B) enters the game for Player 6 (Team B) / Player 19 (Team A) enters the game for Player 3 (Team A) / Player 12 (Team A) enters the game for Player 5 (Team A) | 30 | 32 | 0.351 | 0.649
82 | Player 11 (Team A) makes 3-foot layup (Player 12 (Team A) assists) | 32 | 32 | 0.39 | 0.61
83 | Player 7 (Team B) makes 16-foot jumper (Player 5 (Team B) assists) | 32 | 34 | 0.362 | 0.638
84 | Player 5 (Team B) personal foul | 32 | 34 | 0.363 | 0.637
85 | Player 19 (Team A) misses 17-foot pullup jump shot | 32 | 34 | 0.343 | 0.657
