Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Time | Play | Team A score | Team B score | Win prob (A) | Win prob (B)
0 | Player 3 (Team A) vs. Player 13 (Team B) (Player 5 (Team A) gains possession) | 0 | 0 | 0.69 | 0.31
1 | Player 2 (Team A) misses 13-foot two point shot | 0 | 0 | 0.676 | 0.324
2 | Player 4 (Team B) defensive rebound | 0 | 0 | 0.671 | 0.329
3 | Player 3 (Team B) misses 8-foot two point shot | 0 | 0 | 0.684 | 0.316
4 | Player 5 (Team A) defensive rebound | 0 | 0 | 0.688 | 0.312
5 | Player 7 (Team A) misses driving layup | 0 | 0 | 0.674 | 0.326
6 | Player 3 (Team A) offensive rebound / Player 3 (Team A) makes tip shot | 2 | 0 | 0.712 | 0.288
7 | Player 13 (Team B) makes layup (Player 4 (Team B) assists) | 2 | 2 | 0.686 | 0.314
8 | Player 7 (Team A) makes three point jumper (Player 4 (Team A) assists) | 5 | 2 | 0.729 | 0.271
9 | Player 12 (Team B) misses driving floating jump shot | 5 | 2 | 0.745 | 0.255
10 | Player 5 (Team A) defensive rebound | 5 | 2 | 0.75 | 0.25
11 | Player 2 (Team A) bad pass (Player 12 (Team B) steals) | 5 | 2 | 0.728 | 0.272
12 | Player 7 (Team B) misses 23-foot three point shot | 5 | 2 | 0.744 | 0.256
13 | Player 4 (Team A) defensive rebound | 5 | 2 | 0.749 | 0.251
14 | Player 2 (Team A) bad pass (Player 13 (Team B) steals) | 5 | 2 | 0.727 | 0.273
15 | Player 3 (Team A) blocks Player 13 (Team B) 's 7-foot two point shot | 5 | 2 | 0.743 | 0.257
16 | Player 4 (Team A) defensive rebound | 5 | 2 | 0.749 | 0.251
17 | Player 2 (Team A) makes two point shot (Player 4 (Team A) assists) | 7 | 2 | 0.765 | 0.235
18 | Player 13 (Team B) makes 18-foot pullup jump shot (Player 7 (Team B) assists) | 7 | 4 | 0.748 | 0.252
19 | Player 3 (Team A) misses 26-foot three point jumper | 7 | 4 | 0.73 | 0.27
20 | Team B defensive team rebound | 7 | 4 | 0.725 | 0.275
21 | Player 4 (Team B) misses 27-foot three point jumper | 7 | 4 | 0.741 | 0.259
22 | Player 7 (Team A) defensive rebound | 7 | 4 | 0.746 | 0.254
23 | Player 13 (Team B) defensive 3-seconds (technical foul) / Player 3 (Team A) makes technical free throw | 8 | 4 | 0.765 | 0.235
24 | Player 13 (Team B) shooting foul / Player 3 (Team A) makes free throw 1 of 2 / Player 3 (Team A) makes free throw 2 of 2 | 10 | 4 | 0.783 | 0.217
25 | Player 12 (Team B) misses 17-foot jumper | 10 | 4 | 0.796 | 0.204
26 | Player 5 (Team A) defensive rebound | 10 | 4 | 0.801 | 0.199
27 | Player 3 (Team A) offensive foul / Player 3 (Team A) turnover | 10 | 4 | 0.782 | 0.218
28 | Player 3 (Team B) misses driving layup | 10 | 4 | 0.796 | 0.204
29 | Player 5 (Team A) defensive rebound | 10 | 4 | 0.801 | 0.199
30 | Player 4 (Team A) makes two point shot (Player 2 (Team A) assists) | 12 | 4 | 0.817 | 0.183
31 | Player 7 (Team B) makes two point shot | 12 | 6 | 0.801 | 0.199
32 | Player 2 (Team A) misses 26-foot three point jumper | 12 | 6 | 0.786 | 0.214
33 | Player 3 (Team B) defensive rebound | 12 | 6 | 0.781 | 0.219
34 | Player 13 (Team B) makes 7-foot two point shot (Player 3 (Team B) assists) / Team A Full timeout / Player 11 (Team A) enters the game for Player 5 (Team A) | 12 | 8 | 0.762 | 0.238
35 | Player 4 (Team A) makes 25-foot three pointer (Player 3 (Team A) assists) | 15 | 8 | 0.8 | 0.2
36 | Player 3 (Team A) blocks Player 4 (Team B) 's 8-foot driving layup | 15 | 8 | 0.811 | 0.189
37 | Player 7 (Team B) offensive rebound | 15 | 8 | 0.799 | 0.201
38 | Player 7 (Team B) makes 24-foot step back jumpshot | 15 | 11 | 0.761 | 0.239
39 | Player 3 (Team A) misses 11-foot two point shot | 15 | 11 | 0.744 | 0.256
40 | Player 3 (Team B) defensive rebound | 15 | 11 | 0.739 | 0.261
41 | Player 3 (Team B) misses driving layup | 15 | 11 | 0.754 | 0.246
42 | Player 7 (Team B) offensive rebound | 15 | 11 | 0.739 | 0.261
43 | Player 3 (Team A) blocks Player 4 (Team B) 's 5-foot driving layup / Player 2 (Team A) defensive rebound | 15 | 11 | 0.759 | 0.241
44 | Player 11 (Team A) makes 16-foot jumper (Player 2 (Team A) assists) | 17 | 11 | 0.778 | 0.222
45 | Player 3 (Team B) misses driving layup | 17 | 11 | 0.793 | 0.207
46 | Player 3 (Team A) defensive rebound | 17 | 11 | 0.798 | 0.202
47 | Player 2 (Team A) makes driving layup (Player 4 (Team A) assists) / Team B Full timeout / Player 18 (Team B) enters the game for Player 4 (Team B) / Player 6 (Team A) enters the game for Player 2 (Team A) | 19 | 11 | 0.814 | 0.186
48 | Player 3 (Team B) makes 4-foot driving dunk | 19 | 13 | 0.798 | 0.202
49 | Player 6 (Team A) makes 10-foot pullup jump shot / Player 18 (Team B) shooting foul / Player 17 (Team B) enters the game for Player 3 (Team B) / Player 6 (Team A) makes free throw 1 of 1 | 22 | 13 | 0.829 | 0.171
50 | Player 3 (Team A) shooting foul / Player 7 (Team B) makes free throw 1 of 2 / Player 9 (Team A) enters the game for Player 3 (Team A) / Player 5 (Team A) enters the game for Player 4 (Team A) / Player 7 (Team B) misses free throw 2 of 2 | 22 | 14 | 0.83 | 0.17
51 | Player 6 (Team A) defensive rebound | 22 | 14 | 0.83 | 0.17
52 | Player 7 (Team A) back court turnover | 22 | 14 | 0.813 | 0.187
53 | Player 12 (Team B) misses 16-foot pullup jump shot | 22 | 14 | 0.826 | 0.174
54 | Player 6 (Team A) defensive rebound | 22 | 14 | 0.83 | 0.17
55 | Player 11 (Team A) misses 26-foot three point shot | 22 | 14 | 0.817 | 0.183
56 | Player 13 (Team B) defensive rebound | 22 | 14 | 0.812 | 0.188
57 | Player 13 (Team B) misses running pullup jump shot | 22 | 14 | 0.825 | 0.175
58 | Player 7 (Team A) defensive rebound | 22 | 14 | 0.83 | 0.17
59 | Player 11 (Team A) lost ball turnover (Player 7 (Team B) steals) | 22 | 14 | 0.812 | 0.188
60 | Player 13 (Team B) out of bounds lost ball turnover | 22 | 14 | 0.83 | 0.17
61 | Player 7 (Team A) misses 25-foot three point jumper | 22 | 14 | 0.816 | 0.184
62 | Player 13 (Team B) defensive rebound | 22 | 14 | 0.812 | 0.188
63 | Player 12 (Team B) misses 15-foot pullup jump shot | 22 | 14 | 0.825 | 0.175
64 | Player 9 (Team A) defensive rebound | 22 | 14 | 0.829 | 0.171
65 | Player 11 (Team A) misses 18-foot pullup jump shot | 22 | 14 | 0.816 | 0.184
66 | Player 12 (Team B) defensive rebound | 22 | 14 | 0.811 | 0.189
67 | Player 17 (Team B) misses three point shot | 22 | 14 | 0.825 | 0.175
68 | Player 9 (Team A) defensive rebound / Player 12 (Team B) personal foul / Player 16 (Team B) enters the game for Player 13 (Team B) / Player 3 (Team B) enters the game for Player 7 (Team B) / Player 4 (Team B) enters the game for Player 12 (Team B) / Player 2 (Team A) enters the game for Player 7 (Team A) | 22 | 14 | 0.83 | 0.17
69 | Player 2 (Team A) offensive charge / Player 2 (Team A) turnover | 22 | 14 | 0.811 | 0.189
70 | Player 3 (Team B) out of bounds bad pass turnover | 22 | 14 | 0.829 | 0.171
71 | Player 6 (Team A) makes three point jumper (Player 9 (Team A) assists) | 25 | 14 | 0.861 | 0.139
72 | Player 17 (Team B) makes 5-foot layup (Player 4 (Team B) assists) | 25 | 16 | 0.847 | 0.153
73 | Player 6 (Team A) makes driving layup (Player 2 (Team A) assists) | 27 | 16 | 0.861 | 0.139
74 | Player 4 (Team B) makes 8-foot two point shot (Player 17 (Team B) assists) | 27 | 18 | 0.847 | 0.153
75 | Player 9 (Team A) misses driving floating jump shot | 27 | 18 | 0.833 | 0.167
76 | Player 3 (Team B) defensive rebound | 27 | 18 | 0.828 | 0.172
77 | Player 3 (Team B) offensive charge / Player 3 (Team B) turnover | 27 | 18 | 0.847 | 0.153
78 | Player 9 (Team A) misses 28-foot three point jumper | 27 | 18 | 0.833 | 0.167
79 | Player 18 (Team B) defensive rebound | 27 | 18 | 0.828 | 0.172
80 | Player 5 (Team A) personal take foul | 27 | 18 | 0.8 | 0.2
81 | Player 6 (Team A) blocks Player 3 (Team B) 's 9-foot driving layup / Team B offensive team rebound | 27 | 18 | 0.827 | 0.173
