Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Time | Play | Team A score | Team B score | Win prob (A) | Win prob (B)
0 | Player 1 (Team A) vs. Player 13 (Team B) (Player 5 (Team A) gains possession) | 0 | 0 | 0.41 | 0.59
1 | Player 11 (Team A) misses 26-foot three point pullup jump shot | 0 | 0 | 0.396 | 0.604
2 | Player 7 (Team B) defensive rebound | 0 | 0 | 0.391 | 0.609
3 | Player 14 (Team A) shooting foul / Player 3 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 3 (Team B) makes free throw 2 of 2 | 0 | 1 | 0.39 | 0.61
4 | Player 14 (Team A) misses 25-foot three point jumper | 0 | 1 | 0.371 | 0.629
5 | Player 3 (Team B) defensive rebound | 0 | 1 | 0.364 | 0.636
6 | Player 13 (Team B) misses driving floating jump shot / Player 1 (Team A) defensive rebound | 0 | 1 | 0.391 | 0.609
7 | Player 14 (Team A) misses 24-foot three point jumper | 0 | 1 | 0.371 | 0.629
8 | Player 9 (Team B) defensive rebound | 0 | 1 | 0.365 | 0.635
9 | Player 9 (Team B) misses 27-foot three point jumper | 0 | 1 | 0.385 | 0.615
10 | Player 11 (Team A) defensive rebound | 0 | 1 | 0.392 | 0.608
11 | Player 11 (Team A) misses running pullup jump shot / Team A offensive team rebound / Player 9 (Team B) loose ball foul | 0 | 1 | 0.39 | 0.61
12 | Player 5 (Team A) misses 17-foot two point shot | 0 | 1 | 0.374 | 0.626
13 | Player 1 (Team A) offensive rebound | 0 | 1 | 0.391 | 0.609
14 | Player 3 (Team B) shooting foul / Player 1 (Team A) makes free throw 1 of 2 / Player 1 (Team A) misses free throw 2 of 2 | 1 | 1 | 0.39 | 0.61
15 | Player 3 (Team B) defensive rebound | 1 | 1 | 0.39 | 0.61
16 | Player 3 (Team B) makes driving layup | 1 | 3 | 0.367 | 0.633
17 | Player 5 (Team A) makes 16-foot step back jumpshot | 3 | 3 | 0.391 | 0.609
18 | Player 7 (Team B) traveling | 3 | 3 | 0.417 | 0.583
19 | Player 14 (Team A) misses 23-foot three point jumper | 3 | 3 | 0.398 | 0.602
20 | Player 13 (Team B) defensive rebound | 3 | 3 | 0.392 | 0.608
21 | Player 11 (Team A) shooting foul / Player 13 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 13 (Team B) misses free throw 2 of 2 | 3 | 3 | 0.418 | 0.582
22 | Player 9 (Team B) offensive rebound / Player 9 (Team B) misses tip shot | 3 | 3 | 0.412 | 0.588
23 | Player 10 (Team A) defensive rebound | 3 | 3 | 0.418 | 0.582
24 | Player 5 (Team A) bad pass (Player 9 (Team B) steals) | 3 | 3 | 0.393 | 0.607
25 | Player 4 (Team B) misses 24-foot three point shot | 3 | 3 | 0.413 | 0.587
26 | Player 9 (Team B) offensive rebound | 3 | 3 | 0.394 | 0.606
27 | Player 3 (Team B) out of bounds bad pass turnover | 3 | 3 | 0.419 | 0.581
28 | Player 7 (Team B) blocks Player 10 (Team A) 's 19-foot pullup jump shot | 3 | 3 | 0.4 | 0.6
29 | Player 13 (Team B) defensive rebound | 3 | 3 | 0.394 | 0.606
30 | Player 7 (Team B) misses 24-foot three point jumper | 3 | 3 | 0.413 | 0.587
31 | Player 13 (Team B) offensive rebound | 3 | 3 | 0.395 | 0.605
32 | Player 13 (Team B) misses two point shot / Player 7 (Team B) offensive rebound | 3 | 3 | 0.395 | 0.605
33 | Player 7 (Team B) makes tip shot | 3 | 5 | 0.37 | 0.63
34 | Player 1 (Team A) makes dunk (Player 5 (Team A) assists) | 5 | 5 | 0.395 | 0.605
35 | Player 1 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 4 (Team B) makes free throw 2 of 2 | 5 | 7 | 0.372 | 0.628
36 | Player 14 (Team A) makes three point jumper (Player 11 (Team A) assists) | 8 | 7 | 0.423 | 0.577
37 | Player 4 (Team B) misses two point shot | 8 | 7 | 0.443 | 0.557
38 | Player 5 (Team A) defensive rebound | 8 | 7 | 0.45 | 0.55
39 | Player 5 (Team A) misses 25-foot three point shot | 8 | 7 | 0.43 | 0.57
40 | Player 10 (Team A) offensive rebound | 8 | 7 | 0.45 | 0.55
41 | Player 10 (Team A) bad pass (Player 9 (Team B) steals) | 8 | 7 | 0.424 | 0.576
42 | Player 13 (Team B) makes two point shot (Player 4 (Team B) assists) | 8 | 9 | 0.398 | 0.602
43 | Player 14 (Team A) makes 25-foot three pointer | 11 | 9 | 0.449 | 0.551
44 | Player 7 (Team B) offensive charge / Player 7 (Team B) turnover / Team B Full timeout / Player 7 (Team A) enters the game for Player 10 (Team A) | 11 | 9 | 0.477 | 0.523
45 | Player 14 (Team A) makes 25-foot three point jumper (Player 5 (Team A) assists) | 14 | 9 | 0.533 | 0.467
46 | Player 7 (Team B) makes 11-foot pullup jump shot | 14 | 11 | 0.506 | 0.494
47 | Player 7 (Team A) makes 18-foot pullup jump shot (Player 5 (Team A) assists) | 16 | 11 | 0.535 | 0.465
48 | Player 9 (Team B) makes layup (Player 7 (Team B) assists) | 16 | 13 | 0.507 | 0.493
49 | Player 5 (Team A) lost ball turnover (Player 4 (Team B) steals) | 16 | 13 | 0.481 | 0.519
50 | Player 7 (Team B) misses dunk / Player 3 (Team B) offensive rebound / Player 14 (Team A) shooting foul / Player 14 (Team A) technical foul (1st technical foul) / Player 4 (Team B) makes technical free throw / Player 3 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 8 (Team B) enters the game for Player 13 (Team B) / Player 5 (Team B) enters the game for Player 9 (Team B) / Player 8 (Team A) enters the game for Player 14 (Team A) / Player 3 (Team B) makes free throw 2 of 2 | 16 | 15 | 0.457 | 0.543
51 | Player 8 (Team A) misses 24-foot step back jumpshot | 16 | 15 | 0.436 | 0.564
52 | Player 1 (Team A) offensive rebound | 16 | 15 | 0.457 | 0.543
53 | Player 5 (Team A) makes two point shot (Player 8 (Team A) assists) | 18 | 15 | 0.481 | 0.519
54 | Player 5 (Team B) makes 26-foot three point jumper (Player 3 (Team B) assists) | 18 | 18 | 0.429 | 0.571
55 | Player 5 (Team A) misses 21-foot jumper | 18 | 18 | 0.41 | 0.59
56 | Player 8 (Team B) defensive rebound | 18 | 18 | 0.404 | 0.596
57 | Player 7 (Team B) makes 24-foot three point jumper (Player 8 (Team B) assists) | 18 | 21 | 0.353 | 0.647
58 | Player 1 (Team A) makes layup (Player 7 (Team A) assists) | 20 | 21 | 0.377 | 0.623
59 | Player 3 (Team B) misses 28-foot three point jumper | 20 | 21 | 0.398 | 0.602
60 | Player 1 (Team A) defensive rebound | 20 | 21 | 0.405 | 0.595
61 | Player 7 (Team A) makes 18-foot pullup jump shot | 22 | 21 | 0.432 | 0.568
62 | Player 8 (Team B) misses driving floating jump shot | 22 | 21 | 0.454 | 0.546
63 | Player 8 (Team A) defensive rebound | 22 | 21 | 0.461 | 0.539
64 | Player 11 (Team A) makes two point shot (Player 8 (Team A) assists) / Team B Full timeout / Player 12 (Team B) enters the game for Player 7 (Team B) / Player 11 (Team B) enters the game for Player 4 (Team B) / Player 16 (Team A) enters the game for Player 11 (Team A) / Player 17 (Team A) enters the game for Player 5 (Team A) / Player 18 (Team A) enters the game for Player 1 (Team A) | 24 | 21 | 0.486 | 0.514
65 | Player 5 (Team B) makes 11-foot two point shot | 24 | 23 | 0.462 | 0.538
66 | Player 18 (Team A) makes 23-foot three point jumper (Player 8 (Team A) assists) | 27 | 23 | 0.518 | 0.482
67 | Player 5 (Team B) misses layup | 27 | 23 | 0.54 | 0.46
68 | Player 5 (Team B) offensive rebound | 27 | 23 | 0.519 | 0.481
69 | Player 5 (Team B) makes two point shot | 27 | 25 | 0.491 | 0.509
70 | Player 16 (Team A) makes two point shot (Player 7 (Team A) assists) | 29 | 25 | 0.52 | 0.48
71 | Player 3 (Team B) misses 20-foot pullup jump shot | 29 | 25 | 0.542 | 0.458
72 | Player 18 (Team A) defensive rebound | 29 | 25 | 0.549 | 0.451
73 | Player 18 (Team A) misses hook shot | 29 | 25 | 0.528 | 0.472
74 | Player 11 (Team B) defensive rebound | 29 | 25 | 0.522 | 0.478
75 | Player 12 (Team B) misses 26-foot three point jumper | 29 | 25 | 0.543 | 0.457
76 | Player 7 (Team A) defensive rebound | 29 | 25 | 0.55 | 0.45
77 | Player 8 (Team B) personal foul / Player 19 (Team B) enters the game for Player 3 (Team B) | 29 | 25 | 0.59 | 0.41
78 | Player 16 (Team A) makes 4-foot layup (Player 7 (Team A) assists) | 31 | 25 | 0.576 | 0.424
79 | Player 8 (Team B) misses 17-foot pullup jump shot | 31 | 25 | 0.599 | 0.401
80 | Player 7 (Team A) defensive rebound | 31 | 25 | 0.606 | 0.394
81 | Player 7 (Team A) out of bounds bad pass turnover | 31 | 25 | 0.578 | 0.422
82 | Player 16 (Team A) shooting foul / Player 11 (Team B) makes free throw 1 of 2 / Player 11 (Team B) makes free throw 2 of 2 | 31 | 27 | 0.551 | 0.449
83 | Player 7 (Team A) makes driving layup / Player 19 (Team B) defensive goaltending violation | 33 | 27 | 0.58 | 0.42
84 | Player 5 (Team B) misses 7-foot hook shot | 33 | 27 | 0.603 | 0.397
85 | Player 18 (Team A) defensive rebound | 33 | 27 | 0.611 | 0.389
86 | Player 16 (Team A) misses 25-foot three point jumper / Team A offensive team rebound / End of the 1st Quarter | 33 | 27 | 0.597 | 0.403
87 | Player 5 (Team A) enters the game for Player 17 (Team A) | 33 | 27 | 0.597 | 0.403
88 | Player 8 (Team B) misses 18-foot pullup jump shot | 33 | 27 | 0.606 | 0.394
89 | Player 7 (Team A) defensive rebound | 33 | 27 | 0.614 | 0.386
90 | Player 5 (Team A) makes layup (Player 7 (Team A) assists) | 35 | 27 | 0.641 | 0.359
91 | Player 19 (Team B) misses 27-foot three point jumper | 35 | 27 | 0.666 | 0.334
92 | Player 7 (Team A) defensive rebound | 35 | 27 | 0.674 | 0.326
