Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.457 | 0.543 |
| 11:43-1st |  | 0 | 2 | 0.428 | 0.572 |
| 11:23-1st |  | 2 | 2 | 0.457 | 0.543 |
| 11:04-1st |  | 2 | 4 | 0.429 | 0.571 |
| 10:45-1st |  | 2 | 4 | 0.429 | 0.571 |
| 10:38-1st |  | 2 | 4 | 0.429 | 0.571 |
| 10:32-1st |  | 2 | 4 | 0.41 | 0.59 |
| 10:30-1st |  | 2 | 4 | 0.429 | 0.571 |
| 10:20-1st |  | 2 | 4 | 0.41 | 0.59 |
| 10:18-1st |  | 2 | 4 | 0.404 | 0.596 |
| 10:13-1st |  | 2 | 4 | 0.423 | 0.577 |
| 10:10-1st |  | 2 | 4 | 0.429 | 0.571 |
| 9:56-1st |  | 4 | 4 | 0.456 | 0.544 |
| 9:43-1st |  | 4 | 4 | 0.48 | 0.52 |
| 9:38-1st |  | 4 | 4 | 0.456 | 0.544 |
| 9:34-1st |  | 4 | 7 | 0.406 | 0.594 |
| 9:20-1st |  | 4 | 7 | 0.406 | 0.594 |
| 9:07-1st |  | 7 | 7 | 0.456 | 0.544 |
| 8:52-1st |  | 7 | 10 | 0.406 | 0.594 |
| 8:41-1st |  | 7 | 10 | 0.386 | 0.614 |
| 8:38-1st |  | 7 | 10 | 0.379 | 0.621 |
| 8:33-1st |  | 7 | 13 | 0.332 | 0.668 |
| 8:13-1st |  | 9 | 13 | 0.356 | 0.644 |
| 7:51-1st |  | 9 | 15 | 0.333 | 0.667 |
| 7:45-1st |  | 9 | 15 | 0.331 | 0.669 |
| 7:34-1st |  | 11 | 15 | 0.354 | 0.646 |
| 7:21-1st |  | 11 | 17 | 0.332 | 0.668 |
| 7:07-1st |  | 13 | 17 | 0.352 | 0.648 |
| 6:46-1st |  | 13 | 20 | 0.307 | 0.693 |
| 6:32-1st |  | 13 | 20 | 0.289 | 0.711 |
| 6:29-1st |  | 13 | 20 | 0.307 | 0.693 |
| 6:27-1st |  | 13 | 20 | 0.283 | 0.717 |
| 6:21-1st |  | 13 | 20 | 0.301 | 0.699 |
| 6:17-1st |  | 13 | 20 | 0.306 | 0.694 |
| 6:08-1st |  | 13 | 20 | 0.289 | 0.711 |
| 6:06-1st |  | 13 | 20 | 0.283 | 0.717 |
| 6:05-1st |  | 13 | 21 | 0.284 | 0.716 |
| 5:45-1st |  | 13 | 21 | 0.278 | 0.722 |
| 5:43-1st |  | 13 | 21 | 0.284 | 0.716 |
| 5:41-1st |  | 13 | 21 | 0.284 | 0.716 |
| 5:36-1st |  | 15 | 21 | 0.305 | 0.695 |
| 5:18-1st |  | 15 | 24 | 0.261 | 0.739 |
| 4:57-1st |  | 17 | 24 | 0.281 | 0.719 |
| 4:40-1st |  | 17 | 26 | 0.26 | 0.74 |
| 4:32-1st |  | 17 | 26 | 0.243 | 0.757 |
| 4:31-1st |  | 17 | 26 | 0.243 | 0.757 |
| 4:30-1st |  | 17 | 26 | 0.26 | 0.74 |
| 4:28-1st |  | 17 | 26 | 0.243 | 0.757 |
| 4:27-1st |  | 17 | 26 | 0.26 | 0.74 |
| 4:26-1st |  | 19 | 26 | 0.28 | 0.72 |
| 4:04-1st |  | 19 | 26 | 0.299 | 0.701 |
| 4:02-1st |  | 19 | 26 | 0.305 | 0.695 |
| 3:59-1st |  | 19 | 26 | 0.279 | 0.721 |
| 3:50-1st |  | 19 | 26 | 0.286 | 0.714 |
| 3:48-1st |  | 19 | 26 | 0.279 | 0.721 |
| 3:34-1st |  | 19 | 28 | 0.258 | 0.742 |
| 3:17-1st |  | 20 | 28 | 0.257 | 0.743 |
| 3:02-1st |  | 20 | 30 | 0.235 | 0.765 |
| 2:40-1st |  | 22 | 30 | 0.256 | 0.744 |
| 2:27-1st |  | 22 | 31 | 0.255 | 0.745 |
| 2:25-1st |  | 22 | 31 | 0.255 | 0.745 |
| 2:11-1st |  | 24 | 31 | 0.275 | 0.725 |
| 1:58-1st |  | 24 | 31 | 0.302 | 0.698 |
| 1:52-1st |  | 26 | 31 | 0.328 | 0.672 |
| 1:38-1st |  | 26 | 33 | 0.301 | 0.699 |
| 1:26-1st |  | 26 | 33 | 0.28 | 0.72 |
| 1:23-1st |  | 26 | 33 | 0.301 | 0.699 |
| 1:22-1st |  | 26 | 33 | 0.28 | 0.72 |
| 1:21-1st |  | 26 | 33 | 0.273 | 0.727 |
| 1:15-1st |  | 26 | 35 | 0.253 | 0.747 |
| 1:01-1st |  | 26 | 35 | 0.234 | 0.766 |
| 58.1-1st |  | 28 | 35 | 0.273 | 0.727 |
| 36.1-1st |  | 28 | 35 | 0.292 | 0.708 |
| 33.1-1st |  | 28 | 35 | 0.272 | 0.728 |
| 32.1-1st |  | 28 | 35 | 0.299 | 0.701 |
| 23.0-1st |  | 28 | 35 | 0.279 | 0.721 |
| 21.0-1st |  | 28 | 35 | 0.272 | 0.728 |
| 4.1-1st |  | 28 | 35 | 0.291 | 0.709 |
| 2.0-1st |  | 28 | 35 | 0.271 | 0.729 |
| 0.0-1st |  | 28 | 37 | 0.24 | 0.76 |
| 12:00-2nd |  | 28 | 37 | 0.24 | 0.76 |
| 11:45-2nd |  | 31 | 37 | 0.297 | 0.703 |
| 11:30-2nd |  | 31 | 37 | 0.322 | 0.678 |
| 11:16-2nd |  | 31 | 37 | 0.303 | 0.697 |
| 11:13-2nd |  | 31 | 37 | 0.296 | 0.704 |
| 11:11-2nd |  | 31 | 37 | 0.322 | 0.678 |
| 11:02-2nd |  | 33 | 37 | 0.345 | 0.655 |
| 10:56-2nd |  | 34 | 37 | 0.405 | 0.595 |
| 10:45-2nd |  | 34 | 37 | 0.375 | 0.625 |
| 10:43-2nd |  | 34 | 37 | 0.405 | 0.595 |
| 10:32-2nd |  | 36 | 37 | 0.429 | 0.571 |
| 10:18-2nd |  | 36 | 37 | 0.454 | 0.546 |
| 10:15-2nd |  | 36 | 37 | 0.463 | 0.537 |
| 10:10-2nd |  | 36 | 37 | 0.438 | 0.562 |
| 10:07-2nd |  | 38 | 37 | 0.491 | 0.509 |
| 10:01-2nd |  | 38 | 37 | 0.515 | 0.485 |
| 9:59-2nd |  | 38 | 37 | 0.492 | 0.508 |
| 9:57-2nd |  | 38 | 37 | 0.515 | 0.485 |
| 9:55-2nd |  | 38 | 37 | 0.491 | 0.509 |
| 9:53-2nd |  | 38 | 39 | 0.463 | 0.537 |
| 9:39-2nd |  | 38 | 39 | 0.43 | 0.57 |
| 9:21-2nd |  | 38 | 39 | 0.455 | 0.545 |
| 9:18-2nd |  | 38 | 39 | 0.463 | 0.537 |
| 9:03-2nd |  | 38 | 39 | 0.431 | 0.569 |
| 9:01-2nd |  | 38 | 39 | 0.434 | 0.566 |
| 8:48-2nd |  | 38 | 39 | 0.455 | 0.545 |
| 8:45-2nd |  | 38 | 39 | 0.463 | 0.537 |
| 8:29-2nd |  | 40 | 39 | 0.493 | 0.507 |
| 8:15-2nd |  | 40 | 39 | 0.516 | 0.484 |
| 8:12-2nd |  | 40 | 39 | 0.524 | 0.476 |
| 8:08-2nd |  | 40 | 39 | 0.493 | 0.507 |
| 8:04-2nd |  | 40 | 41 | 0.463 | 0.537 |
| 7:48-2nd |  | 40 | 41 | 0.44 | 0.56 |
| 7:45-2nd |  | 42 | 41 | 0.493 | 0.507 |
| 7:32-2nd |  | 42 | 43 | 0.464 | 0.536 |
| 7:30-2nd |  | 42 | 43 | 0.462 | 0.538 |
| 7:14-2nd |  | 42 | 43 | 0.441 | 0.559 |
| 7:12-2nd |  | 42 | 43 | 0.463 | 0.537 |
| 7:10-2nd |  | 42 | 43 | 0.441 | 0.559 |
| 7:08-2nd |  | 42 | 43 | 0.433 | 0.567 |
| 6:52-2nd |  | 42 | 45 | 0.403 | 0.597 |
| 6:36-2nd |  | 42 | 45 | 0.372 | 0.628 |
| 6:16-2nd |  | 42 | 46 | 0.372 | 0.628 |
| 6:02-2nd |  | 42 | 46 | 0.348 | 0.652 |
| 5:57-2nd |  | 42 | 46 | 0.34 | 0.66 |
| 5:51-2nd |  | 42 | 49 | 0.285 | 0.715 |
| 5:50-2nd |  | 42 | 49 | 0.285 | 0.715 |
| 5:31-2nd |  | 42 | 49 | 0.264 | 0.736 |
| 5:28-2nd |  | 42 | 49 | 0.257 | 0.743 |
| 5:22-2nd |  | 42 | 51 | 0.236 | 0.764 |
| 5:09-2nd |  | 45 | 51 | 0.284 | 0.716 |
| 4:55-2nd |  | 45 | 51 | 0.312 | 0.688 |
| 4:45-2nd |  | 47 | 51 | 0.339 | 0.661 |
| 4:44-2nd |  | 47 | 51 | 0.369 | 0.631 |
| 4:30-2nd |  | 47 | 51 | 0.362 | 0.638 |
| 4:28-2nd |  | 47 | 51 | 0.369 | 0.631 |
| 4:10-2nd |  | 49 | 51 | 0.399 | 0.601 |
| 3:48-2nd |  | 49 | 51 | 0.354 | 0.646 |
| 3:40-2nd |  | 49 | 51 | 0.424 | 0.576 |
| 3:38-2nd |  | 49 | 51 | 0.433 | 0.567 |
| 3:29-2nd |  | 49 | 51 | 0.408 | 0.592 |
| 3:25-2nd |  | 49 | 51 | 0.4 | 0.6 |
| 3:16-2nd |  | 49 | 51 | 0.424 | 0.576 |
| 3:14-2nd |  | 49 | 51 | 0.432 | 0.568 |
| 3:07-2nd |  | 49 | 51 | 0.408 | 0.592 |
| 3:03-2nd |  | 49 | 51 | 0.4 | 0.6 |
