Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0.0 | 0.0 | 0.242 | 0.758 |
| 11:46-1st |  | 3.0 | 0.0 | 0.284 | 0.716 |
| 11:29-1st |  | 3.0 | 2.0 | 0.269 | 0.731 |
| 11:10-1st |  | 6.0 | 2.0 | 0.307 | 0.693 |
| 10:55-1st |  | 6.0 | 2.0 | 0.328 | 0.672 |
| 10:54-1st |  | 6.0 | 2.0 | 0.335 | 0.665 |
| 10:46-1st |  | 6.0 | 2.0 | 0.309 | 0.691 |
| 10:36-1st |  | 6.0 | 5.0 | 0.274 | 0.726 |
| 10:19-1st |  | 6.0 | 5.0 | 0.257 | 0.743 |
| 10:18-1st |  | 6.0 | 5.0 | 0.275 | 0.725 |
| 10:14-1st |  | 6.0 | 5.0 | 0.258 | 0.742 |
| 10:13-1st |  | 6.0 | 5.0 | 0.252 | 0.748 |
| 9:59-1st |  | 6.0 | 7.0 | 0.235 | 0.765 |
| 9:47-1st |  | 6.0 | 7.0 | 0.22 | 0.78 |
| 9:46-1st |  | 6.0 | 7.0 | 0.214 | 0.786 |
| 9:40-1st |  | 6.0 | 8.0 | 0.218 | 0.782 |
| 9:31-1st |  | 8.0 | 8.0 | 0.238 | 0.762 |
| 9:23-1st |  | 8.0 | 11.0 | 0.202 | 0.798 |
| 9:01-1st |  | 11.0 | 11.0 | 0.238 | 0.762 |
| 8:50-1st |  | 11.0 | 11.0 | 0.239 | 0.761 |
| 8:36-1st |  | 11.0 | 11.0 | 0.255 | 0.745 |
| 8:35-1st |  | 11.0 | 11.0 | 0.261 | 0.739 |
| 8:23-1st |  | 12.0 | 11.0 | 0.261 | 0.739 |
| 8:07-1st |  | 12.0 | 11.0 | 0.277 | 0.723 |
| 8:05-1st |  | 12.0 | 11.0 | 0.262 | 0.738 |
| 7:59-1st |  | 12.0 | 13.0 | 0.242 | 0.758 |
| 7:41-1st |  | 12.0 | 13.0 | 0.226 | 0.774 |
| 7:27-1st |  | 12.0 | 13.0 | 0.227 | 0.773 |
| 7:22-1st |  | 12.0 | 15.0 | 0.208 | 0.792 |
| 7:14-1st |  | 12.0 | 15.0 | 0.209 | 0.791 |
| 7:11-1st |  | 12.0 | 15.0 | 0.209 | 0.791 |
| 7:09-1st |  | 14.0 | 15.0 | 0.228 | 0.772 |
| 6:58-1st |  | 14.0 | 15.0 | 0.248 | 0.752 |
| 6:52-1st |  | 14.0 | 15.0 | 0.234 | 0.766 |
| 6:51-1st |  | 14.0 | 15.0 | 0.249 | 0.751 |
| 6:50-1st |  | 14.0 | 15.0 | 0.228 | 0.772 |
| 6:35-1st |  | 14.0 | 15.0 | 0.244 | 0.756 |
| 6:34-1st |  | 14.0 | 15.0 | 0.249 | 0.751 |
| 6:27-1st |  | 16.0 | 15.0 | 0.27 | 0.73 |
| 6:13-1st |  | 16.0 | 17.0 | 0.251 | 0.749 |
| 5:55-1st |  | 16.0 | 17.0 | 0.237 | 0.763 |
| 5:51-1st |  | 16.0 | 17.0 | 0.232 | 0.768 |
| 5:42-1st |  | 16.0 | 17.0 | 0.233 | 0.767 |
| 5:32-1st |  | 16.0 | 17.0 | 0.25 | 0.75 |
| 5:31-1st |  | 16.0 | 17.0 | 0.255 | 0.745 |
| 5:20-1st |  | 18.0 | 17.0 | 0.276 | 0.724 |
| 5:06-1st |  | 18.0 | 20.0 | 0.237 | 0.763 |
| 4:52-1st |  | 18.0 | 20.0 | 0.224 | 0.776 |
| 4:51-1st |  | 18.0 | 20.0 | 0.219 | 0.781 |
| 4:42-1st |  | 18.0 | 23.0 | 0.183 | 0.817 |
| 4:29-1st |  | 20.0 | 23.0 | 0.201 | 0.799 |
| 4:14-1st |  | 20.0 | 23.0 | 0.216 | 0.784 |
| 4:12-1st |  | 20.0 | 23.0 | 0.221 | 0.779 |
| 4:08-1st |  | 20.0 | 23.0 | 0.202 | 0.798 |
| 4:05-1st |  | 20.0 | 25.0 | 0.185 | 0.815 |
| 3:49-1st |  | 22.0 | 25.0 | 0.203 | 0.797 |
| 3:26-1st |  | 22.0 | 27.0 | 0.189 | 0.811 |
| 3:21-1st |  | 22.0 | 27.0 | 0.189 | 0.811 |
| 3:09-1st |  | 24.0 | 27.0 | 0.207 | 0.793 |
| 2:57-1st |  | 24.0 | 28.0 | 0.189 | 0.811 |
| 2:52-1st |  | 24.0 | 31.0 | 0.157 | 0.843 |
| 2:41-1st |  | 26.0 | 31.0 | 0.174 | 0.826 |
| 2:29-1st |  | 26.0 | 31.0 | 0.191 | 0.809 |
| 2:26-1st |  | 26.0 | 31.0 | 0.179 | 0.821 |
| 2:25-1st |  | 26.0 | 31.0 | 0.175 | 0.825 |
| 2:21-1st |  | 26.0 | 31.0 | 0.191 | 0.809 |
| 2:05-1st |  | 28.0 | 31.0 | 0.243 | 0.757 |
| 1:46-1st |  | 28.0 | 31.0 | 0.225 | 0.775 |
| 1:45-1st |  | 28.0 | 31.0 | 0.229 | 0.771 |
| 1:30-1st |  | 28.0 | 31.0 | 0.214 | 0.786 |
| 1:12-1st |  | 28.0 | 31.0 | 0.231 | 0.769 |
| 56.0-1st |  | 28.0 | 31.0 | 0.22 | 0.78 |
| 54.1-1st |  | 28.0 | 31.0 | 0.216 | 0.784 |
| 50.2-1st |  | 28.0 | 31.0 | 0.228 | 0.772 |
