Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0.0 | 0.0 | 0.083 | 0.917 |
| 11:39-1st |  | 0.0 | 0.0 | 0.089 | 0.911 |
| 11:34-1st |  | 0.0 | 0.0 | 0.091 | 0.909 |
| 11:23-1st |  | 2.0 | 0.0 | 0.102 | 0.898 |
| 11:05-1st |  | 2.0 | 1.0 | 0.093 | 0.907 |
| 11:00-1st |  | 2.0 | 3.0 | 0.086 | 0.914 |
| 10:46-1st |  | 4.0 | 3.0 | 0.095 | 0.905 |
| 10:27-1st |  | 4.0 | 6.0 | 0.08 | 0.92 |
| 10:19-1st |  | 4.0 | 6.0 | 0.073 | 0.927 |
| 10:12-1st |  | 4.0 | 6.0 | 0.081 | 0.919 |
| 10:02-1st |  | 4.0 | 6.0 | 0.076 | 0.924 |
| 10:00-1st |  | 4.0 | 6.0 | 0.074 | 0.926 |
| 9:52-1st |  | 4.0 | 6.0 | 0.081 | 0.919 |
| 9:50-1st |  | 4.0 | 6.0 | 0.083 | 0.917 |
| 9:27-1st |  | 4.0 | 6.0 | 0.078 | 0.922 |
| 9:23-1st |  | 4.0 | 6.0 | 0.084 | 0.916 |
| 9:22-1st |  | 6.0 | 6.0 | 0.093 | 0.907 |
| 9:04-1st |  | 6.0 | 8.0 | 0.085 | 0.915 |
| 8:37-1st |  | 8.0 | 8.0 | 0.096 | 0.904 |
| 8:23-1st |  | 8.0 | 10.0 | 0.088 | 0.912 |
| 8:09-1st |  | 8.0 | 10.0 | 0.083 | 0.917 |
| 8:06-1st |  | 8.0 | 10.0 | 0.089 | 0.911 |
| 7:58-1st |  | 8.0 | 10.0 | 0.081 | 0.919 |
| 7:56-1st |  | 8.0 | 10.0 | 0.081 | 0.919 |
| 7:47-1st |  | 8.0 | 10.0 | 0.088 | 0.912 |
| 7:45-1st |  | 8.0 | 10.0 | 0.09 | 0.91 |
| 7:39-1st |  | 8.0 | 10.0 | 0.084 | 0.916 |
| 7:36-1st |  | 8.0 | 10.0 | 0.082 | 0.918 |
| 7:33-1st |  | 8.0 | 12.0 | 0.075 | 0.925 |
| 7:16-1st |  | 8.0 | 12.0 | 0.07 | 0.93 |
| 7:14-1st |  | 8.0 | 12.0 | 0.076 | 0.924 |
| 7:13-1st |  | 10.0 | 12.0 | 0.083 | 0.917 |
| 6:57-1st |  | 10.0 | 12.0 | 0.091 | 0.909 |
| 6:55-1st |  | 10.0 | 12.0 | 0.093 | 0.907 |
| 6:51-1st |  | 12.0 | 12.0 | 0.103 | 0.897 |
| 6:27-1st |  | 12.0 | 15.0 | 0.086 | 0.914 |
| 6:08-1st |  | 13.0 | 15.0 | 0.087 | 0.913 |
| 5:49-1st |  | 13.0 | 18.0 | 0.073 | 0.927 |
| 5:32-1st |  | 13.0 | 18.0 | 0.068 | 0.932 |
| 5:29-1st |  | 13.0 | 18.0 | 0.066 | 0.934 |
| 5:14-1st |  | 13.0 | 20.0 | 0.061 | 0.939 |
| 5:00-1st |  | 13.0 | 20.0 | 0.056 | 0.944 |
| 4:57-1st |  | 13.0 | 20.0 | 0.054 | 0.946 |
| 4:56-1st |  | 13.0 | 20.0 | 0.06 | 0.94 |
| 4:53-1st |  | 13.0 | 20.0 | 0.062 | 0.938 |
| 4:45-1st |  | 15.0 | 20.0 | 0.068 | 0.932 |
| 4:42-1st |  | 15.0 | 20.0 | 0.076 | 0.924 |
| 4:29-1st |  | 15.0 | 20.0 | 0.071 | 0.929 |
| 4:23-1st |  | 15.0 | 20.0 | 0.077 | 0.923 |
| 4:22-1st |  | 17.0 | 20.0 | 0.085 | 0.915 |
| 4:14-1st |  | 17.0 | 20.0 | 0.092 | 0.908 |
