Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.637 | 0.363 |
| 11:41-1st |  | 2 | 0 | 0.663 | 0.337 |
| 11:22-1st |  | 2 | 0 | 0.678 | 0.322 |
| 11:18-1st |  | 2 | 0 | 0.662 | 0.338 |
| 11:16-1st |  | 2 | 2 | 0.636 | 0.364 |
| 11:07-1st |  | 5 | 2 | 0.682 | 0.318 |
| 10:48-1st |  | 5 | 4 | 0.664 | 0.336 |
| 10:43-1st |  | 5 | 4 | 0.636 | 0.364 |
| 10:36-1st |  | 5 | 4 | 0.657 | 0.343 |
| 10:32-1st |  | 5 | 4 | 0.664 | 0.336 |
| 10:26-1st |  | 5 | 4 | 0.643 | 0.357 |
| 10:23-1st |  | 5 | 4 | 0.635 | 0.365 |
| 10:20-1st |  | 5 | 4 | 0.656 | 0.344 |
| 10:17-1st |  | 5 | 4 | 0.663 | 0.337 |
| 10:13-1st |  | 5 | 4 | 0.635 | 0.365 |
| 10:03-1st |  | 5 | 4 | 0.656 | 0.344 |
| 10:00-1st |  | 5 | 4 | 0.663 | 0.337 |
| 9:56-1st |  | 7 | 4 | 0.68 | 0.32 |
| 9:48-1st |  | 7 | 4 | 0.68 | 0.32 |
| 9:43-1st |  | 7 | 4 | 0.698 | 0.302 |
| 9:40-1st |  | 7 | 4 | 0.68 | 0.32 |
| 9:38-1st |  | 7 | 6 | 0.658 | 0.342 |
| 9:27-1st |  | 7 | 6 | 0.64 | 0.36 |
| 9:23-1st |  | 7 | 6 | 0.634 | 0.366 |
| 9:16-1st |  | 7 | 6 | 0.651 | 0.349 |
| 9:13-1st |  | 7 | 6 | 0.657 | 0.343 |
| 8:56-1st |  | 7 | 6 | 0.638 | 0.362 |
| 8:52-1st |  | 7 | 6 | 0.632 | 0.368 |
| 8:49-1st |  | 7 | 8 | 0.609 | 0.391 |
| 8:32-1st |  | 9 | 8 | 0.631 | 0.369 |
| 8:13-1st |  | 9 | 8 | 0.655 | 0.345 |
| 8:05-1st |  | 9 | 8 | 0.636 | 0.364 |
| 8:01-1st |  | 9 | 8 | 0.63 | 0.37 |
| 7:51-1st |  | 9 | 8 | 0.648 | 0.352 |
| 7:49-1st |  | 9 | 8 | 0.655 | 0.345 |
| 7:44-1st |  | 12 | 8 | 0.699 | 0.301 |
| 7:24-1st |  | 12 | 8 | 0.715 | 0.285 |
| 7:22-1st |  | 12 | 10 | 0.678 | 0.322 |
| 7:15-1st |  | 12 | 10 | 0.677 | 0.323 |
| 7:10-1st |  | 12 | 10 | 0.659 | 0.341 |
| 7:07-1st |  | 12 | 10 | 0.677 | 0.323 |
| 7:00-1st |  | 12 | 10 | 0.658 | 0.342 |
| 6:56-1st |  | 12 | 10 | 0.652 | 0.348 |
| 6:50-1st |  | 12 | 10 | 0.677 | 0.323 |
| 6:46-1st |  | 12 | 10 | 0.652 | 0.348 |
| 6:38-1st |  | 12 | 12 | 0.627 | 0.373 |
| 6:37-1st |  | 12 | 12 | 0.627 | 0.373 |
| 6:21-1st |  | 12 | 12 | 0.607 | 0.393 |
| 6:17-1st |  | 12 | 12 | 0.6 | 0.4 |
| 6:10-1st |  | 12 | 14 | 0.575 | 0.425 |
| 6:07-1st |  | 12 | 14 | 0.575 | 0.425 |
| 5:53-1st |  | 15 | 14 | 0.626 | 0.374 |
| 5:37-1st |  | 15 | 14 | 0.643 | 0.357 |
| 5:34-1st |  | 15 | 14 | 0.625 | 0.375 |
| 5:29-1st |  | 15 | 14 | 0.643 | 0.357 |
| 5:25-1st |  | 15 | 14 | 0.649 | 0.351 |
| 5:19-1st |  | 18 | 14 | 0.697 | 0.303 |
| 5:02-1st |  | 18 | 14 | 0.714 | 0.286 |
| 5:00-1st |  | 18 | 14 | 0.72 | 0.28 |
| 4:44-1st |  | 20 | 14 | 0.741 | 0.259 |
| 4:34-1st |  | 20 | 14 | 0.757 | 0.243 |
| 4:30-1st |  | 20 | 14 | 0.741 | 0.259 |
| 4:29-1st |  | 20 | 17 | 0.696 | 0.304 |
| 4:28-1st |  | 20 | 17 | 0.673 | 0.327 |
| 4:21-1st |  | 20 | 17 | 0.69 | 0.31 |
| 4:16-1st |  | 20 | 17 | 0.696 | 0.304 |
| 4:10-1st |  | 20 | 17 | 0.679 | 0.321 |
| 4:08-1st |  | 20 | 17 | 0.673 | 0.327 |
| 4:01-1st |  | 20 | 19 | 0.647 | 0.353 |
| 3:49-1st |  | 20 | 19 | 0.627 | 0.373 |
| 3:46-1st |  | 20 | 19 | 0.62 | 0.38 |
| 3:41-1st |  | 20 | 19 | 0.64 | 0.36 |
| 3:38-1st |  | 20 | 19 | 0.646 | 0.354 |
| 3:31-1st |  | 20 | 19 | 0.62 | 0.38 |
| 3:28-1st |  | 20 | 21 | 0.595 | 0.405 |
| 3:12-1st |  | 22 | 21 | 0.619 | 0.381 |
| 2:56-1st |  | 22 | 21 | 0.638 | 0.362 |
| 2:53-1st |  | 22 | 21 | 0.644 | 0.356 |
| 2:51-1st |  | 22 | 21 | 0.618 | 0.382 |
| 2:48-1st |  | 22 | 21 | 0.638 | 0.362 |
| 2:45-1st |  | 22 | 21 | 0.644 | 0.356 |
| 2:25-1st |  | 22 | 21 | 0.624 | 0.376 |
| 2:22-1st |  | 22 | 21 | 0.643 | 0.357 |
| 2:21-1st |  | 24 | 21 | 0.669 | 0.331 |
| 2:05-1st |  | 24 | 23 | 0.642 | 0.358 |
| 2:03-1st |  | 24 | 23 | 0.616 | 0.384 |
| 1:49-1st |  | 26 | 23 | 0.668 | 0.332 |
| 1:32-1st |  | 26 | 23 | 0.692 | 0.308 |
| 1:26-1st |  | 29 | 23 | 0.739 | 0.261 |
| 1:04-1st |  | 29 | 23 | 0.755 | 0.245 |
| 1:03-1st |  | 29 | 25 | 0.716 | 0.284 |
| 50.0-1st |  | 29 | 25 | 0.697 | 0.303 |
| 47.1-1st |  | 29 | 25 | 0.716 | 0.284 |
| 36.2-1st |  | 31 | 25 | 0.739 | 0.261 |
| 29.1-1st |  | 31 | 27 | 0.714 | 0.286 |
| 6.1-1st |  | 34 | 27 | 0.758 | 0.242 |
| 0.1-1st |  | 34 | 27 | 0.76 | 0.24 |
| 0.0-1st |  | 34 | 27 | 0.772 | 0.228 |
| 12:00-2nd |  | 34 | 27 | 0.772 | 0.228 |
| 11:45-2nd |  | 34 | 27 | 0.777 | 0.223 |
| 11:44-2nd |  | 34 | 27 | 0.76 | 0.24 |
| 11:39-2nd |  | 34 | 30 | 0.717 | 0.283 |
| 11:11-2nd |  | 34 | 30 | 0.698 | 0.302 |
| 11:08-2nd |  | 34 | 30 | 0.691 | 0.309 |
| 11:01-2nd |  | 34 | 30 | 0.71 | 0.29 |
| 10:57-2nd |  | 34 | 30 | 0.716 | 0.284 |
| 10:52-2nd |  | 37 | 30 | 0.761 | 0.239 |
| 10:41-2nd |  | 37 | 30 | 0.778 | 0.222 |
| 10:39-2nd |  | 37 | 30 | 0.761 | 0.239 |
| 10:38-2nd |  | 37 | 32 | 0.74 | 0.26 |
| 10:27-2nd |  | 39 | 32 | 0.761 | 0.239 |
| 10:14-2nd |  | 39 | 34 | 0.739 | 0.261 |
| 10:00-2nd |  | 39 | 34 | 0.719 | 0.281 |
| 9:57-2nd |  | 39 | 34 | 0.713 | 0.287 |
| 9:45-2nd |  | 39 | 34 | 0.732 | 0.268 |
| 9:41-2nd |  | 39 | 34 | 0.739 | 0.261 |
| 9:35-2nd |  | 39 | 34 | 0.719 | 0.281 |
| 9:31-2nd |  | 39 | 34 | 0.712 | 0.288 |
| 9:26-2nd |  | 39 | 34 | 0.713 | 0.287 |
| 9:19-2nd |  | 39 | 36 | 0.687 | 0.313 |
| 8:57-2nd |  | 41 | 36 | 0.712 | 0.288 |
| 8:32-2nd |  | 41 | 38 | 0.686 | 0.314 |
| 8:21-2nd |  | 44 | 38 | 0.737 | 0.263 |
| 8:03-2nd |  | 44 | 38 | 0.757 | 0.243 |
| 7:59-2nd |  | 44 | 38 | 0.763 | 0.237 |
| 7:54-2nd |  | 44 | 38 | 0.743 | 0.257 |
| 7:51-2nd |  | 44 | 38 | 0.737 | 0.263 |
| 7:37-2nd |  | 44 | 40 | 0.714 | 0.286 |
| 7:18-2nd |  | 47 | 40 | 0.762 | 0.238 |
| 7:08-2nd |  | 47 | 40 | 0.78 | 0.22 |
| 7:06-2nd |  | 47 | 40 | 0.762 | 0.238 |
| 7:05-2nd |  | 47 | 42 | 0.738 | 0.262 |
| 6:49-2nd |  | 48 | 42 | 0.737 | 0.263 |
| 6:34-2nd |  | 48 | 44 | 0.713 | 0.287 |
| 6:27-2nd |  | 48 | 44 | 0.691 | 0.309 |
| 6:23-2nd |  | 48 | 44 | 0.684 | 0.316 |
| 6:11-2nd |  | 48 | 44 | 0.713 | 0.287 |
| 6:06-2nd |  | 48 | 44 | 0.691 | 0.309 |
| 6:01-2nd |  | 48 | 44 | 0.684 | 0.316 |
| 5:47-2nd |  | 48 | 46 | 0.656 | 0.344 |
| 5:32-2nd |  | 50 | 46 | 0.684 | 0.316 |
| 5:19-2nd |  | 50 | 46 | 0.713 | 0.287 |
| 5:15-2nd |  | 50 | 46 | 0.691 | 0.309 |
| 5:12-2nd |  | 50 | 46 | 0.713 | 0.287 |
| 5:07-2nd |  | 50 | 46 | 0.691 | 0.309 |
| 5:04-2nd |  | 50 | 46 | 0.684 | 0.316 |
| 5:01-2nd |  | 50 | 46 | 0.706 | 0.294 |
| 5:00-2nd |  | 50 | 46 | 0.683 | 0.317 |
| 4:59-2nd |  | 50 | 48 | 0.655 | 0.345 |
| 4:40-2nd |  | 52 | 48 | 0.683 | 0.317 |
| 4:38-2nd |  | 52 | 48 | 0.683 | 0.317 |
| 4:20-2nd |  | 52 | 50 | 0.655 | 0.345 |
| 4:03-2nd |  | 54 | 50 | 0.683 | 0.317 |
| 3:55-2nd |  | 54 | 52 | 0.655 | 0.345 |
| 3:35-2nd |  | 54 | 52 | 0.631 | 0.369 |
| 3:34-2nd |  | 54 | 52 | 0.623 | 0.377 |
| 3:20-2nd |  | 54 | 52 | 0.646 | 0.354 |
| 3:17-2nd |  | 54 | 52 | 0.654 | 0.346 |
| 3:13-2nd |  | 56 | 52 | 0.683 | 0.317 |
| 3:01-2nd |  | 56 | 52 | 0.638 | 0.362 |
| 2:50-2nd |  | 56 | 52 | 0.713 | 0.287 |
| 2:45-2nd |  | 56 | 52 | 0.705 | 0.295 |
| 2:41-2nd |  | 56 | 52 | 0.713 | 0.287 |
| 2:28-2nd |  | 56 | 52 | 0.69 | 0.31 |
| 2:25-2nd |  | 56 | 52 | 0.683 | 0.317 |
| 2:10-2nd |  | 56 | 52 | 0.705 | 0.295 |
| 2:07-2nd |  | 56 | 52 | 0.713 | 0.287 |
| 2:05-2nd |  | 58 | 52 | 0.739 | 0.261 |
| 1:44-2nd |  | 58 | 52 | 0.76 | 0.24 |
| 1:43-2nd |  | 58 | 52 | 0.802 | 0.198 |
| 1:19-2nd |  | 58 | 52 | 0.744 | 0.256 |
| 1:16-2nd |  | 58 | 52 | 0.737 | 0.263 |
| 1:09-2nd |  | 58 | 52 | 0.758 | 0.242 |
| 1:04-2nd |  | 58 | 52 | 0.766 | 0.234 |
| 59.1-2nd |  | 60 | 52 | 0.794 | 0.206 |
| 47.0-2nd |  | 60 | 54 | 0.766 | 0.234 |
| 30.0-2nd |  | 60 | 54 | 0.745 | 0.255 |
| 26.2-2nd |  | 60 | 54 | 0.738 | 0.262 |
| 6.0-2nd |  | 60 | 56 | 0.68 | 0.32 |
| 1.1-2nd |  | 61 | 56 | 0.712 | 0.288 |
| 0.0-2nd |  | 61 | 56 | 0.722 | 0.278 |
| 12:00-3rd |  | 61 | 56 | 0.722 | 0.278 |
| 11:42-3rd |  | 61 | 56 | 0.734 | 0.266 |
| 11:38-3rd |  | 61 | 56 | 0.741 | 0.259 |
| 11:35-3rd |  | 63 | 56 | 0.772 | 0.228 |
| 11:10-3rd |  | 63 | 56 | 0.77 | 0.23 |
| 11:04-3rd |  | 63 | 58 | 0.743 | 0.257 |
| 10:50-3rd |  | 63 | 58 | 0.723 | 0.277 |
| 10:48-3rd |  | 63 | 58 | 0.716 | 0.284 |
| 10:41-3rd |  | 63 | 60 | 0.684 | 0.316 |
| 10:29-3rd |  | 63 | 60 | 0.658 | 0.342 |
| 10:27-3rd |  | 63 | 60 | 0.649 | 0.351 |
| 10:24-3rd |  | 63 | 63 | 0.583 | 0.417 |
| 10:23-3rd |  | 63 | 63 | 0.583 | 0.417 |
| 10:09-3rd |  | 65 | 63 | 0.615 | 0.385 |
| 9:50-3rd |  | 65 | 63 | 0.649 | 0.351 |
| 9:34-3rd |  | 65 | 63 | 0.614 | 0.386 |
| 9:31-3rd |  | 65 | 65 | 0.581 | 0.419 |
| 9:21-3rd |  | 65 | 65 | 0.577 | 0.423 |
| 9:13-3rd |  | 68 | 65 | 0.648 | 0.352 |
| 8:57-3rd |  | 68 | 65 | 0.675 | 0.325 |
| 8:54-3rd |  | 68 | 65 | 0.675 | 0.325 |
| 8:53-3rd |  | 68 | 65 | 0.647 | 0.353 |
| 8:51-3rd |  | 68 | 68 | 0.577 | 0.423 |
| 8:41-3rd |  | 71 | 68 | 0.647 | 0.353 |
| 8:29-3rd |  | 71 | 68 | 0.674 | 0.326 |
| 8:26-3rd |  | 71 | 68 | 0.683 | 0.317 |
| 8:19-3rd |  | 73 | 68 | 0.715 | 0.285 |
| 8:07-3rd |  | 73 | 70 | 0.683 | 0.317 |
| 7:58-3rd |  | 75 | 70 | 0.715 | 0.285 |
| 7:43-3rd |  | 75 | 72 | 0.682 | 0.318 |
| 7:28-3rd |  | 75 | 72 | 0.655 | 0.345 |
| 7:24-3rd |  | 75 | 72 | 0.646 | 0.354 |
| 7:20-3rd |  | 75 | 72 | 0.674 | 0.326 |
| 7:18-3rd |  | 75 | 72 | 0.646 | 0.354 |
| 7:14-3rd |  | 75 | 72 | 0.674 | 0.326 |
| 7:10-3rd |  | 75 | 72 | 0.683 | 0.317 |
| 7:05-3rd |  | 77 | 72 | 0.717 | 0.283 |
| 7:02-3rd |  | 77 | 72 | 0.749 | 0.251 |
| 6:49-3rd |  | 79 | 72 | 0.781 | 0.219 |
| 6:34-3rd |  | 79 | 72 | 0.781 | 0.219 |
| 6:21-3rd |  | 79 | 74 | 0.751 | 0.249 |
| 6:13-3rd |  | 81 | 74 | 0.782 | 0.218 |
| 6:05-3rd |  | 81 | 76 | 0.752 | 0.248 |
| 5:53-3rd |  | 81 | 76 | 0.728 | 0.272 |
| 5:50-3rd |  | 81 | 76 | 0.719 | 0.281 |
| 5:44-3rd |  | 81 | 76 | 0.745 | 0.255 |
| 5:43-3rd |  | 81 | 76 | 0.753 | 0.247 |
| 5:37-3rd |  | 84 | 76 | 0.814 | 0.186 |
| 5:21-3rd |  | 84 | 78 | 0.787 | 0.213 |
| 4:59-3rd |  | 86 | 78 | 0.817 | 0.183 |
| 4:45-3rd |  | 86 | 78 | 0.837 | 0.163 |
| 4:44-3rd |  | 86 | 80 | 0.789 | 0.211 |
| 4:22-3rd |  | 88 | 80 | 0.821 | 0.179 |
| 4:03-3rd |  | 88 | 83 | 0.76 | 0.24 |
| 3:49-3rd |  | 88 | 83 | 0.76 | 0.24 |
| 3:41-3rd |  | 88 | 83 | 0.733 | 0.267 |
| 3:38-3rd |  | 88 | 83 | 0.724 | 0.276 |
| 3:31-3rd |  | 88 | 85 | 0.689 | 0.311 |
| 3:11-3rd |  | 88 | 85 | 0.658 | 0.342 |
| 3:07-3rd |  | 90 | 85 | 0.725 | 0.275 |
| 3:01-3rd |  | 90 | 87 | 0.691 | 0.309 |
| 2:46-3rd |  | 92 | 87 | 0.724 | 0.276 |
| 2:32-3rd |  | 92 | 87 | 0.766 | 0.234 |
| 2:22-3rd |  | 92 | 87 | 0.725 | 0.275 |
| 1:56-3rd |  | 92 | 87 | 0.758 | 0.242 |
| 1:54-3rd |  | 92 | 87 | 0.769 | 0.231 |
| 1:39-3rd |  | 92 | 87 | 0.726 | 0.274 |
| 1:25-3rd |  | 92 | 87 | 0.76 | 0.24 |
| 1:22-3rd |  | 92 | 87 | 0.771 | 0.229 |
| 1:15-3rd |  | 94 | 87 | 0.803 | 0.197 |
| 53.1-3rd |  | 94 | 87 | 0.84 | 0.16 |
| 33.1-3rd |  | 94 | 87 | 0.816 | 0.184 |
| 31.0-3rd |  | 94 | 87 | 0.807 | 0.193 |
| 24.0-3rd |  | 94 | 87 | 0.835 | 0.165 |
| 22.2-3rd |  | 94 | 89 | 0.775 | 0.225 |
| 0.1-3rd |  | 96 | 89 | 0.814 | 0.186 |
| 0.0-3rd |  | 96 | 89 | 0.829 | 0.171 |
| 12:00-4th |  | 96 | 89 | 0.829 | 0.171 |
| 11:36-4th |  | 96 | 89 | 0.826 | 0.174 |
| 11:34-4th |  | 96 | 89 | 0.818 | 0.182 |
| 11:28-4th |  | 96 | 91 | 0.78 | 0.22 |
| 11:08-4th |  | 96 | 91 | 0.791 | 0.209 |
| 10:54-4th |  | 98 | 91 | 0.824 | 0.176 |
| 10:34-4th |  | 98 | 94 | 0.745 | 0.255 |
| 10:21-4th |  | 98 | 94 | 0.71 | 0.29 |
| 10:20-4th |  | 98 | 94 | 0.746 | 0.254 |
| 10:13-4th |  | 98 | 94 | 0.711 | 0.289 |
| 10:09-4th |  | 98 | 94 | 0.7 | 0.3 |
| 10:03-4th |  | 98 | 97 | 0.591 | 0.409 |
| 9:54-4th |  | 100 | 97 | 0.64 | 0.36 |
| 9:30-4th |  | 100 | 97 | 0.64 | 0.36 |
| 9:28-4th |  | 100 | 99 | 0.591 | 0.409 |
| 9:12-4th |  | 102 | 99 | 0.643 | 0.357 |
| 8:55-4th |  | 102 | 99 | 0.698 | 0.302 |
| 8:40-4th |  | 104 | 99 | 0.745 | 0.255 |
| 8:19-4th |  | 104 | 101 | 0.701 | 0.299 |
| 8:06-4th |  | 107 | 101 | 0.794 | 0.206 |
| 7:53-4th |  | 107 | 101 | 0.826 | 0.174 |
| 7:52-4th |  | 107 | 101 | 0.794 | 0.206 |
| 7:50-4th |  | 107 | 103 | 0.752 | 0.248 |
| 7:42-4th |  | 110 | 103 | 0.837 | 0.163 |
| 7:23-4th |  | 110 | 103 | 0.87 | 0.13 |
| 7:21-4th |  | 110 | 103 | 0.88 | 0.12 |
| 7:14-4th |  | 110 | 103 | 0.888 | 0.112 |
| 7:03-4th |  | 110 | 103 | 0.859 | 0.141 |
| 7:01-4th |  | 110 | 103 | 0.851 | 0.149 |
| 6:57-4th |  | 110 | 103 | 0.879 | 0.121 |
| 6:54-4th |  | 110 | 103 | 0.888 | 0.112 |
| 6:50-4th |  | 112 | 103 | 0.914 | 0.086 |
| 6:32-4th |  | 112 | 103 | 0.934 | 0.066 |
| 6:26-4th |  | 112 | 103 | 0.941 | 0.059 |
| 6:21-4th |  | 112 | 103 | 0.92 | 0.08 |
| 6:02-4th |  | 112 | 103 | 0.94 | 0.06 |
| 5:59-4th |  | 112 | 103 | 0.945 | 0.055 |
| 5:40-4th |  | 112 | 103 | 0.933 | 0.067 |
| 5:38-4th |  | 112 | 103 | 0.929 | 0.071 |
| 5:31-4th |  | 112 | 103 | 0.945 | 0.055 |
| 5:29-4th |  | 112 | 103 | 0.881 | 0.119 |
| 5:21-4th |  | 112 | 105 | 0.902 | 0.098 |
| 5:00-4th |  | 113 | 105 | 0.908 | 0.092 |
| 4:56-4th |  | 113 | 105 | 0.909 | 0.091 |
| 4:40-4th |  | 113 | 107 | 0.882 | 0.118 |
| 4:24-4th |  | 113 | 107 | 0.854 | 0.146 |
| 4:21-4th |  | 113 | 107 | 0.886 | 0.114 |
| 4:16-4th |  | 113 | 107 | 0.856 | 0.144 |
| 4:13-4th |  | 113 | 107 | 0.846 | 0.154 |
| 4:01-4th |  | 113 | 110 | 0.747 | 0.253 |
| 3:48-4th |  | 115 | 110 | 0.806 | 0.194 |
| 3:29-4th |  | 115 | 112 | 0.756 | 0.244 |
| 3:28-4th |  | 115 | 112 | 0.756 | 0.244 |
