Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.382 | 0.618 |
| 11:40-1st |  | 2 | 0 | 0.412 | 0.588 |
| 11:24-1st |  | 2 | 3 | 0.363 | 0.637 |
| 10:57-1st |  | 2 | 3 | 0.337 | 0.663 |
| 10:43-1st |  | 2 | 3 | 0.358 | 0.642 |
| 10:41-1st |  | 2 | 3 | 0.365 | 0.635 |
| 10:31-1st |  | 2 | 3 | 0.338 | 0.662 |
| 10:23-1st |  | 2 | 3 | 0.359 | 0.641 |
| 10:21-1st |  | 2 | 3 | 0.366 | 0.634 |
| 10:11-1st |  | 5 | 3 | 0.415 | 0.585 |
| 9:47-1st |  | 5 | 3 | 0.434 | 0.566 |
| 9:44-1st |  | 5 | 3 | 0.441 | 0.559 |
| 9:37-1st |  | 6 | 3 | 0.442 | 0.558 |
| 9:22-1st |  | 6 | 3 | 0.462 | 0.538 |
| 9:20-1st |  | 6 | 3 | 0.468 | 0.532 |
| 9:11-1st |  | 9 | 3 | 0.521 | 0.479 |
| 8:52-1st |  | 9 | 3 | 0.543 | 0.457 |
| 8:50-1st |  | 9 | 3 | 0.55 | 0.45 |
| 8:39-1st |  | 12 | 3 | 0.602 | 0.398 |
| 8:38-1st |  | 12 | 3 | 0.602 | 0.398 |
| 8:20-1st |  | 12 | 5 | 0.576 | 0.424 |
| 7:57-1st |  | 15 | 5 | 0.631 | 0.369 |
| 7:46-1st |  | 15 | 7 | 0.607 | 0.393 |
| 7:33-1st |  | 15 | 7 | 0.588 | 0.412 |
| 7:31-1st |  | 15 | 7 | 0.609 | 0.391 |
| 7:29-1st |  | 18 | 7 | 0.656 | 0.344 |
| 7:14-1st |  | 18 | 10 | 0.61 | 0.39 |
| 6:57-1st |  | 18 | 10 | 0.584 | 0.416 |
| 6:52-1st |  | 18 | 10 | 0.605 | 0.395 |
| 6:50-1st |  | 18 | 10 | 0.612 | 0.388 |
| 6:49-1st |  | 18 | 10 | 0.61 | 0.39 |
| 6:39-1st |  | 18 | 10 | 0.592 | 0.408 |
| 6:34-1st |  | 18 | 10 | 0.586 | 0.414 |
| 6:24-1st |  | 18 | 10 | 0.608 | 0.392 |
| 6:21-1st |  | 18 | 10 | 0.587 | 0.413 |
| 6:16-1st |  | 18 | 12 | 0.563 | 0.437 |
| 5:57-1st |  | 20 | 12 | 0.589 | 0.411 |
| 5:47-1st |  | 20 | 14 | 0.566 | 0.434 |
| 5:34-1st |  | 22 | 14 | 0.591 | 0.409 |
| 5:26-1st |  | 22 | 16 | 0.567 | 0.433 |
| 5:16-1st |  | 24 | 16 | 0.593 | 0.407 |
| 5:11-1st |  | 24 | 16 | 0.591 | 0.409 |
| 5:07-1st |  | 24 | 16 | 0.591 | 0.409 |
| 4:59-1st |  | 24 | 18 | 0.566 | 0.434 |
| 4:41-1st |  | 27 | 18 | 0.624 | 0.376 |
| 4:32-1st |  | 27 | 20 | 0.598 | 0.402 |
| 4:21-1st |  | 28 | 20 | 0.594 | 0.406 |
| 4:18-1st |  | 28 | 20 | 0.595 | 0.405 |
| 4:07-1st |  | 28 | 20 | 0.618 | 0.382 |
| 4:05-1st |  | 28 | 20 | 0.626 | 0.374 |
| 3:56-1st |  | 31 | 20 | 0.678 | 0.322 |
| 3:54-1st |  | 31 | 20 | 0.678 | 0.322 |
| 3:41-1st |  | 31 | 20 | 0.699 | 0.301 |
| 3:38-1st |  | 31 | 20 | 0.705 | 0.295 |
| 3:26-1st |  | 31 | 20 | 0.687 | 0.313 |
| 3:23-1st |  | 31 | 20 | 0.681 | 0.319 |
| 3:15-1st |  | 31 | 20 | 0.643 | 0.357 |
| 3:11-1st | TARGET | 31 | 20 | 0.708 | 0.292 |
| 3:00-1st |  | 31 | 20 | 0.69 | 0.31 |
| 2:59-1st |  | 31 | 20 | 0.71 | 0.29 |
| 2:55-1st |  | 31 | 22 | 0.661 | 0.339 |
| 2:40-1st |  | 31 | 22 | 0.64 | 0.36 |
| 2:39-1st |  | 31 | 22 | 0.633 | 0.367 |
| 2:32-1st |  | 31 | 25 | 0.578 | 0.422 |
| 2:15-1st |  | 32 | 25 | 0.579 | 0.421 |
| 2:13-1st |  | 32 | 25 | 0.579 | 0.421 |
| 2:07-1st |  | 32 | 27 | 0.55 | 0.45 |
