Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.077 | 0.923 |
| 11:35-1st |  | 0 | 2 | 0.07 | 0.93 |
| 11:14-1st |  | 0 | 2 | 0.067 | 0.933 |
| 11:11-1st |  | 0 | 2 | 0.065 | 0.935 |
| 11:06-1st |  | 0 | 2 | 0.07 | 0.93 |
| 11:02-1st |  | 0 | 2 | 0.072 | 0.928 |
| 10:59-1st |  | 3 | 2 | 0.087 | 0.913 |
| 10:39-1st |  | 3 | 4 | 0.081 | 0.919 |
| 10:25-1st |  | 3 | 4 | 0.075 | 0.925 |
| 10:22-1st |  | 3 | 4 | 0.073 | 0.927 |
| 10:18-1st |  | 3 | 7 | 0.062 | 0.938 |
| 10:00-1st |  | 3 | 7 | 0.058 | 0.942 |
| 9:57-1st |  | 3 | 7 | 0.057 | 0.943 |
| 9:50-1st |  | 3 | 7 | 0.064 | 0.936 |
| 9:36-1st |  | 3 | 7 | 0.059 | 0.941 |
| 9:33-1st |  | 3 | 7 | 0.058 | 0.942 |
| 9:30-1st |  | 3 | 9 | 0.052 | 0.948 |
| 9:11-1st |  | 5 | 9 | 0.059 | 0.941 |
| 8:55-1st |  | 5 | 11 | 0.054 | 0.946 |
| 8:48-1st |  | 5 | 11 | 0.049 | 0.951 |
| 8:43-1st |  | 5 | 14 | 0.04 | 0.96 |
| 8:42-1st |  | 5 | 14 | 0.04 | 0.96 |
| 8:23-1st |  | 5 | 14 | 0.038 | 0.962 |
| 8:20-1st |  | 5 | 14 | 0.037 | 0.963 |
| 8:05-1st |  | 5 | 14 | 0.041 | 0.959 |
| 7:53-1st |  | 5 | 14 | 0.038 | 0.962 |
| 7:49-1st |  | 5 | 14 | 0.038 | 0.962 |
| 7:39-1st |  | 5 | 14 | 0.041 | 0.959 |
| 7:36-1st |  | 5 | 14 | 0.042 | 0.958 |
| 7:31-1st |  | 8 | 14 | 0.051 | 0.949 |
| 7:18-1st |  | 8 | 16 | 0.047 | 0.953 |
| 7:04-1st |  | 8 | 16 | 0.044 | 0.956 |
| 7:01-1st |  | 8 | 16 | 0.043 | 0.957 |
| 6:56-1st |  | 8 | 19 | 0.035 | 0.965 |
| 6:39-1st |  | 11 | 19 | 0.043 | 0.957 |
| 6:32-1st |  | 11 | 19 | 0.044 | 0.956 |
| 6:25-1st |  | 11 | 19 | 0.048 | 0.952 |
| 6:23-1st |  | 11 | 19 | 0.049 | 0.951 |
| 6:10-1st |  | 13 | 19 | 0.054 | 0.946 |
| 5:55-1st |  | 13 | 21 | 0.05 | 0.95 |
| 5:37-1st |  | 13 | 21 | 0.046 | 0.954 |
| 5:31-1st |  | 13 | 21 | 0.045 | 0.955 |
| 5:26-1st |  | 13 | 21 | 0.046 | 0.954 |
| 5:10-1st |  | 13 | 21 | 0.05 | 0.95 |
| 5:07-1st |  | 13 | 21 | 0.052 | 0.948 |
| 4:51-1st |  | 13 | 21 | 0.048 | 0.952 |
| 4:47-1st |  | 13 | 21 | 0.047 | 0.953 |
| 4:36-1st |  | 13 | 21 | 0.053 | 0.947 |
| 4:29-1st |  | 15 | 21 | 0.058 | 0.942 |
| 4:16-1st |  | 15 | 21 | 0.064 | 0.936 |
| 4:13-1st |  | 15 | 21 | 0.066 | 0.934 |
| 4:03-1st |  | 15 | 21 | 0.059 | 0.941 |
| 3:56-1st |  | 15 | 23 | 0.054 | 0.946 |
| 3:49-1st |  | 17 | 23 | 0.06 | 0.94 |
| 3:32-1st |  | 17 | 23 | 0.067 | 0.933 |
| 3:30-1st |  | 17 | 23 | 0.067 | 0.933 |
| 3:21-1st |  | 17 | 23 | 0.063 | 0.937 |
| 3:17-1st |  | 17 | 23 | 0.061 | 0.939 |
| 3:10-1st |  | 17 | 23 | 0.068 | 0.932 |
| 2:55-1st |  | 17 | 23 | 0.064 | 0.936 |
| 2:54-1st |  | 17 | 23 | 0.062 | 0.938 |
| 2:50-1st |  | 17 | 23 | 0.062 | 0.938 |
| 2:38-1st |  | 17 | 25 | 0.057 | 0.943 |
| 2:23-1st |  | 17 | 25 | 0.052 | 0.948 |
| 2:20-1st |  | 17 | 25 | 0.057 | 0.943 |
| 2:13-1st |  | 17 | 25 | 0.053 | 0.947 |
| 2:10-1st |  | 17 | 25 | 0.051 | 0.949 |
| 2:05-1st |  | 17 | 25 | 0.056 | 0.944 |
| 2:02-1st |  | 17 | 25 | 0.058 | 0.942 |
| 1:58-1st |  | 17 | 25 | 0.058 | 0.942 |
| 1:51-1st |  | 19 | 25 | 0.064 | 0.936 |
| 1:38-1st |  | 19 | 25 | 0.072 | 0.928 |
| 1:35-1st |  | 19 | 25 | 0.067 | 0.933 |
| 1:33-1st |  | 19 | 25 | 0.065 | 0.935 |
| 1:22-1st |  | 19 | 25 | 0.073 | 0.927 |
| 1:10-1st |  | 19 | 25 | 0.066 | 0.934 |
| 49.1-1st |  | 19 | 27 | 0.061 | 0.939 |
| 39.0-1st |  | 19 | 27 | 0.056 | 0.944 |
| 38.1-1st |  | 19 | 27 | 0.055 | 0.945 |
| 32.1-1st |  | 19 | 27 | 0.055 | 0.945 |
| 29.1-1st |  | 19 | 27 | 0.06 | 0.94 |
| 26.1-1st |  | 19 | 27 | 0.062 | 0.938 |
| 26.0-1st |  | 19 | 27 | 0.062 | 0.938 |
| 24.1-1st |  | 20 | 27 | 0.062 | 0.938 |
| 22.1-1st |  | 20 | 27 | 0.062 | 0.938 |
| 5.0-1st |  | 20 | 27 | 0.062 | 0.938 |
| 0.1-1st |  | 20 | 27 | 0.068 | 0.932 |
| 0.0-1st |  | 20 | 27 | 0.066 | 0.934 |
| 11:51-2nd |  | 20 | 27 | 0.064 | 0.936 |
| 11:48-2nd |  | 20 | 27 | 0.062 | 0.938 |
| 11:35-2nd |  | 20 | 29 | 0.056 | 0.944 |
| 11:17-2nd |  | 22 | 29 | 0.063 | 0.937 |
| 11:04-2nd |  | 22 | 31 | 0.057 | 0.943 |
| 10:54-2nd |  | 24 | 31 | 0.064 | 0.936 |
| 10:33-2nd |  | 24 | 31 | 0.071 | 0.929 |
| 10:30-2nd |  | 24 | 31 | 0.073 | 0.927 |
| 10:24-2nd |  | 24 | 31 | 0.065 | 0.935 |
| 10:16-2nd |  | 24 | 33 | 0.058 | 0.942 |
| 10:01-2nd |  | 26 | 33 | 0.066 | 0.934 |
| 9:44-2nd |  | 26 | 33 | 0.075 | 0.925 |
| 9:35-2nd | TARGET | 29 | 33 | 0.094 | 0.906 |
| 9:11-2nd |  | 29 | 35 | 0.087 | 0.913 |
| 9:02-2nd |  | 29 | 35 | 0.087 | 0.913 |
| 8:55-2nd |  | 29 | 35 | 0.079 | 0.921 |
| 8:52-2nd |  | 29 | 35 | 0.077 | 0.923 |
| 8:47-2nd |  | 29 | 35 | 0.088 | 0.912 |
| 8:44-2nd |  | 29 | 35 | 0.08 | 0.92 |
| 8:42-2nd |  | 29 | 35 | 0.077 | 0.923 |
| 8:33-2nd |  | 29 | 35 | 0.088 | 0.912 |
| 8:19-2nd |  | 29 | 35 | 0.081 | 0.919 |
| 8:17-2nd |  | 29 | 35 | 0.079 | 0.921 |
| 8:13-2nd |  | 29 | 38 | 0.063 | 0.937 |
| 8:12-2nd |  | 29 | 38 | 0.063 | 0.937 |
| 7:58-2nd |  | 29 | 38 | 0.056 | 0.944 |
| 7:47-2nd |  | 29 | 40 | 0.05 | 0.95 |
| 7:22-2nd |  | 29 | 40 | 0.045 | 0.955 |
| 7:20-2nd |  | 29 | 40 | 0.044 | 0.956 |
| 7:16-2nd |  | 29 | 40 | 0.044 | 0.956 |
| 7:11-2nd |  | 29 | 40 | 0.05 | 0.95 |
| 6:49-2nd |  | 29 | 40 | 0.046 | 0.954 |
| 6:44-2nd |  | 29 | 40 | 0.045 | 0.955 |
| 6:34-2nd |  | 29 | 43 | 0.035 | 0.965 |
| 6:22-2nd |  | 29 | 43 | 0.035 | 0.965 |
| 6:16-2nd |  | 29 | 43 | 0.031 | 0.969 |
| 6:14-2nd |  | 29 | 43 | 0.03 | 0.97 |
| 6:01-2nd |  | 29 | 45 | 0.026 | 0.974 |
| 5:47-2nd |  | 29 | 45 | 0.023 | 0.977 |
| 5:45-2nd |  | 29 | 45 | 0.022 | 0.978 |
| 5:37-2nd |  | 29 | 45 | 0.025 | 0.975 |
| 5:36-2nd |  | 29 | 47 | 0.019 | 0.981 |
| 5:21-2nd |  | 29 | 47 | 0.017 | 0.983 |
| 5:18-2nd |  | 29 | 47 | 0.016 | 0.984 |
| 5:08-2nd |  | 29 | 47 | 0.019 | 0.981 |
