Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.584 | 0.416 |
| 11:47-1st |  | 2 | 0 | 0.612 | 0.388 |
| 11:26-1st |  | 2 | 2 | 0.583 | 0.417 |
| 11:09-1st |  | 2 | 2 | 0.563 | 0.437 |
| 10:50-1st |  | 2 | 5 | 0.51 | 0.49 |
| 10:36-1st |  | 2 | 5 | 0.481 | 0.519 |
| 10:32-1st |  | 2 | 7 | 0.459 | 0.541 |
| 10:20-1st |  | 2 | 7 | 0.432 | 0.568 |
| 10:04-1st |  | 2 | 7 | 0.451 | 0.549 |
| 10:02-1st |  | 2 | 7 | 0.457 | 0.543 |
| 9:58-1st |  | 4 | 7 | 0.48 | 0.52 |
| 9:44-1st |  | 4 | 7 | 0.501 | 0.499 |
| 9:40-1st |  | 4 | 9 | 0.456 | 0.544 |
| 9:30-1st |  | 6 | 9 | 0.479 | 0.521 |
| 9:15-1st |  | 6 | 11 | 0.455 | 0.545 |
| 9:01-1st |  | 9 | 11 | 0.504 | 0.496 |
| 8:48-1st |  | 9 | 11 | 0.524 | 0.476 |
| 8:47-1st |  | 9 | 11 | 0.53 | 0.47 |
| 8:42-1st |  | 12 | 11 | 0.581 | 0.419 |
| 8:29-1st |  | 12 | 13 | 0.556 | 0.444 |
| 8:11-1st |  | 12 | 13 | 0.536 | 0.464 |
| 8:09-1st |  | 12 | 13 | 0.529 | 0.471 |
| 8:01-1st |  | 12 | 13 | 0.556 | 0.444 |
| 7:51-1st |  | 12 | 13 | 0.535 | 0.465 |
| 7:49-1st |  | 12 | 13 | 0.528 | 0.472 |
| 7:44-1st |  | 12 | 15 | 0.503 | 0.497 |
| 7:28-1st |  | 12 | 15 | 0.474 | 0.526 |
| 7:07-1st |  | 12 | 15 | 0.494 | 0.506 |
| 7:05-1st |  | 12 | 15 | 0.501 | 0.499 |
| 6:53-1st |  | 12 | 15 | 0.48 | 0.52 |
| 6:52-1st |  | 12 | 15 | 0.473 | 0.527 |
| 6:34-1st |  | 12 | 15 | 0.493 | 0.507 |
| 6:31-1st |  | 12 | 15 | 0.5 | 0.5 |
| 6:30-1st |  | 12 | 15 | 0.472 | 0.528 |
| 6:26-1st |  | 12 | 18 | 0.418 | 0.582 |
| 6:07-1st |  | 12 | 18 | 0.389 | 0.611 |
| 5:53-1st |  | 12 | 18 | 0.409 | 0.591 |
| 5:52-1st |  | 12 | 18 | 0.416 | 0.584 |
| 5:38-1st |  | 12 | 18 | 0.394 | 0.606 |
| 5:37-1st |  | 12 | 18 | 0.387 | 0.613 |
| 5:32-1st |  | 12 | 20 | 0.364 | 0.636 |
| 5:14-1st |  | 12 | 20 | 0.343 | 0.657 |
| 5:11-1st |  | 12 | 20 | 0.336 | 0.664 |
| 4:54-1st |  | 12 | 22 | 0.31 | 0.69 |
| 4:31-1st |  | 12 | 22 | 0.284 | 0.716 |
| 4:17-1st |  | 12 | 22 | 0.307 | 0.693 |
| 4:12-1st |  | 14 | 22 | 0.331 | 0.669 |
| 3:54-1st |  | 14 | 22 | 0.331 | 0.669 |
| 3:46-1st |  | 14 | 24 | 0.305 | 0.695 |
| 3:34-1st |  | 14 | 24 | 0.285 | 0.715 |
| 3:31-1st |  | 14 | 24 | 0.278 | 0.722 |
| 3:15-1st |  | 14 | 27 | 0.232 | 0.768 |
| 3:07-1st |  | 14 | 27 | 0.232 | 0.768 |
| 2:58-1st |  | 17 | 27 | 0.275 | 0.725 |
| 2:31-1st |  | 17 | 27 | 0.3 | 0.7 |
| 2:09-1st |  | 20 | 27 | 0.348 | 0.652 |
| 1:47-1st |  | 20 | 29 | 0.319 | 0.681 |
| 1:36-1st |  | 20 | 29 | 0.3 | 0.7 |
| 1:34-1st |  | 20 | 29 | 0.293 | 0.707 |
| 1:28-1st |  | 20 | 31 | 0.271 | 0.729 |
| 1:12-1st |  | 20 | 31 | 0.271 | 0.729 |
| 1:10-1st |  | 20 | 31 | 0.245 | 0.755 |
| 59.1-1st |  | 20 | 33 | 0.222 | 0.778 |
| 43.1-1st |  | 20 | 33 | 0.206 | 0.794 |
| 41.2-1st |  | 20 | 33 | 0.221 | 0.779 |
| 40.1-1st |  | 22 | 33 | 0.243 | 0.757 |
| 29.0-1st |  | 22 | 33 | 0.26 | 0.74 |
| 26.1-1st |  | 22 | 33 | 0.242 | 0.758 |
| 22.2-1st |  | 22 | 33 | 0.26 | 0.74 |
| 20.1-1st |  | 22 | 33 | 0.266 | 0.734 |
| 0.0-1st |  | 24 | 33 | 0.305 | 0.695 |
| 12:00-2nd |  | 24 | 33 | 0.305 | 0.695 |
| 11:49-2nd |  | 24 | 34 | 0.287 | 0.713 |
| 11:32-2nd |  | 26 | 34 | 0.311 | 0.689 |
| 11:20-2nd |  | 26 | 37 | 0.26 | 0.74 |
| 11:12-2nd |  | 26 | 37 | 0.244 | 0.756 |
| 11:10-2nd |  | 26 | 37 | 0.239 | 0.761 |
| 11:06-2nd |  | 26 | 39 | 0.212 | 0.788 |
| 10:55-2nd |  | 26 | 39 | 0.195 | 0.805 |
| 10:52-2nd |  | 26 | 39 | 0.189 | 0.811 |
| 10:48-2nd |  | 26 | 39 | 0.205 | 0.795 |
| 10:46-2nd |  | 26 | 39 | 0.211 | 0.789 |
| 10:40-2nd |  | 29 | 39 | 0.259 | 0.741 |
| 10:27-2nd |  | 29 | 42 | 0.21 | 0.79 |
| 10:19-2nd |  | 31 | 42 | 0.235 | 0.765 |
| 10:06-2nd |  | 31 | 44 | 0.208 | 0.792 |
| 9:55-2nd |  | 32 | 44 | 0.208 | 0.792 |
| 9:38-2nd |  | 32 | 44 | 0.224 | 0.776 |
| 9:37-2nd |  | 32 | 44 | 0.23 | 0.77 |
| 9:26-2nd |  | 32 | 44 | 0.206 | 0.794 |
| 9:20-2nd |  | 32 | 46 | 0.184 | 0.816 |
| 9:05-2nd |  | 32 | 46 | 0.183 | 0.817 |
| 8:55-2nd |  | 34 | 46 | 0.203 | 0.797 |
| 8:43-2nd |  | 34 | 46 | 0.219 | 0.781 |
| 8:40-2nd |  | 34 | 46 | 0.225 | 0.775 |
| 8:34-2nd |  | 36 | 46 | 0.246 | 0.754 |
| 8:24-2nd |  | 36 | 46 | 0.245 | 0.755 |
| 8:18-2nd |  | 36 | 48 | 0.223 | 0.777 |
| 8:05-2nd |  | 36 | 48 | 0.204 | 0.796 |
| 8:03-2nd |  | 36 | 48 | 0.198 | 0.802 |
| 7:55-2nd |  | 36 | 48 | 0.199 | 0.801 |
| 7:46-2nd |  | 36 | 48 | 0.215 | 0.785 |
| 7:44-2nd |  | 36 | 48 | 0.22 | 0.78 |
| 7:39-2nd |  | 38 | 48 | 0.242 | 0.758 |
| 7:19-2nd |  | 38 | 50 | 0.218 | 0.782 |
| 7:07-2nd |  | 38 | 50 | 0.2 | 0.8 |
| 7:05-2nd |  | 38 | 50 | 0.194 | 0.806 |
| 6:53-2nd |  | 38 | 52 | 0.171 | 0.829 |
| 6:36-2nd |  | 38 | 52 | 0.155 | 0.845 |
| 6:34-2nd |  | 38 | 52 | 0.169 | 0.831 |
| 6:30-2nd |  | 38 | 52 | 0.151 | 0.849 |
| 6:15-2nd |  | 38 | 52 | 0.163 | 0.837 |
| 6:13-2nd |  | 38 | 52 | 0.149 | 0.851 |
| 6:11-2nd |  | 38 | 55 | 0.113 | 0.887 |
| 5:54-2nd |  | 38 | 55 | 0.101 | 0.899 |
| 5:53-2nd |  | 38 | 55 | 0.097 | 0.903 |
| 5:40-2nd |  | 38 | 58 | 0.071 | 0.929 |
| 5:24-2nd |  | 40 | 58 | 0.082 | 0.918 |
| 5:11-2nd |  | 40 | 58 | 0.092 | 0.908 |
| 5:10-2nd |  | 40 | 58 | 0.081 | 0.919 |
| 5:03-2nd |  | 40 | 58 | 0.094 | 0.906 |
| 4:58-2nd |  | 42 | 58 | 0.109 | 0.891 |
| 4:44-2nd |  | 42 | 59 | 0.105 | 0.895 |
| 4:23-2nd |  | 42 | 59 | 0.093 | 0.907 |
| 4:22-2nd |  | 42 | 59 | 0.089 | 0.911 |
| 4:02-2nd |  | 42 | 60 | 0.089 | 0.911 |
| 3:41-2nd |  | 44 | 60 | 0.103 | 0.897 |
| 3:22-2nd |  | 44 | 60 | 0.112 | 0.888 |
| 3:19-2nd |  | 44 | 60 | 0.115 | 0.885 |
