Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.379 | 0.621 |
| 11:41-1st |  | 2 | 0 | 0.408 | 0.592 |
| 11:22-1st |  | 2 | 2 | 0.381 | 0.619 |
| 11:05-1st |  | 4 | 2 | 0.41 | 0.59 |
| 10:52-1st |  | 4 | 2 | 0.428 | 0.572 |
| 10:50-1st |  | 4 | 2 | 0.411 | 0.589 |
| 10:49-1st |  | 4 | 4 | 0.383 | 0.617 |
| 10:35-1st |  | 6 | 4 | 0.411 | 0.589 |
| 10:21-1st |  | 6 | 6 | 0.384 | 0.616 |
| 10:02-1st |  | 6 | 6 | 0.366 | 0.634 |
| 9:52-1st |  | 6 | 9 | 0.318 | 0.682 |
| 9:32-1st |  | 8 | 9 | 0.341 | 0.659 |
| 9:21-1st |  | 8 | 9 | 0.365 | 0.635 |
| 9:13-1st |  | 8 | 9 | 0.343 | 0.657 |
| 9:06-1st |  | 8 | 9 | 0.36 | 0.64 |
| 9:03-1st |  | 8 | 9 | 0.366 | 0.634 |
| 8:43-1st |  | 8 | 9 | 0.349 | 0.651 |
| 8:41-1st |  | 8 | 9 | 0.344 | 0.656 |
| 8:36-1st |  | 8 | 9 | 0.367 | 0.633 |
| 8:31-1st |  | 10 | 9 | 0.391 | 0.609 |
| 8:20-1st |  | 10 | 12 | 0.343 | 0.657 |
| 8:07-1st |  | 12 | 12 | 0.367 | 0.633 |
| 7:55-1st |  | 12 | 13 | 0.369 | 0.631 |
| 7:52-1st |  | 12 | 13 | 0.369 | 0.631 |
| 7:49-1st |  | 12 | 13 | 0.352 | 0.648 |
| 7:46-1st |  | 12 | 13 | 0.346 | 0.654 |
| 7:40-1st |  | 12 | 13 | 0.37 | 0.63 |
| 7:26-1st |  | 14 | 13 | 0.395 | 0.605 |
| 7:13-1st |  | 14 | 15 | 0.371 | 0.629 |
| 7:00-1st |  | 14 | 15 | 0.353 | 0.647 |
| 6:58-1st |  | 14 | 15 | 0.347 | 0.653 |
| 6:48-1st |  | 14 | 17 | 0.322 | 0.678 |
| 6:37-1st |  | 17 | 17 | 0.372 | 0.628 |
| 6:23-1st |  | 17 | 20 | 0.323 | 0.677 |
| 6:07-1st |  | 17 | 20 | 0.301 | 0.699 |
| 5:42-1st |  | 17 | 20 | 0.319 | 0.681 |
| 5:39-1st |  | 17 | 20 | 0.324 | 0.676 |
| 5:18-1st |  | 20 | 20 | 0.375 | 0.625 |
| 4:56-1st |  | 20 | 20 | 0.395 | 0.605 |
| 4:52-1st |  | 20 | 20 | 0.402 | 0.598 |
| 4:45-1st |  | 20 | 20 | 0.376 | 0.624 |
| 4:42-1st |  | 20 | 23 | 0.327 | 0.673 |
| 4:30-1st |  | 20 | 23 | 0.304 | 0.696 |
| 4:24-1st |  | 20 | 26 | 0.259 | 0.741 |
| 4:06-1st |  | 22 | 26 | 0.28 | 0.72 |
| 4:04-1st |  | 22 | 26 | 0.28 | 0.72 |
| 3:54-1st |  | 22 | 26 | 0.305 | 0.695 |
| 3:52-1st |  | 22 | 26 | 0.303 | 0.697 |
| 3:38-1st |  | 24 | 26 | 0.33 | 0.67 |
| 3:29-1st |  | 24 | 29 | 0.282 | 0.718 |
| 3:09-1st |  | 24 | 29 | 0.265 | 0.735 |
| 3:06-1st |  | 24 | 29 | 0.259 | 0.741 |
| 2:57-1st |  | 24 | 29 | 0.276 | 0.724 |
| 2:54-1st |  | 24 | 29 | 0.282 | 0.718 |
| 2:49-1st |  | 24 | 29 | 0.265 | 0.735 |
| 2:48-1st |  | 24 | 29 | 0.282 | 0.718 |
| 2:47-1st |  | 26 | 29 | 0.306 | 0.694 |
| 2:33-1st |  | 26 | 32 | 0.26 | 0.74 |
| 2:16-1st |  | 26 | 32 | 0.244 | 0.756 |
| 2:14-1st |  | 26 | 32 | 0.238 | 0.762 |
| 2:08-1st |  | 26 | 32 | 0.255 | 0.745 |
| 2:04-1st |  | 26 | 32 | 0.26 | 0.74 |
| 1:57-1st |  | 28 | 32 | 0.282 | 0.718 |
| 1:40-1st |  | 28 | 32 | 0.282 | 0.718 |
| 1:23-1st |  | 28 | 32 | 0.288 | 0.712 |
| 1:21-1st |  | 28 | 32 | 0.305 | 0.695 |
| 1:20-1st |  | 31 | 32 | 0.355 | 0.645 |
| 57.1-1st |  | 31 | 35 | 0.305 | 0.695 |
| 48.1-1st |  | 33 | 35 | 0.332 | 0.668 |
| 33.2-1st |  | 33 | 38 | 0.285 | 0.715 |
| 13.1-1st |  | 37 | 38 | 0.36 | 0.64 |
| 2.1-1st |  | 37 | 38 | 0.387 | 0.613 |
| 1.1-1st |  | 37 | 38 | 0.381 | 0.619 |
| 0.0-1st |  | 37 | 38 | 0.373 | 0.627 |
| 12:00-2nd |  | 37 | 38 | 0.373 | 0.627 |
| 11:39-2nd |  | 37 | 40 | 0.336 | 0.664 |
| 11:25-2nd |  | 40 | 40 | 0.388 | 0.612 |
| 11:11-2nd |  | 40 | 40 | 0.411 | 0.589 |
| 11:08-2nd |  | 40 | 40 | 0.418 | 0.582 |
| 11:01-2nd |  | 40 | 40 | 0.396 | 0.604 |
| 10:57-2nd |  | 40 | 40 | 0.389 | 0.611 |
| 10:50-2nd |  | 40 | 43 | 0.337 | 0.663 |
| 10:34-2nd |  | 40 | 43 | 0.337 | 0.663 |
| 10:29-2nd |  | 40 | 43 | 0.317 | 0.683 |
| 10:26-2nd |  | 40 | 43 | 0.31 | 0.69 |
| 10:20-2nd |  | 40 | 44 | 0.311 | 0.689 |
| 10:18-2nd |  | 40 | 44 | 0.311 | 0.689 |
| 9:58-2nd |  | 42 | 44 | 0.338 | 0.662 |
| 9:50-2nd |  | 42 | 44 | 0.338 | 0.662 |
| 9:42-2nd |  | 42 | 44 | 0.358 | 0.642 |
| 9:40-2nd |  | 42 | 44 | 0.365 | 0.635 |
| 9:32-2nd |  | 42 | 44 | 0.345 | 0.655 |
| 9:28-2nd |  | 42 | 44 | 0.339 | 0.661 |
| 9:15-2nd |  | 42 | 47 | 0.287 | 0.713 |
| 9:00-2nd |  | 42 | 47 | 0.263 | 0.737 |
| 8:38-2nd |  | 42 | 47 | 0.281 | 0.719 |
| 8:36-2nd |  | 42 | 47 | 0.287 | 0.713 |
| 8:28-2nd |  | 42 | 47 | 0.263 | 0.737 |
| 8:15-2nd |  | 42 | 47 | 0.281 | 0.719 |
| 8:13-2nd |  | 42 | 47 | 0.288 | 0.712 |
| 8:04-2nd |  | 44 | 47 | 0.316 | 0.684 |
| 7:47-2nd |  | 44 | 47 | 0.336 | 0.664 |
| 7:44-2nd |  | 44 | 47 | 0.343 | 0.657 |
| 7:35-2nd |  | 44 | 47 | 0.343 | 0.657 |
| 7:25-2nd |  | 44 | 47 | 0.337 | 0.663 |
| 7:23-2nd |  | 44 | 47 | 0.344 | 0.656 |
| 7:20-2nd |  | 47 | 47 | 0.399 | 0.601 |
| 7:18-2nd |  | 47 | 47 | 0.399 | 0.601 |
| 7:00-2nd |  | 47 | 49 | 0.371 | 0.629 |
| 6:37-2nd |  | 47 | 49 | 0.349 | 0.651 |
| 6:34-2nd |  | 47 | 49 | 0.342 | 0.658 |
| 6:27-2nd |  | 47 | 50 | 0.345 | 0.655 |
| 6:25-2nd |  | 47 | 50 | 0.345 | 0.655 |
| 6:10-2nd |  | 49 | 50 | 0.374 | 0.626 |
| 5:57-2nd |  | 49 | 52 | 0.346 | 0.654 |
| 5:40-2nd |  | 52 | 52 | 0.403 | 0.597 |
| 5:28-2nd |  | 52 | 54 | 0.374 | 0.626 |
| 5:13-2nd |  | 55 | 54 | 0.437 | 0.563 |
| 5:02-2nd |  | 55 | 57 | 0.375 | 0.625 |
| 4:51-2nd |  | 55 | 57 | 0.344 | 0.656 |
| 4:41-2nd |  | 55 | 57 | 0.368 | 0.632 |
| 4:38-2nd |  | 55 | 57 | 0.376 | 0.624 |
| 4:35-2nd |  | 57 | 57 | 0.404 | 0.596 |
| 4:21-2nd |  | 57 | 60 | 0.343 | 0.657 |
| 4:11-2nd |  | 58 | 60 | 0.343 | 0.657 |
| 3:58-2nd |  | 58 | 60 | 0.368 | 0.632 |
| 3:57-2nd |  | 58 | 60 | 0.344 | 0.656 |
| 3:53-2nd |  | 58 | 62 | 0.318 | 0.682 |
| 3:33-2nd |  | 60 | 62 | 0.345 | 0.655 |
| 3:15-2nd |  | 60 | 65 | 0.29 | 0.71 |
| 2:51-2nd |  | 60 | 65 | 0.268 | 0.732 |
| 2:49-2nd |  | 60 | 65 | 0.261 | 0.739 |
| 2:46-2nd |  | 60 | 65 | 0.282 | 0.718 |
| 2:44-2nd |  | 60 | 65 | 0.29 | 0.71 |
| 2:22-2nd |  | 62 | 65 | 0.315 | 0.685 |
| 2:01-2nd |  | 62 | 65 | 0.337 | 0.663 |
| 1:57-2nd |  | 62 | 65 | 0.345 | 0.655 |
| 1:52-2nd |  | 65 | 65 | 0.411 | 0.589 |
| 1:33-2nd |  | 65 | 65 | 0.439 | 0.561 |
| 1:31-2nd |  | 65 | 65 | 0.412 | 0.588 |
| 1:23-2nd |  | 65 | 67 | 0.381 | 0.619 |
| 1:15-2nd |  | 65 | 67 | 0.351 | 0.649 |
| 59.0-2nd |  | 65 | 69 | 0.321 | 0.679 |
| 41.1-2nd |  | 65 | 69 | 0.295 | 0.705 |
| 39.1-2nd |  | 65 | 69 | 0.286 | 0.714 |
| 29.0-2nd |  | 65 | 69 | 0.313 | 0.687 |
| 25.1-2nd |  | 65 | 69 | 0.321 | 0.679 |
| 22.0-2nd |  | 67 | 69 | 0.352 | 0.648 |
| 0.1-2nd |  | 67 | 71 | 0.324 | 0.676 |
| 0.0-2nd |  | 67 | 71 | 0.308 | 0.692 |
| 12:00-3rd |  | 67 | 71 | 0.308 | 0.692 |
| 11:47-3rd |  | 67 | 73 | 0.257 | 0.743 |
| 11:25-3rd |  | 67 | 73 | 0.226 | 0.774 |
| 11:13-3rd |  | 67 | 76 | 0.177 | 0.823 |
| 10:50-3rd |  | 69 | 76 | 0.199 | 0.801 |
| 10:35-3rd |  | 69 | 78 | 0.175 | 0.825 |
| 10:24-3rd |  | 69 | 78 | 0.159 | 0.841 |
| 10:22-3rd |  | 69 | 78 | 0.154 | 0.846 |
| 10:19-3rd |  | 69 | 81 | 0.115 | 0.885 |
| 10:18-3rd |  | 69 | 81 | 0.115 | 0.885 |
| 10:06-3rd |  | 69 | 81 | 0.103 | 0.897 |
| 10:04-3rd |  | 69 | 81 | 0.099 | 0.901 |
| 9:57-3rd |  | 69 | 84 | 0.07 | 0.93 |
| 9:31-3rd |  | 69 | 84 | 0.06 | 0.94 |
| 9:28-3rd |  | 69 | 84 | 0.069 | 0.931 |
| 9:27-3rd |  | 71 | 84 | 0.082 | 0.918 |
| 9:07-3rd |  | 71 | 86 | 0.068 | 0.932 |
| 8:55-3rd |  | 71 | 86 | 0.059 | 0.941 |
| 8:51-3rd |  | 71 | 86 | 0.056 | 0.944 |
| 8:43-3rd |  | 71 | 89 | 0.037 | 0.963 |
| 8:26-3rd |  | 71 | 89 | 0.031 | 0.969 |
| 8:24-3rd |  | 71 | 89 | 0.029 | 0.971 |
| 8:14-3rd |  | 71 | 91 | 0.024 | 0.976 |
| 7:57-3rd |  | 72 | 91 | 0.023 | 0.977 |
| 7:43-3rd |  | 72 | 91 | 0.028 | 0.972 |
| 7:34-3rd |  | 74 | 91 | 0.034 | 0.966 |
| 7:15-3rd |  | 74 | 91 | 0.039 | 0.961 |
| 7:12-3rd |  | 74 | 91 | 0.04 | 0.96 |
| 7:08-3rd |  | 75 | 91 | 0.041 | 0.959 |
| 6:48-3rd |  | 75 | 94 | 0.026 | 0.974 |
| 6:36-3rd |  | 77 | 94 | 0.032 | 0.968 |
| 6:17-3rd |  | 77 | 95 | 0.031 | 0.969 |
| 6:15-3rd |  | 77 | 95 | 0.031 | 0.969 |
| 5:58-3rd |  | 80 | 95 | 0.046 | 0.954 |
| 5:41-3rd |  | 80 | 98 | 0.03 | 0.97 |
| 5:27-3rd |  | 82 | 98 | 0.036 | 0.964 |
| 5:10-3rd |  | 82 | 98 | 0.043 | 0.957 |
| 4:56-3rd |  | 82 | 98 | 0.037 | 0.963 |
| 4:54-3rd |  | 82 | 98 | 0.035 | 0.965 |
| 4:47-3rd |  | 82 | 101 | 0.021 | 0.979 |
| 4:45-3rd |  | 82 | 101 | 0.021 | 0.979 |
| 4:34-3rd |  | 82 | 101 | 0.016 | 0.984 |
| 4:21-3rd |  | 82 | 104 | 0.009 | 0.991 |
| 4:02-3rd |  | 82 | 104 | 0.007 | 0.993 |
| 4:00-3rd |  | 82 | 104 | 0.007 | 0.993 |
| 3:43-3rd |  | 82 | 107 | 0.003 | 0.997 |
| 3:27-3rd |  | 82 | 107 | 0.003 | 0.997 |
| 3:25-3rd |  | 82 | 107 | 0.003 | 0.997 |
| 3:08-3rd |  | 82 | 107 | 0.003 | 0.997 |
| 3:05-3rd |  | 82 | 107 | 0.002 | 0.998 |
| 3:03-3rd |  | 82 | 107 | 0.002 | 0.998 |
| 2:54-3rd |  | 82 | 107 | 0.003 | 0.997 |
| 2:52-3rd |  | 82 | 107 | 0.003 | 0.997 |
| 2:45-3rd |  | 85 | 107 | 0.005 | 0.995 |
| 2:25-3rd |  | 85 | 109 | 0.004 | 0.996 |
| 2:07-3rd |  | 88 | 109 | 0.006 | 0.994 |
| 1:47-3rd |  | 88 | 109 | 0.007 | 0.993 |
| 1:43-3rd |  | 88 | 109 | 0.008 | 0.992 |
| 1:33-3rd |  | 89 | 109 | 0.007 | 0.993 |
| 1:31-3rd |  | 89 | 109 | 0.007 | 0.993 |
| 1:14-3rd |  | 89 | 109 | 0.009 | 0.991 |
| 1:10-3rd |  | 89 | 109 | 0.009 | 0.991 |
| 1:09-3rd |  | 89 | 109 | 0.009 | 0.991 |
| 1:06-3rd |  | 89 | 109 | 0.007 | 0.993 |
| 46.1-3rd |  | 89 | 109 | 0.008 | 0.992 |
| 42.0-3rd |  | 89 | 109 | 0.006 | 0.994 |
| 30.1-3rd |  | 89 | 109 | 0.004 | 0.996 |
| 28.0-3rd |  | 89 | 110 | 0.005 | 0.995 |
| 26.1-3rd |  | 89 | 110 | 0.005 | 0.995 |
| 8.0-3rd |  | 91 | 110 | 0.007 | 0.993 |
| 0.1-3rd |  | 91 | 110 | 0.007 | 0.993 |
| 0.0-3rd |  | 91 | 110 | 0.009 | 0.991 |
| 12:00-4th |  | 91 | 110 | 0.009 | 0.991 |
| 11:38-4th |  | 93 | 110 | 0.011 | 0.989 |
| 11:26-4th |  | 93 | 110 | 0.015 | 0.985 |
| 11:23-4th |  | 96 | 110 | 0.028 | 0.972 |
| 11:05-4th |  | 96 | 110 | 0.034 | 0.966 |
| 11:03-4th |  | 96 | 110 | 0.036 | 0.964 |
| 10:51-4th |  | 98 | 110 | 0.046 | 0.954 |
| 10:36-4th |  | 98 | 110 | 0.058 | 0.942 |
| 10:34-4th |  | 101 | 110 | 0.098 | 0.902 |
| 10:18-4th |  | 101 | 110 | 0.116 | 0.884 |
| 10:15-4th |  | 101 | 110 | 0.122 | 0.878 |
| 10:01-4th |  | 104 | 110 | 0.179 | 0.821 |
| 9:38-4th |  | 104 | 110 | 0.204 | 0.796 |
| 9:36-4th |  | 104 | 110 | 0.213 | 0.787 |
| 9:22-4th |  | 106 | 110 | 0.254 | 0.746 |
| 9:20-4th |  | 106 | 110 | 0.254 | 0.746 |
| 9:05-4th |  | 106 | 110 | 0.289 | 0.711 |
| 9:02-4th |  | 106 | 110 | 0.3 | 0.7 |
| 8:47-4th |  | 106 | 110 | 0.263 | 0.737 |
| 8:44-4th |  | 106 | 110 | 0.25 | 0.75 |
| 8:27-4th | TARGET | 106 | 113 | 0.165 | 0.835 |
| 8:19-4th |  | 106 | 113 | 0.177 | 0.823 |
| 8:08-4th |  | 106 | 113 | 0.131 | 0.869 |
| 8:07-4th |  | 106 | 113 | 0.169 | 0.831 |
| 8:01-4th |  | 108 | 113 | 0.207 | 0.793 |
| 7:51-4th |  | 108 | 113 | 0.192 | 0.808 |
| 7:41-4th |  | 108 | 116 | 0.126 | 0.874 |
| 7:21-4th |  | 108 | 116 | 0.1 | 0.9 |
| 7:18-4th |  | 108 | 116 | 0.092 | 0.908 |
| 7:15-4th |  | 108 | 119 | 0.052 | 0.948 |
| 7:14-4th |  | 108 | 119 | 0.052 | 0.948 |
| 6:58-4th |  | 108 | 119 | 0.039 | 0.961 |
| 6:55-4th |  | 108 | 119 | 0.035 | 0.965 |
| 6:37-4th |  | 108 | 119 | 0.043 | 0.957 |
| 6:34-4th |  | 108 | 119 | 0.046 | 0.954 |
| 6:27-4th |  | 108 | 119 | 0.032 | 0.968 |
| 6:23-4th |  | 108 | 122 | 0.016 | 0.984 |
| 6:22-4th |  | 108 | 122 | 0.016 | 0.984 |
