Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.597 | 0.403 |
| 11:43-1st |  | 0 | 0 | 0.61 | 0.39 |
| 11:39-1st |  | 0 | 0 | 0.615 | 0.385 |
| 11:24-1st |  | 0 | 0 | 0.615 | 0.385 |
| 11:17-1st |  | 2 | 0 | 0.642 | 0.358 |
| 10:57-1st |  | 2 | 0 | 0.657 | 0.343 |
| 10:55-1st |  | 2 | 0 | 0.663 | 0.337 |
| 10:46-1st |  | 4 | 0 | 0.683 | 0.317 |
| 10:34-1st |  | 4 | 2 | 0.662 | 0.338 |
| 10:09-1st |  | 4 | 2 | 0.645 | 0.355 |
| 10:07-1st |  | 4 | 2 | 0.639 | 0.361 |
| 10:02-1st |  | 4 | 2 | 0.639 | 0.361 |
| 9:57-1st |  | 4 | 2 | 0.663 | 0.337 |
| 9:53-1st |  | 4 | 2 | 0.657 | 0.343 |
| 9:51-1st |  | 4 | 2 | 0.663 | 0.337 |
| 9:44-1st |  | 4 | 2 | 0.645 | 0.355 |
| 9:42-1st |  | 4 | 2 | 0.662 | 0.338 |
| 9:38-1st |  | 6 | 2 | 0.683 | 0.317 |
| 9:25-1st |  | 6 | 4 | 0.662 | 0.338 |
| 9:12-1st |  | 9 | 4 | 0.705 | 0.295 |
| 9:03-1st |  | 9 | 6 | 0.684 | 0.316 |
| 8:51-1st |  | 9 | 6 | 0.665 | 0.335 |
| 8:49-1st |  | 9 | 6 | 0.659 | 0.341 |
| 8:36-1st |  | 9 | 8 | 0.636 | 0.364 |
| 8:19-1st |  | 11 | 8 | 0.66 | 0.34 |
| 8:08-1st |  | 11 | 8 | 0.66 | 0.34 |
| 7:57-1st |  | 11 | 11 | 0.611 | 0.389 |
| 7:40-1st |  | 11 | 11 | 0.591 | 0.409 |
| 7:37-1st |  | 11 | 11 | 0.584 | 0.416 |
| 7:26-1st |  | 11 | 11 | 0.603 | 0.397 |
| 7:23-1st |  | 11 | 11 | 0.609 | 0.391 |
| 7:17-1st |  | 14 | 11 | 0.659 | 0.341 |
| 6:59-1st |  | 14 | 11 | 0.676 | 0.324 |
| 6:57-1st |  | 14 | 11 | 0.682 | 0.318 |
| 6:50-1st |  | 16 | 11 | 0.705 | 0.295 |
| 6:39-1st |  | 16 | 13 | 0.682 | 0.318 |
| 6:16-1st |  | 18 | 13 | 0.704 | 0.296 |
| 5:55-1st |  | 18 | 15 | 0.681 | 0.319 |
| 5:38-1st |  | 18 | 15 | 0.663 | 0.337 |
| 5:36-1st |  | 18 | 15 | 0.662 | 0.338 |
| 5:34-1st |  | 18 | 15 | 0.679 | 0.321 |
| 5:28-1st |  | 20 | 15 | 0.703 | 0.297 |
| 5:10-1st |  | 20 | 15 | 0.721 | 0.279 |
| 5:09-1st |  | 20 | 15 | 0.727 | 0.273 |
| 5:07-1st |  | 22 | 15 | 0.746 | 0.254 |
| 4:51-1st |  | 22 | 15 | 0.77 | 0.23 |
| 4:43-1st |  | 24 | 15 | 0.806 | 0.194 |
| 4:26-1st |  | 24 | 15 | 0.801 | 0.199 |
| 4:24-1st |  | 24 | 15 | 0.806 | 0.194 |
| 4:13-1st |  | 26 | 15 | 0.824 | 0.176 |
| 4:02-1st |  | 26 | 15 | 0.837 | 0.163 |
| 4:00-1st |  | 26 | 15 | 0.841 | 0.159 |
| 3:55-1st |  | 26 | 15 | 0.829 | 0.171 |
| 3:53-1st |  | 26 | 15 | 0.841 | 0.159 |
| 3:48-1st |  | 26 | 15 | 0.829 | 0.171 |
| 3:47-1st |  | 26 | 15 | 0.829 | 0.171 |
| 3:44-1st |  | 28 | 15 | 0.857 | 0.143 |
| 3:32-1st |  | 28 | 15 | 0.868 | 0.132 |
| 3:30-1st |  | 28 | 15 | 0.872 | 0.128 |
| 3:24-1st |  | 30 | 15 | 0.885 | 0.115 |
| 3:15-1st |  | 30 | 18 | 0.858 | 0.142 |
| 2:53-1st |  | 30 | 18 | 0.842 | 0.158 |
| 2:50-1st |  | 30 | 20 | 0.825 | 0.175 |
| 2:35-1st |  | 30 | 20 | 0.812 | 0.188 |
| 2:34-1st |  | 30 | 20 | 0.807 | 0.193 |
| 2:27-1st |  | 30 | 23 | 0.768 | 0.232 |
| 2:01-1st |  | 33 | 23 | 0.807 | 0.193 |
| 1:47-1st |  | 33 | 23 | 0.822 | 0.178 |
| 1:44-1st |  | 33 | 23 | 0.826 | 0.174 |
| 1:29-1st |  | 33 | 23 | 0.813 | 0.187 |
| 1:26-1st |  | 33 | 23 | 0.827 | 0.173 |
| 1:24-1st |  | 36 | 23 | 0.859 | 0.141 |
| 1:09-1st |  | 36 | 23 | 0.871 | 0.129 |
| 1:07-1st |  | 36 | 23 | 0.86 | 0.14 |
| 1:04-1st |  | 36 | 26 | 0.828 | 0.172 |
| 42.1-1st |  | 36 | 26 | 0.808 | 0.192 |
| 39.0-1st |  | 36 | 28 | 0.789 | 0.211 |
| 26.1-1st |  | 36 | 28 | 0.773 | 0.227 |
| 24.1-1st |  | 36 | 28 | 0.768 | 0.232 |
