Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.407 | 0.593 |
| 11:51-1st |  | 0 | 0 | 0.426 | 0.574 |
| 11:48-1st |  | 2 | 0 | 0.455 | 0.545 |
| 11:32-1st |  | 2 | 0 | 0.479 | 0.521 |
| 11:27-1st |  | 4 | 0 | 0.502 | 0.498 |
| 11:16-1st |  | 4 | 0 | 0.503 | 0.497 |
| 11:14-1st |  | 4 | 0 | 0.534 | 0.466 |
| 11:09-1st |  | 4 | 0 | 0.511 | 0.489 |
| 11:03-1st |  | 4 | 0 | 0.504 | 0.496 |
| 10:52-1st |  | 4 | 2 | 0.481 | 0.519 |
| 10:36-1st |  | 4 | 2 | 0.457 | 0.543 |
| 10:26-1st |  | 4 | 2 | 0.476 | 0.524 |
| 10:24-1st |  | 4 | 2 | 0.482 | 0.518 |
| 10:17-1st |  | 4 | 2 | 0.464 | 0.536 |
| 10:13-1st |  | 4 | 2 | 0.482 | 0.518 |
| 10:11-1st |  | 6 | 2 | 0.506 | 0.494 |
| 9:52-1st |  | 6 | 2 | 0.537 | 0.463 |
| 9:46-1st |  | 6 | 2 | 0.515 | 0.485 |
| 9:44-1st |  | 6 | 2 | 0.508 | 0.492 |
| 9:35-1st |  | 6 | 2 | 0.53 | 0.47 |
| 9:32-1st |  | 6 | 2 | 0.538 | 0.462 |
| 9:29-1st |  | 8 | 2 | 0.565 | 0.435 |
| 9:10-1st |  | 8 | 5 | 0.513 | 0.487 |
| 8:55-1st |  | 10 | 5 | 0.537 | 0.463 |
| 8:37-1st |  | 10 | 8 | 0.486 | 0.514 |
| 8:28-1st |  | 11 | 8 | 0.487 | 0.513 |
| 8:13-1st |  | 11 | 8 | 0.508 | 0.492 |
| 8:10-1st |  | 11 | 8 | 0.514 | 0.486 |
| 8:04-1st |  | 11 | 8 | 0.495 | 0.505 |
| 8:01-1st |  | 11 | 8 | 0.512 | 0.488 |
| 7:52-1st |  | 13 | 8 | 0.542 | 0.458 |
| 7:42-1st |  | 13 | 8 | 0.56 | 0.44 |
| 7:38-1st |  | 13 | 8 | 0.566 | 0.434 |
| 7:37-1st |  | 15 | 8 | 0.594 | 0.406 |
| 7:35-1st |  | 15 | 8 | 0.594 | 0.406 |
| 7:20-1st |  | 15 | 10 | 0.568 | 0.432 |
| 7:08-1st |  | 15 | 10 | 0.55 | 0.45 |
| 7:07-1st |  | 15 | 10 | 0.544 | 0.456 |
| 6:56-1st |  | 15 | 13 | 0.49 | 0.51 |
| 6:42-1st |  | 15 | 13 | 0.47 | 0.53 |
| 6:40-1st |  | 15 | 13 | 0.463 | 0.537 |
| 6:32-1st |  | 15 | 13 | 0.491 | 0.509 |
| 6:11-1st |  | 18 | 13 | 0.547 | 0.453 |
| 5:51-1st |  | 18 | 15 | 0.52 | 0.48 |
| 5:34-1st |  | 21 | 15 | 0.574 | 0.426 |
| 5:19-1st |  | 21 | 15 | 0.604 | 0.396 |
| 5:00-1st |  | 21 | 15 | 0.584 | 0.416 |
| 4:56-1st |  | 21 | 15 | 0.577 | 0.423 |
| 4:52-1st |  | 21 | 15 | 0.598 | 0.402 |
| 4:51-1st |  | 21 | 15 | 0.645 | 0.355 |
| 4:35-1st |  | 23 | 15 | 0.631 | 0.369 |
| 4:14-1st |  | 23 | 17 | 0.607 | 0.393 |
| 4:01-1st |  | 25 | 17 | 0.633 | 0.367 |
| 3:44-1st |  | 25 | 19 | 0.609 | 0.391 |
| 3:31-1st |  | 25 | 19 | 0.589 | 0.411 |
| 3:27-1st |  | 25 | 19 | 0.582 | 0.418 |
| 3:22-1st |  | 25 | 22 | 0.527 | 0.473 |
| 3:15-1st |  | 25 | 22 | 0.527 | 0.473 |
| 3:06-1st |  | 27 | 22 | 0.554 | 0.446 |
| 2:50-1st |  | 27 | 25 | 0.501 | 0.499 |
| 2:37-1st |  | 29 | 25 | 0.53 | 0.47 |
| 2:16-1st |  | 29 | 28 | 0.475 | 0.525 |
| 1:58-1st |  | 32 | 28 | 0.533 | 0.467 |
| 1:43-1st |  | 32 | 29 | 0.529 | 0.471 |
| 1:35-1st |  | 34 | 31 | 0.506 | 0.494 |
| 1:17-1st |  | 34 | 31 | 0.53 | 0.47 |
| 1:07-1st |  | 36 | 31 | 0.561 | 0.439 |
| 57.1-1st |  | 36 | 31 | 0.59 | 0.41 |
| 43.0-1st |  | 38 | 31 | 0.62 | 0.38 |
| 33.1-1st |  | 38 | 34 | 0.565 | 0.435 |
| 30.1-1st |  | 38 | 34 | 0.545 | 0.455 |
| 28.1-1st |  | 40 | 34 | 0.593 | 0.407 |
| 6.1-1st |  | 40 | 37 | 0.532 | 0.468 |
| 1.0-1st |  | 40 | 37 | 0.532 | 0.468 |
| 0.0-1st |  | 40 | 37 | 0.526 | 0.474 |
| 12:00-2nd |  | 40 | 37 | 0.526 | 0.474 |
| 11:44-2nd |  | 40 | 37 | 0.517 | 0.483 |
| 11:41-2nd |  | 40 | 37 | 0.508 | 0.492 |
| 11:29-2nd |  | 40 | 37 | 0.534 | 0.466 |
| 11:26-2nd |  | 40 | 37 | 0.542 | 0.458 |
| 11:12-2nd |  | 42 | 37 | 0.569 | 0.431 |
| 10:52-2nd |  | 42 | 37 | 0.595 | 0.405 |
| 10:48-2nd |  | 42 | 37 | 0.571 | 0.429 |
| 10:46-2nd |  | 42 | 38 | 0.575 | 0.425 |
| 10:44-2nd |  | 42 | 38 | 0.544 | 0.456 |
| 10:42-2nd |  | 42 | 38 | 0.575 | 0.425 |
| 10:26-2nd |  | 44 | 38 | 0.603 | 0.397 |
| 10:04-2nd |  | 44 | 40 | 0.577 | 0.423 |
| 9:49-2nd |  | 46 | 40 | 0.605 | 0.395 |
| 9:28-2nd |  | 46 | 40 | 0.63 | 0.37 |
| 9:25-2nd |  | 46 | 40 | 0.638 | 0.362 |
| 9:19-2nd |  | 46 | 40 | 0.615 | 0.385 |
| 9:17-2nd |  | 46 | 40 | 0.607 | 0.393 |
