Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.689 | 0.311 |
| 11:35-1st |  | 0 | 0 | 0.674 | 0.326 |
| 11:30-1st |  | 0 | 0 | 0.67 | 0.33 |
| 11:10-1st |  | 0 | 0 | 0.682 | 0.318 |
| 11:06-1st |  | 0 | 0 | 0.686 | 0.314 |
| 10:59-1st |  | 3 | 0 | 0.729 | 0.271 |
| 10:39-1st |  | 3 | 0 | 0.745 | 0.255 |
| 10:36-1st |  | 3 | 0 | 0.75 | 0.25 |
| 10:29-1st |  | 5 | 0 | 0.766 | 0.234 |
| 10:07-1st |  | 5 | 0 | 0.779 | 0.221 |
| 10:05-1st |  | 5 | 0 | 0.784 | 0.216 |
| 9:57-1st |  | 5 | 0 | 0.77 | 0.23 |
| 9:55-1st |  | 5 | 0 | 0.765 | 0.235 |
| 9:50-1st |  | 5 | 0 | 0.779 | 0.221 |
| 9:44-1st |  | 5 | 0 | 0.783 | 0.217 |
| 9:32-1st |  | 5 | 0 | 0.769 | 0.231 |
| 9:29-1st |  | 5 | 0 | 0.764 | 0.236 |
| 9:16-1st |  | 5 | 0 | 0.778 | 0.222 |
| 9:14-1st |  | 5 | 0 | 0.782 | 0.218 |
| 9:03-1st |  | 7 | 0 | 0.801 | 0.199 |
| 8:47-1st |  | 7 | 0 | 0.816 | 0.184 |
| 8:35-1st |  | 10 | 0 | 0.846 | 0.154 |
| 8:19-1st |  | 10 | 0 | 0.856 | 0.144 |
| 8:16-1st |  | 10 | 0 | 0.859 | 0.141 |
| 8:08-1st |  | 10 | 0 | 0.849 | 0.151 |
| 8:05-1st |  | 10 | 0 | 0.846 | 0.154 |
| 8:02-1st |  | 10 | 2 | 0.832 | 0.168 |
| 7:42-1st |  | 10 | 2 | 0.815 | 0.185 |
| 7:22-1st |  | 10 | 5 | 0.78 | 0.22 |
| 7:12-1st |  | 10 | 5 | 0.781 | 0.219 |
| 7:05-1st |  | 12 | 5 | 0.798 | 0.202 |
| 6:51-1st |  | 12 | 7 | 0.781 | 0.219 |
| 6:38-1st |  | 12 | 7 | 0.765 | 0.235 |
| 6:35-1st |  | 12 | 7 | 0.76 | 0.24 |
| 6:25-1st |  | 12 | 7 | 0.775 | 0.225 |
| 6:23-1st |  | 12 | 7 | 0.78 | 0.22 |
| 6:10-1st |  | 15 | 7 | 0.813 | 0.187 |
| 5:55-1st |  | 15 | 9 | 0.797 | 0.203 |
| 5:36-1st |  | 15 | 9 | 0.782 | 0.218 |
| 5:33-1st |  | 15 | 9 | 0.777 | 0.223 |
| 5:23-1st |  | 15 | 9 | 0.792 | 0.208 |
| 5:20-1st |  | 15 | 9 | 0.796 | 0.204 |
| 5:17-1st |  | 15 | 9 | 0.796 | 0.204 |
| 5:06-1st |  | 15 | 9 | 0.776 | 0.224 |
| 5:03-1st |  | 15 | 9 | 0.795 | 0.205 |
| 5:00-1st |  | 15 | 9 | 0.795 | 0.205 |
| 4:49-1st |  | 17 | 9 | 0.812 | 0.188 |
| 4:29-1st |  | 17 | 11 | 0.794 | 0.206 |
| 4:04-1st |  | 19 | 11 | 0.811 | 0.189 |
| 3:56-1st |  | 19 | 11 | 0.829 | 0.171 |
| 3:40-1st |  | 21 | 11 | 0.845 | 0.155 |
| 3:23-1st |  | 21 | 11 | 0.862 | 0.138 |
| 3:07-1st |  | 24 | 11 | 0.887 | 0.113 |
| 2:50-1st |  | 24 | 13 | 0.874 | 0.126 |
| 2:34-1st |  | 24 | 13 | 0.864 | 0.136 |
| 2:31-1st |  | 24 | 13 | 0.86 | 0.14 |
| 2:21-1st |  | 24 | 16 | 0.875 | 0.125 |
| 1:59-1st |  | 26 | 16 | 0.845 | 0.155 |
| 1:35-1st |  | 26 | 16 | 0.858 | 0.142 |
| 1:33-1st |  | 26 | 16 | 0.862 | 0.138 |
| 1:15-1st |  | 28 | 16 | 0.873 | 0.127 |
| 1:02-1st |  | 28 | 16 | 0.851 | 0.149 |
| 51.1-1st |  | 28 | 16 | 0.885 | 0.115 |
| 49.1-1st |  | 28 | 16 | 0.888 | 0.112 |
| 46.1-1st |  | 30 | 16 | 0.9 | 0.1 |
| 27.1-1st |  | 30 | 16 | 0.911 | 0.089 |
| 24.1-1st |  | 31 | 16 | 0.911 | 0.089 |
| 22.1-1st |  | 31 | 16 | 0.911 | 0.089 |
| 0.1-1st |  | 31 | 16 | 0.908 | 0.092 |
| 0.0-1st |  | 31 | 18 | 0.894 | 0.106 |
| 11:44-2nd |  | 31 | 18 | 0.901 | 0.099 |
| 11:24-2nd |  | 31 | 18 | 0.893 | 0.107 |
| 11:19-2nd |  | 31 | 18 | 0.89 | 0.11 |
| 11:03-2nd |  | 31 | 18 | 0.899 | 0.101 |
| 11:01-2nd |  | 31 | 18 | 0.902 | 0.098 |
| 10:52-2nd |  | 33 | 18 | 0.924 | 0.076 |
| 10:36-2nd |  | 33 | 18 | 0.925 | 0.075 |
| 10:30-2nd |  | 33 | 18 | 0.918 | 0.082 |
| 10:27-2nd |  | 33 | 18 | 0.916 | 0.084 |
| 10:18-2nd |  | 33 | 20 | 0.903 | 0.097 |
| 9:56-2nd |  | 33 | 20 | 0.89 | 0.11 |
| 9:52-2nd |  | 33 | 22 | 0.876 | 0.124 |
| 9:29-2nd |  | 34 | 22 | 0.876 | 0.124 |
| 9:25-2nd |  | 34 | 22 | 0.876 | 0.124 |
| 9:14-2nd |  | 34 | 22 | 0.877 | 0.123 |
| 9:01-2nd |  | 34 | 22 | 0.887 | 0.113 |
| 8:58-2nd |  | 34 | 22 | 0.877 | 0.123 |
| 8:54-2nd |  | 34 | 22 | 0.891 | 0.109 |
| 8:52-2nd |  | 34 | 22 | 0.891 | 0.109 |
| 8:36-2nd |  | 36 | 22 | 0.904 | 0.096 |
| 8:34-2nd |  | 36 | 22 | 0.915 | 0.085 |
| 8:27-2nd |  | 36 | 22 | 0.907 | 0.093 |
| 8:24-2nd |  | 36 | 22 | 0.904 | 0.096 |
| 8:20-2nd |  | 36 | 22 | 0.913 | 0.087 |
| 8:18-2nd |  | 36 | 22 | 0.904 | 0.096 |
| 8:11-2nd |  | 36 | 22 | 0.913 | 0.087 |
| 8:09-2nd |  | 36 | 22 | 0.904 | 0.096 |
| 8:08-2nd |  | 36 | 24 | 0.891 | 0.109 |
| 7:52-2nd |  | 38 | 24 | 0.905 | 0.095 |
| 7:43-2nd |  | 38 | 26 | 0.892 | 0.108 |
| 7:24-2nd |  | 40 | 26 | 0.905 | 0.095 |
| 7:12-2nd |  | 40 | 28 | 0.893 | 0.107 |
| 6:54-2nd |  | 42 | 28 | 0.905 | 0.095 |
| 6:39-2nd |  | 42 | 28 | 0.915 | 0.085 |
| 6:37-2nd |  | 42 | 28 | 0.918 | 0.082 |
| 6:33-2nd |  | 42 | 28 | 0.918 | 0.082 |
| 6:26-2nd |  | 42 | 28 | 0.909 | 0.091 |
| 6:22-2nd |  | 42 | 28 | 0.906 | 0.094 |
| 6:20-2nd |  | 42 | 30 | 0.893 | 0.107 |
| 6:05-2nd |  | 44 | 30 | 0.907 | 0.093 |
| 5:53-2nd |  | 44 | 33 | 0.881 | 0.119 |
