Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.545 | 0.455 |
| 11:48-1st |  | 2 | 0 | 0.574 | 0.426 |
| 11:22-1st |  | 2 | 0 | 0.59 | 0.41 |
| 11:20-1st |  | 2 | 0 | 0.596 | 0.404 |
| 11:17-1st |  | 2 | 0 | 0.579 | 0.421 |
| 11:14-1st |  | 2 | 0 | 0.596 | 0.404 |
| 11:11-1st |  | 2 | 0 | 0.573 | 0.427 |
| 11:02-1st |  | 2 | 0 | 0.59 | 0.41 |
| 10:59-1st |  | 2 | 0 | 0.596 | 0.404 |
| 10:56-1st |  | 4 | 0 | 0.618 | 0.382 |
| 10:48-1st |  | 4 | 0 | 0.64 | 0.36 |
| 10:45-1st |  | 4 | 0 | 0.647 | 0.353 |
| 10:33-1st |  | 6 | 0 | 0.672 | 0.328 |
| 10:15-1st |  | 6 | 0 | 0.688 | 0.312 |
| 10:14-1st |  | 6 | 0 | 0.693 | 0.307 |
| 10:02-1st |  | 6 | 0 | 0.677 | 0.323 |
| 9:59-1st |  | 6 | 0 | 0.671 | 0.329 |
| 9:54-1st |  | 6 | 2 | 0.647 | 0.353 |
| 9:46-1st |  | 8 | 2 | 0.671 | 0.329 |
| 9:32-1st |  | 8 | 2 | 0.689 | 0.311 |
| 9:28-1st |  | 8 | 4 | 0.647 | 0.353 |
| 9:20-1st |  | 8 | 4 | 0.626 | 0.374 |
| 9:17-1st |  | 8 | 4 | 0.619 | 0.381 |
| 9:13-1st |  | 8 | 6 | 0.596 | 0.404 |
| 8:56-1st |  | 10 | 6 | 0.62 | 0.38 |
| 8:35-1st |  | 10 | 8 | 0.596 | 0.404 |
| 8:27-1st |  | 12 | 8 | 0.62 | 0.38 |
| 8:17-1st |  | 12 | 8 | 0.621 | 0.379 |
| 8:14-1st |  | 12 | 11 | 0.571 | 0.429 |
| 8:00-1st |  | 12 | 11 | 0.545 | 0.455 |
| 7:51-1st |  | 12 | 13 | 0.52 | 0.48 |
| 7:42-1st |  | 15 | 13 | 0.571 | 0.429 |
| 7:32-1st |  | 15 | 15 | 0.545 | 0.455 |
| 7:20-1st | TARGET | 18 | 15 | 0.597 | 0.403 |
| 7:04-1st |  | 18 | 15 | 0.623 | 0.377 |
| 6:53-1st |  | 18 | 15 | 0.604 | 0.396 |
| 6:49-1st |  | 20 | 15 | 0.646 | 0.354 |
| 6:40-1st |  | 20 | 15 | 0.672 | 0.328 |
| 6:34-1st |  | 23 | 15 | 0.717 | 0.283 |
| 6:13-1st |  | 23 | 17 | 0.696 | 0.304 |
| 5:56-1st |  | 26 | 17 | 0.74 | 0.26 |
