Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0.0 | 0.0 | 0.406 | 0.594 |
| 11:47-1st |  | 3.0 | 0.0 | 0.458 | 0.542 |
| 11:32-1st |  | 3.0 | 2.0 | 0.434 | 0.566 |
| 11:16-1st |  | 3.0 | 2.0 | 0.411 | 0.589 |
| 11:14-1st |  | 3.0 | 2.0 | 0.435 | 0.565 |
| 11:06-1st |  | 3.0 | 2.0 | 0.418 | 0.582 |
| 11:02-1st |  | 3.0 | 2.0 | 0.412 | 0.588 |
| 10:53-1st |  | 3.0 | 2.0 | 0.43 | 0.57 |
| 10:51-1st |  | 3.0 | 2.0 | 0.436 | 0.564 |
| 10:45-1st |  | 3.0 | 2.0 | 0.418 | 0.582 |
| 10:44-1st |  | 3.0 | 2.0 | 0.412 | 0.588 |
| 10:35-1st |  | 3.0 | 2.0 | 0.431 | 0.569 |
| 10:31-1st |  | 3.0 | 2.0 | 0.437 | 0.563 |
| 10:25-1st |  | 3.0 | 2.0 | 0.419 | 0.581 |
| 10:20-1st |  | 3.0 | 2.0 | 0.413 | 0.587 |
| 10:07-1st |  | 3.0 | 2.0 | 0.432 | 0.568 |
| 10:05-1st |  | 3.0 | 2.0 | 0.438 | 0.562 |
| 9:57-1st |  | 6.0 | 2.0 | 0.488 | 0.512 |
| 9:33-1st |  | 6.0 | 2.0 | 0.511 | 0.489 |
| 9:29-1st |  | 6.0 | 2.0 | 0.518 | 0.482 |
| 9:27-1st |  | 6.0 | 2.0 | 0.497 | 0.503 |
| 9:26-1st |  | 7.0 | 2.0 | 0.516 | 0.484 |
| 9:24-1st |  | 7.0 | 2.0 | 0.544 | 0.456 |
| 9:17-1st |  | 7.0 | 2.0 | 0.524 | 0.476 |
| 9:13-1st |  | 7.0 | 2.0 | 0.517 | 0.483 |
| 9:09-1st |  | 7.0 | 2.0 | 0.538 | 0.462 |
| 9:05-1st |  | 7.0 | 2.0 | 0.545 | 0.455 |
| 8:55-1st |  | 10.0 | 2.0 | 0.596 | 0.404 |
| 8:36-1st |  | 10.0 | 2.0 | 0.619 | 0.381 |
| 8:33-1st |  | 10.0 | 2.0 | 0.626 | 0.374 |
| 8:24-1st |  | 10.0 | 2.0 | 0.605 | 0.395 |
| 8:21-1st |  | 10.0 | 2.0 | 0.598 | 0.402 |
| 8:12-1st |  | 10.0 | 2.0 | 0.62 | 0.38 |
| 8:10-1st |  | 10.0 | 2.0 | 0.599 | 0.401 |
| 8:03-1st |  | 10.0 | 5.0 | 0.55 | 0.45 |
| 7:49-1st |  | 11.0 | 5.0 | 0.576 | 0.424 |
| 7:39-1st |  | 11.0 | 5.0 | 0.557 | 0.443 |
| 7:35-1st |  | 11.0 | 5.0 | 0.551 | 0.449 |
| 7:32-1st |  | 11.0 | 5.0 | 0.551 | 0.449 |
| 7:26-1st |  | 11.0 | 5.0 | 0.571 | 0.429 |
| 7:22-1st |  | 11.0 | 5.0 | 0.578 | 0.422 |
| 7:12-1st |  | 11.0 | 5.0 | 0.559 | 0.441 |
| 7:09-1st |  | 11.0 | 5.0 | 0.552 | 0.448 |
| 7:04-1st |  | 11.0 | 5.0 | 0.572 | 0.428 |
| 7:01-1st |  | 11.0 | 5.0 | 0.579 | 0.421 |
| 6:55-1st |  | 11.0 | 5.0 | 0.553 | 0.447 |
| 6:51-1st |  | 11.0 | 7.0 | 0.528 | 0.472 |
| 6:33-1st |  | 11.0 | 7.0 | 0.508 | 0.492 |
| 6:30-1st |  | 11.0 | 7.0 | 0.501 | 0.499 |
| 6:22-1st |  | 11.0 | 7.0 | 0.523 | 0.477 |
| 6:19-1st |  | 11.0 | 7.0 | 0.53 | 0.47 |
| 6:07-1st |  | 13.0 | 7.0 | 0.557 | 0.443 |
| 5:47-1st |  | 13.0 | 7.0 | 0.578 | 0.422 |
| 5:46-1st |  | 13.0 | 7.0 | 0.558 | 0.442 |
| 5:44-1st |  | 13.0 | 7.0 | 0.578 | 0.422 |
| 5:38-1st |  | 13.0 | 7.0 | 0.558 | 0.442 |
| 5:32-1st |  | 13.0 | 7.0 | 0.579 | 0.421 |
| 5:28-1st |  | 13.0 | 7.0 | 0.586 | 0.414 |
| 5:21-1st |  | 13.0 | 7.0 | 0.56 | 0.44 |
| 5:18-1st |  | 13.0 | 7.0 | 0.58 | 0.42 |
| 5:12-1st |  | 13.0 | 9.0 | 0.534 | 0.466 |
| 5:05-1st |  | 13.0 | 9.0 | 0.506 | 0.494 |
| 4:52-1st |  | 13.0 | 12.0 | 0.453 | 0.547 |
| 4:38-1st |  | 13.0 | 12.0 | 0.433 | 0.567 |
| 4:34-1st |  | 13.0 | 12.0 | 0.426 | 0.574 |
| 4:27-1st |  | 13.0 | 12.0 | 0.447 | 0.553 |
| 4:24-1st |  | 13.0 | 12.0 | 0.454 | 0.546 |
| 4:06-1st |  | 13.0 | 12.0 | 0.427 | 0.573 |
| 3:54-1st |  | 13.0 | 14.0 | 0.402 | 0.598 |
| 3:47-1st |  | 13.0 | 14.0 | 0.403 | 0.597 |
| 3:31-1st |  | 13.0 | 14.0 | 0.382 | 0.618 |
| 3:26-1st |  | 15.0 | 14.0 | 0.429 | 0.571 |
| 3:13-1st |  | 15.0 | 17.0 | 0.377 | 0.623 |
| 3:00-1st |  | 17.0 | 17.0 | 0.404 | 0.596 |
| 2:58-1st |  | 17.0 | 17.0 | 0.404 | 0.596 |
| 2:45-1st |  | 17.0 | 19.0 | 0.377 | 0.623 |
| 2:35-1st |  | 20.0 | 19.0 | 0.43 | 0.57 |
| 2:28-1st |  | 20.0 | 19.0 | 0.43 | 0.57 |
| 2:23-1st |  | 20.0 | 21.0 | 0.405 | 0.595 |
| 2:13-1st |  | 20.0 | 21.0 | 0.383 | 0.617 |
| 2:09-1st |  | 20.0 | 21.0 | 0.376 | 0.624 |
| 2:01-1st |  | 20.0 | 22.0 | 0.352 | 0.648 |
| 1:48-1st |  | 20.0 | 22.0 | 0.371 | 0.629 |
| 1:46-1st |  | 20.0 | 22.0 | 0.377 | 0.623 |
| 1:39-1st |  | 20.0 | 22.0 | 0.352 | 0.648 |
| 1:25-1st |  | 20.0 | 22.0 | 0.371 | 0.629 |
| 1:22-1st |  | 20.0 | 22.0 | 0.378 | 0.622 |
| 1:16-1st |  | 20.0 | 22.0 | 0.359 | 0.641 |
| 1:12-1st |  | 20.0 | 22.0 | 0.353 | 0.647 |
| 1:03-1st |  | 20.0 | 22.0 | 0.372 | 0.628 |
| 57.1-1st |  | 20.0 | 22.0 | 0.353 | 0.647 |
| 43.1-1st |  | 20.0 | 22.0 | 0.372 | 0.628 |
| 39.1-1st |  | 20.0 | 22.0 | 0.379 | 0.621 |
| 37.1-1st |  | 22.0 | 22.0 | 0.407 | 0.593 |
| 30.1-1st |  | 22.0 | 22.0 | 0.429 | 0.571 |
| 27.0-1st |  | 22.0 | 22.0 | 0.436 | 0.564 |
| 9.1-1st |  | 22.0 | 22.0 | 0.413 | 0.587 |
| 6.0-1st |  | 22.0 | 22.0 | 0.406 | 0.594 |
| 0.0-1st |  | 22.0 | 22.0 | 0.424 | 0.576 |
| 12:00-2nd |  | 22.0 | 22.0 | 0.424 | 0.576 |
| 11:39-2nd |  | 22.0 | 22.0 | 0.43 | 0.57 |
| 11:32-2nd |  | 22.0 | 22.0 | 0.438 | 0.562 |
| 11:27-2nd |  | 22.0 | 22.0 | 0.416 | 0.584 |
| 11:24-2nd |  | 22.0 | 22.0 | 0.438 | 0.562 |
| 11:23-2nd |  | 24.0 | 22.0 | 0.468 | 0.532 |
| 11:05-2nd |  | 24.0 | 24.0 | 0.439 | 0.561 |
| 10:53-2nd |  | 24.0 | 24.0 | 0.438 | 0.562 |
| 10:47-2nd |  | 24.0 | 24.0 | 0.417 | 0.583 |
| 10:42-2nd |  | 26.0 | 24.0 | 0.47 | 0.53 |
| 10:33-2nd |  | 26.0 | 26.0 | 0.441 | 0.559 |
| 10:32-2nd |  | 26.0 | 26.0 | 0.441 | 0.559 |
| 10:19-2nd |  | 26.0 | 26.0 | 0.418 | 0.582 |
| 10:16-2nd |  | 26.0 | 26.0 | 0.41 | 0.59 |
| 10:08-2nd |  | 26.0 | 28.0 | 0.383 | 0.617 |
| 9:47-2nd |  | 29.0 | 28.0 | 0.442 | 0.558 |
| 9:22-2nd |  | 29.0 | 30.0 | 0.413 | 0.587 |
| 9:08-2nd |  | 29.0 | 30.0 | 0.392 | 0.608 |
| 9:07-2nd |  | 29.0 | 30.0 | 0.385 | 0.615 |
| 8:51-2nd |  | 29.0 | 32.0 | 0.358 | 0.642 |
| 8:37-2nd |  | 32.0 | 32.0 | 0.413 | 0.587 |
| 8:10-2nd |  | 32.0 | 32.0 | 0.439 | 0.561 |
| 8:09-2nd |  | 32.0 | 35.0 | 0.359 | 0.641 |
| 7:51-2nd |  | 32.0 | 35.0 | 0.338 | 0.662 |
| 7:49-2nd |  | 32.0 | 35.0 | 0.36 | 0.64 |
| 7:48-2nd |  | 34.0 | 35.0 | 0.388 | 0.612 |
| 7:18-2nd |  | 34.0 | 37.0 | 0.36 | 0.64 |
| 6:52-2nd |  | 36.0 | 37.0 | 0.388 | 0.612 |
| 6:31-2nd |  | 36.0 | 37.0 | 0.411 | 0.589 |
| 6:27-2nd |  | 36.0 | 37.0 | 0.418 | 0.582 |
| 6:26-2nd |  | 36.0 | 37.0 | 0.389 | 0.611 |
| 6:22-2nd |  | 36.0 | 40.0 | 0.331 | 0.669 |
| 6:21-2nd |  | 36.0 | 40.0 | 0.331 | 0.669 |
| 6:03-2nd |  | 38.0 | 40.0 | 0.359 | 0.641 |
| 5:48-2nd |  | 38.0 | 40.0 | 0.382 | 0.618 |
| 5:44-2nd |  | 38.0 | 40.0 | 0.389 | 0.611 |
| 5:40-2nd |  | 38.0 | 40.0 | 0.367 | 0.633 |
| 5:38-2nd |  | 38.0 | 40.0 | 0.359 | 0.641 |
| 5:25-2nd |  | 38.0 | 43.0 | 0.302 | 0.698 |
| 5:13-2nd |  | 39.0 | 43.0 | 0.301 | 0.699 |
| 4:54-2nd |  | 39.0 | 43.0 | 0.323 | 0.677 |
| 4:52-2nd |  | 39.0 | 43.0 | 0.301 | 0.699 |
| 4:44-2nd |  | 39.0 | 43.0 | 0.323 | 0.677 |
| 4:40-2nd |  | 39.0 | 43.0 | 0.33 | 0.67 |
| 4:36-2nd |  | 39.0 | 43.0 | 0.301 | 0.699 |
| 4:13-2nd |  | 39.0 | 43.0 | 0.323 | 0.677 |
| 4:11-2nd |  | 39.0 | 43.0 | 0.301 | 0.699 |
| 3:56-2nd |  | 39.0 | 45.0 | 0.275 | 0.725 |
| 3:43-2nd |  | 39.0 | 45.0 | 0.255 | 0.745 |
| 3:42-2nd |  | 39.0 | 45.0 | 0.248 | 0.752 |
| 3:30-2nd |  | 39.0 | 47.0 | 0.223 | 0.777 |
| 3:17-2nd |  | 39.0 | 47.0 | 0.198 | 0.802 |
| 3:03-2nd |  | 39.0 | 47.0 | 0.216 | 0.784 |
| 3:01-2nd |  | 39.0 | 47.0 | 0.198 | 0.802 |
| 2:59-2nd |  | 39.0 | 47.0 | 0.216 | 0.784 |
| 2:56-2nd |  | 39.0 | 47.0 | 0.221 | 0.779 |
| 2:38-2nd |  | 41.0 | 47.0 | 0.246 | 0.754 |
| 2:16-2nd |  | 41.0 | 49.0 | 0.22 | 0.78 |
| 2:07-2nd |  | 41.0 | 49.0 | 0.196 | 0.804 |
| 1:54-2nd |  | 41.0 | 49.0 | 0.213 | 0.787 |
| 1:51-2nd |  | 41.0 | 49.0 | 0.195 | 0.805 |
| 1:42-2nd |  | 41.0 | 49.0 | 0.213 | 0.787 |
| 1:40-2nd |  | 41.0 | 49.0 | 0.219 | 0.781 |
| 1:32-2nd |  | 43.0 | 49.0 | 0.244 | 0.756 |
| 1:05-2nd |  | 43.0 | 49.0 | 0.265 | 0.735 |
| 1:04-2nd |  | 43.0 | 49.0 | 0.243 | 0.757 |
| 59.1-2nd |  | 43.0 | 51.0 | 0.217 | 0.783 |
