Task

Reconstruct the missing event in this basketball game. Use the available numerical time-series evidence around the marked row to select the most likely event.

Game

Team A versus Team B, season 22-23.

Time Series

| Game time | Marker | Team A score | Team B score | Team A win probability | Team B win probability |
| --- | --- | --- | --- | --- | --- |
| 12:00-1st |  | 0 | 0 | 0.621 | 0.379 |
| 11:36-1st |  | 2 | 0 | 0.647 | 0.353 |
| 11:08-1st |  | 2 | 0 | 0.662 | 0.338 |
| 11:07-1st |  | 2 | 0 | 0.646 | 0.354 |
| 11:04-1st |  | 2 | 0 | 0.662 | 0.338 |
| 11:03-1st |  | 2 | 0 | 0.646 | 0.354 |
| 10:59-1st |  | 2 | 2 | 0.619 | 0.381 |
| 10:51-1st |  | 4 | 2 | 0.646 | 0.354 |
| 10:32-1st |  | 4 | 2 | 0.661 | 0.339 |
| 10:31-1st |  | 4 | 2 | 0.667 | 0.333 |
| 10:18-1st |  | 4 | 2 | 0.65 | 0.35 |
| 10:17-1st |  | 4 | 2 | 0.644 | 0.356 |
| 9:55-1st |  | 4 | 2 | 0.66 | 0.34 |
| 9:54-1st |  | 4 | 2 | 0.666 | 0.334 |
| 9:45-1st |  | 7 | 2 | 0.709 | 0.291 |
| 9:21-1st |  | 7 | 2 | 0.725 | 0.275 |
| 9:19-1st |  | 7 | 2 | 0.73 | 0.27 |
| 9:14-1st |  | 9 | 2 | 0.752 | 0.248 |
| 8:57-1st |  | 9 | 2 | 0.752 | 0.248 |
| 8:48-1st |  | 9 | 5 | 0.71 | 0.29 |
| 8:39-1st |  | 11 | 5 | 0.731 | 0.269 |
| 8:27-1st |  | 11 | 7 | 0.709 | 0.291 |
| 8:10-1st |  | 14 | 7 | 0.751 | 0.249 |
| 7:54-1st |  | 14 | 7 | 0.766 | 0.234 |
| 7:52-1st |  | 14 | 7 | 0.771 | 0.229 |
| 7:39-1st |  | 14 | 7 | 0.756 | 0.244 |
| 7:37-1st |  | 14 | 7 | 0.751 | 0.249 |
| 7:27-1st |  | 14 | 7 | 0.766 | 0.234 |
| 7:25-1st |  | 14 | 7 | 0.771 | 0.229 |
| 7:21-1st |  | 17 | 7 | 0.807 | 0.193 |
| 7:06-1st |  | 17 | 7 | 0.808 | 0.192 |
| 6:58-1st |  | 17 | 8 | 0.809 | 0.191 |
| 6:40-1st |  | 20 | 8 | 0.841 | 0.159 |
| 6:19-1st |  | 20 | 8 | 0.853 | 0.147 |
| 6:17-1st |  | 20 | 8 | 0.857 | 0.143 |
| 6:13-1st |  | 20 | 8 | 0.845 | 0.155 |
| 6:11-1st |  | 20 | 8 | 0.841 | 0.159 |
| 5:54-1st |  | 20 | 10 | 0.827 | 0.173 |
| 5:39-1st |  | 23 | 10 | 0.857 | 0.143 |
| 5:26-1st |  | 23 | 12 | 0.843 | 0.157 |
| 5:10-1st |  | 26 | 12 | 0.873 | 0.127 |
| 4:45-1st |  | 26 | 14 | 0.858 | 0.142 |
| 4:35-1st |  | 26 | 14 | 0.858 | 0.142 |
| 4:22-1st |  | 26 | 14 | 0.847 | 0.153 |
| 4:20-1st |  | 26 | 14 | 0.842 | 0.158 |
| 3:57-1st |  | 26 | 14 | 0.843 | 0.157 |
| 3:48-1st |  | 26 | 16 | 0.829 | 0.171 |
| 3:42-1st |  | 26 | 16 | 0.81 | 0.19 |
| 3:39-1st |  | 26 | 17 | 0.809 | 0.191 |
| 3:22-1st |  | 26 | 17 | 0.795 | 0.205 |
| 3:21-1st |  | 26 | 17 | 0.79 | 0.21 |
| 3:15-1st |  | 26 | 20 | 0.751 | 0.249 |
| 2:53-1st |  | 26 | 20 | 0.734 | 0.266 |
| 2:52-1st |  | 26 | 20 | 0.729 | 0.271 |
| 2:43-1st |  | 26 | 22 | 0.707 | 0.293 |
| 2:28-1st |  | 26 | 22 | 0.689 | 0.311 |
| 2:27-1st |  | 26 | 22 | 0.683 | 0.317 |
| 2:19-1st |  | 26 | 24 | 0.657 | 0.343 |
| 1:58-1st |  | 26 | 24 | 0.631 | 0.369 |
| 1:55-1st |  | 26 | 26 | 0.603 | 0.397 |
| 1:30-1st |  | 26 | 26 | 0.574 | 0.426 |
| 1:18-1st |  | 26 | 26 | 0.595 | 0.405 |
| 1:17-1st |  | 26 | 26 | 0.602 | 0.398 |
| 1:03-1st |  | 26 | 26 | 0.573 | 0.427 |
| 59.1-1st |  | 26 | 28 | 0.544 | 0.456 |
| 38.1-1st |  | 26 | 28 | 0.522 | 0.478 |
| 35.1-1st |  | 26 | 28 | 0.515 | 0.485 |
| 31.1-1st |  | 26 | 31 | 0.46 | 0.54 |
| 12.0-1st |  | 26 | 31 | 0.435 | 0.565 |
| 10.1-1st |  | 26 | 31 | 0.428 | 0.572 |
| 0.0-1st |  | 26 | 31 | 0.443 | 0.557 |
| 12:00-2nd |  | 26 | 31 | 0.443 | 0.557 |
| 11:51-2nd |  | 26 | 31 | 0.446 | 0.554 |
| 11:50-2nd |  | 26 | 31 | 0.421 | 0.579 |
| 11:42-2nd |  | 26 | 34 | 0.368 | 0.632 |
| 11:40-2nd |  | 26 | 34 | 0.368 | 0.632 |
| 11:25-2nd |  | 26 | 34 | 0.343 | 0.657 |
| 11:23-2nd |  | 26 | 34 | 0.335 | 0.665 |
| 11:11-2nd |  | 26 | 34 | 0.365 | 0.635 |
| 11:00-2nd |  | 28 | 34 | 0.391 | 0.609 |
| 10:47-2nd |  | 28 | 36 | 0.361 | 0.639 |
| 10:31-2nd |  | 30 | 36 | 0.39 | 0.61 |
| 10:19-2nd |  | 30 | 36 | 0.411 | 0.589 |
| 10:17-2nd |  | 30 | 36 | 0.418 | 0.582 |
| 10:13-2nd |  | 30 | 36 | 0.396 | 0.604 |
| 10:11-2nd |  | 30 | 36 | 0.388 | 0.612 |
| 10:00-2nd |  | 30 | 36 | 0.41 | 0.59 |
| 9:58-2nd |  | 30 | 36 | 0.417 | 0.583 |
| 9:47-2nd |  | 32 | 36 | 0.444 | 0.556 |
| 9:28-2nd |  | 32 | 38 | 0.414 | 0.586 |
| 9:16-2nd |  | 32 | 38 | 0.39 | 0.61 |
| 9:14-2nd |  | 32 | 38 | 0.382 | 0.618 |
| 8:58-2nd |  | 32 | 38 | 0.404 | 0.596 |
| 8:57-2nd |  | 32 | 38 | 0.412 | 0.588 |
| 8:49-2nd |  | 32 | 38 | 0.387 | 0.613 |
| 8:47-2nd |  | 32 | 38 | 0.379 | 0.621 |
| 8:43-2nd |  | 32 | 38 | 0.379 | 0.621 |
| 8:29-2nd |  | 34 | 38 | 0.438 | 0.562 |
| 8:18-2nd |  | 34 | 38 | 0.439 | 0.561 |
| 8:08-2nd |  | 34 | 40 | 0.408 | 0.592 |
| 7:50-2nd |  | 34 | 40 | 0.384 | 0.616 |
| 7:48-2nd |  | 34 | 40 | 0.377 | 0.623 |
| 7:40-2nd |  | 34 | 40 | 0.398 | 0.602 |
| 7:39-2nd |  | 34 | 40 | 0.406 | 0.594 |
