Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 5 (Team A) vs. Player 5 (Team B) (Player 7 (Team A) gains possession) | 0 | 0 | 0.673 | 0.327
Player 7 (Team A) makes 16-foot pullup jump shot (Player 5 (Team A) assists) | 2 | 0 | 0.698 | 0.302
Player 7 (Team B) makes 30-foot three point jumper (Player 6 (Team B) assists) | 2 | 3 | 0.651 | 0.349
Player 11 (Team A) misses 10-foot two point shot | 2 | 3 | 0.629 | 0.371
Player 5 (Team B) defensive rebound | 2 | 3 | 0.622 | 0.378
Player 11 (Team A) blocks Player 5 (Team B)'s layup / Player 5 (Team B) offensive rebound | 2 | 3 | 0.624 | 0.376
Player 5 (Team B) makes 2-foot dunk | 2 | 5 | 0.602 | 0.398
Player 4 (Team A) makes 5-foot layup (Player 7 (Team A) assists) | 4 | 5 | 0.621 | 0.379
Player 4 (Team B) misses 12-foot two point shot | 4 | 5 | 0.641 | 0.359
Player 5 (Team A) defensive rebound | 4 | 5 | 0.648 | 0.352
Player 3 (Team A) lost ball turnover (Player 5 (Team B) steals) | 4 | 5 | 0.619 | 0.381
Player 5 (Team B) makes two point shot | 4 | 7 | 0.6 | 0.4
Player 3 (Team A) misses driving floating jump shot | 4 | 7 | 0.578 | 0.422
Player 3 (Team A) offensive rebound | 4 | 7 | 0.599 | 0.401
Player 3 (Team A) makes two point shot | 6 | 7 | 0.618 | 0.382
Player 3 (Team A) blocks Player 6 (Team B) 's 4-foot two point shot | 6 | 7 | 0.639 | 0.361
Player 5 (Team A) defensive rebound | 6 | 7 | 0.646 | 0.354
Player 7 (Team A) lost ball turnover (Player 4 (Team B) steals) | 6 | 7 | 0.617 | 0.383
Player 7 (Team B) makes 26-foot three point shot (Player 4 (Team B) assists) | 6 | 10 | 0.573 | 0.427
Player 3 (Team A) misses 28-foot three point jumper | 6 | 10 | 0.55 | 0.45
Player 5 (Team B) defensive rebound | 6 | 10 | 0.543 | 0.457
Player 5 (Team B) misses 7-foot hook shot | 6 | 10 | 0.563 | 0.437
Player 7 (Team A) defensive rebound | 6 | 10 | 0.57 | 0.43
Player 4 (Team A) misses two point shot | 6 | 10 | 0.548 | 0.452
Player 9 (Team B) defensive rebound | 6 | 10 | 0.541 | 0.459
Player 4 (Team B) misses 23-foot three point shot | 6 | 10 | 0.562 | 0.438
Player 9 (Team B) offensive rebound | 6 | 10 | 0.541 | 0.459
Player 7 (Team A) shooting foul / Player 9 (Team B) makes free throw 1 of 2 / Player 9 (Team B) makes free throw 2 of 2 | 6 | 12 | 0.515 | 0.485
Player 7 (Team A) makes 4-foot two point shot | 8 | 12 | 0.541 | 0.459
Player 5 (Team B) misses alley oop dunk shot | 8 | 12 | 0.56 | 0.44
Player 5 (Team B) offensive rebound | 8 | 12 | 0.54 | 0.46
Player 4 (Team B) makes 26-foot three point jumper (Player 6 (Team B) assists) | 8 | 15 | 0.484 | 0.516
Player 5 (Team A) misses 27-foot three point jumper | 8 | 15 | 0.465 | 0.535
Player 4 (Team B) defensive rebound | 8 | 15 | 0.459 | 0.541
Player 9 (Team B) misses running pullup jump shot | 8 | 15 | 0.476 | 0.524
Player 3 (Team A) defensive rebound | 8 | 15 | 0.482 | 0.518
Player 3 (Team A) misses 17-foot pullup jump shot | 8 | 15 | 0.464 | 0.536
Player 4 (Team A) offensive rebound | 8 | 15 | 0.481 | 0.519
Player 4 (Team A) misses 12-foot two point shot | 8 | 15 | 0.463 | 0.537
Player 9 (Team B) defensive rebound | 8 | 15 | 0.457 | 0.543
Player 9 (Team B) makes two point shot / Team A Full timeout | 8 | 17 | 0.428 | 0.572
Player 7 (Team A) misses two point shot | 8 | 17 | 0.406 | 0.594
Player 7 (Team A) offensive rebound | 8 | 17 | 0.427 | 0.573
Player 5 (Team A) makes layup (Player 3 (Team A) assists) | 10 | 17 | 0.454 | 0.546
Player 5 (Team A) defensive 3-seconds (technical foul) / Player 4 (Team B) makes technical free throw | 10 | 18 | 0.423 | 0.577
Player 6 (Team B) misses 26-foot three point jumper | 10 | 18 | 0.443 | 0.557
Player 5 (Team A) defensive rebound | 10 | 18 | 0.449 | 0.551
Player 7 (Team A) misses two point shot / Team B defensive team rebound | 10 | 18 | 0.421 | 0.579
Player 9 (Team B) misses two point shot | 10 | 18 | 0.441 | 0.559
Player 5 (Team B) offensive rebound | 10 | 18 | 0.42 | 0.58
Player 5 (Team B) makes dunk | 10 | 20 | 0.393 | 0.607
Player 4 (Team A) misses finger roll layup | 10 | 20 | 0.372 | 0.628
Team A offensive team rebound / Player 12 (Team B) enters the game for Player 7 (Team B) | 10 | 20 | 0.393 | 0.607
Player 3 (Team A) misses 13-foot jumper | 10 | 20 | 0.372 | 0.628
Player 4 (Team B) defensive rebound | 10 | 20 | 0.365 | 0.635
Player 9 (Team B) misses 8-foot two point shot | 10 | 20 | 0.383 | 0.617
Player 5 (Team A) defensive rebound | 10 | 20 | 0.39 | 0.61
Player 5 (Team A) misses 15-foot pullup jump shot | 10 | 20 | 0.369 | 0.631
Player 6 (Team B) defensive rebound | 10 | 20 | 0.362 | 0.638
Player 10 (Team B) enters the game for Player 4 (Team B) | 10 | 20 | 0.362 | 0.638
Player 10 (Team B) misses 12-foot two point shot | 10 | 20 | 0.381 | 0.619
Player 3 (Team A) defensive rebound | 10 | 20 | 0.387 | 0.613
Player 5 (Team B) shooting foul / Player 3 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 13 (Team B) enters the game for Player 5 (Team B) / Player 3 (Team A) makes free throw 2 of 2 | 11 | 20 | 0.387 | 0.613
Player 4 (Team A) personal foul | 11 | 20 | 0.387 | 0.613
Player 11 (Team A) blocks Player 12 (Team B) 's 15-foot pullup jump shot | 11 | 20 | 0.408 | 0.592
Player 11 (Team A) defensive rebound | 11 | 20 | 0.415 | 0.585
Player 3 (Team A) makes driving layup / Player 6 (Team B) shooting foul / Player 2 (Team A) enters the game for Player 5 (Team A) / Player 3 (Team A) makes free throw 1 of 1 | 14 | 20 | 0.468 | 0.532
Player 3 (Team A) personal foul | 14 | 20 | 0.468 | 0.532
Player 10 (Team B) makes 15-foot driving floating jump shot | 14 | 22 | 0.44 | 0.56
Player 11 (Team A) misses 27-foot three point jumper | 14 | 22 | 0.417 | 0.583
Player 6 (Team B) defensive rebound | 14 | 22 | 0.41 | 0.59
Player 6 (Team B) misses 16-foot pullup jump shot | 14 | 22 | 0.43 | 0.57
Player 11 (Team A) defensive rebound | 14 | 22 | 0.437 | 0.563
Player 10 (Team B) blocks Player 11 (Team A) 's 7-foot driving layup / Team A offensive team rebound / Player 15 (Team B) enters the game for Player 9 (Team B) / Player 8 (Team A) enters the game for Player 4 (Team A) / Player 12 (Team B) personal foul | 14 | 22 | 0.436 | 0.564
Player 3 (Team A) misses two point shot | 14 | 22 | 0.414 | 0.586
Player 10 (Team B) defensive rebound | 14 | 22 | 0.407 | 0.593
Player 13 (Team B) misses 19-foot jumper | 14 | 22 | 0.427 | 0.573
Team B offensive team rebound / Player 6 (Team A) enters the game for Player 11 (Team A) | 14 | 22 | 0.406 | 0.594
Player 10 (Team B) makes 12-foot jumper (Player 15 (Team B) assists) | 14 | 24 | 0.377 | 0.623
Player 7 (Team A) makes driving layup | 16 | 24 | 0.404 | 0.596
Player 6 (Team B) misses 27-foot three point pullup jump shot | 16 | 24 | 0.424 | 0.576
Player 8 (Team A) defensive rebound | 16 | 24 | 0.431 | 0.569
Player 10 (Team B) personal foul / Player 7 (Team B) enters the game for Player 6 (Team B) | 16 | 24 | 0.473 | 0.527
Player 7 (Team A) misses 13-foot two point shot | 16 | 24 | 0.408 | 0.592
Player 12 (Team B) defensive rebound | 16 | 24 | 0.4 | 0.6
Player 12 (Team B) makes two point shot | 16 | 26 | 0.372 | 0.628
Player 3 (Team A) makes 5-foot dunk (Player 6 (Team A) assists) | 18 | 26 | 0.397 | 0.603
Player 10 (Team B) misses 23-foot three point jumper | 18 | 26 | 0.418 | 0.582
Player 3 (Team A) defensive rebound | 18 | 26 | 0.425 | 0.575
Player 8 (Team A) makes 21-foot pullup jump shot (Player 2 (Team A) assists) | 20 | 26 | 0.451 | 0.549
Team B Full timeout / Player 9 (Team A) enters the game for Player 3 (Team A) / Player 16 (Team A) enters the game for Player 7 (Team A) | 20 | 26 | 0.451 | 0.549
Player 10 (Team B) misses three point pullup jump shot | 20 | 26 | 0.471 | 0.529
Player 15 (Team B) offensive rebound | 20 | 26 | 0.449 | 0.551
Player 15 (Team B) misses 26-foot step back jumpshot | 20 | 26 | 0.47 | 0.53
Player 6 (Team A) defensive rebound | 20 | 26 | 0.477 | 0.523
Player 10 (Team B) personal foul / Player 6 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 6 (Team A) misses free throw 2 of 2 | 20 | 26 | 0.447 | 0.553
Player 15 (Team B) defensive rebound | 20 | 26 | 0.447 | 0.553
Player 15 (Team B) back court turnover | 20 | 26 | 0.476 | 0.524
Player 8 (Team A) out of bounds lost ball turnover | 20 | 26 | 0.445 | 0.555
Player 10 (Team B) makes 26-foot three pointer | 20 | 29 | 0.389 | 0.611
Player 6 (Team A) makes 6-foot two point shot | 22 | 29 | 0.415 | 0.585
Player 12 (Team B) makes 23-foot three point jumper (Player 15 (Team B) assists) | 22 | 32 | 0.358 | 0.642
Player 6 (Team A) misses 22-foot step back jumpshot | 22 | 32 | 0.335 | 0.665
Player 10 (Team B) defensive rebound | 22 | 32 | 0.327 | 0.673
Player 10 (Team B) lost ball turnover (Player 6 (Team A) steals) | 22 | 32 | 0.356 | 0.644
Player 2 (Team A) makes driving layup (Player 8 (Team A) assists) | 24 | 32 | 0.38 | 0.62
End of the 1st Quarter | 24 | 32 | 0.394 | 0.606
Player 14 (Team B) enters the game for Player 10 (Team B) / Player 20 (Team B) enters the game for Player 13 (Team B) | 24 | 32 | 0.394 | 0.606
Player 14 (Team B) misses 8-foot two point shot | 24 | 32 | 0.4 | 0.6
Player 14 (Team B) offensive rebound | 24 | 32 | 0.376 | 0.624
Player 14 (Team B) makes 4-foot two point shot | 24 | 34 | 0.346 | 0.654
Player 9 (Team A) makes 2-foot dunk (Player 2 (Team A) assists) | 26 | 34 | 0.373 | 0.627
Player 7 (Team B) makes 30-foot three point jumper (Player 15 (Team B) assists) | 26 | 37 | 0.314 | 0.686
Player 12 (Team B) blocks Player 6 (Team A) 's 4-foot layup | 26 | 37 | 0.295 | 0.705
Player 12 (Team B) defensive rebound | 26 | 37 | 0.288 | 0.712
Player 7 (Team B) misses three point shot | 26 | 37 | 0.306 | 0.694
Player 9 (Team A) defensive rebound | 26 | 37 | 0.312 | 0.688
8 second turnover | 26 | 37 | 0.287 | 0.713
Player 12 (Team B) misses three point jumper | 26 | 37 | 0.304 | 0.696
Player 9 (Team A) defensive rebound | 26 | 37 | 0.309 | 0.691
Player 9 (Team A) makes layup (Player 6 (Team A) assists) | 28 | 37 | 0.338 | 0.662
Player 20 (Team B) offensive foul / Player 20 (Team B) turnover | 28 | 37 | 0.364 | 0.636
Player 8 (Team A) makes driving layup / Team B Full timeout | 30 | 37 | 0.392 | 0.608
Player 12 (Team B) offensive charge / Player 12 (Team B) turnover | 30 | 37 | 0.424 | 0.576
Player 16 (Team A) misses 26-foot three point jumper | 30 | 37 | 0.399 | 0.601
Player 12 (Team B) defensive rebound | 30 | 37 | 0.39 | 0.61
Player 14 (Team B) misses 26-foot three point jumper | 30 | 37 | 0.412 | 0.588
Player 2 (Team A) defensive rebound | 30 | 37 | 0.42 | 0.58
Player 6 (Team A) misses 26-foot step back jumpshot | 30 | 37 | 0.394 | 0.606
Player 15 (Team B) defensive rebound | 30 | 37 | 0.385 | 0.615
Player 20 (Team B) makes dunk (Player 15 (Team B) assists) | 30 | 39 | 0.355 | 0.645
Player 2 (Team A) misses 6-foot two point shot | 30 | 39 | 0.333 | 0.667
Player 20 (Team B) defensive rebound | 30 | 39 | 0.326 | 0.674
Player 7 (Team B) misses 26-foot three point jumper / Player 20 (Team B) offensive rebound | 30 | 39 | 0.324 | 0.676
Player 15 (Team B) misses 29-foot three point jumper | 30 | 39 | 0.343 | 0.657
Player 2 (Team A) defensive rebound | 30 | 39 | 0.349 | 0.651
Player 6 (Team A) misses two point shot | 30 | 39 | 0.327 | 0.673
Player 14 (Team B) defensive rebound | 30 | 39 | 0.32 | 0.68
Player 8 (Team A) blocks Player 14 (Team B) 's 2-foot two point shot / Player 15 (Team B) offensive rebound / Player 9 (Team A) shooting foul / Player 15 (Team B) makes free throw 1 of 2 / Player 6 (Team B) enters the game for Player 12 (Team B) / Player 4 (Team A) enters the game for Player 16 (Team A) / Player 3 (Team A) enters the game for Player 9 (Team A) / Player 15 (Team B) makes free throw 2 of 2 | 30 | 41 | 0.291 | 0.709
Player 8 (Team A) makes two point shot | 32 | 41 | 0.319 | 0.681
Player 7 (Team B) makes 27-foot three point jumper (Player 14 (Team B) assists) | 32 | 44 | 0.262 | 0.738
Player 14 (Team B) shooting foul / Player 3 (Team A) makes free throw 1 of 2 / Player 4 (Team B) enters the game for Player 15 (Team B) / Player 5 (Team B) enters the game for Player 20 (Team B) / Player 7 (Team A) enters the game for Player 2 (Team A) / Player 5 (Team A) enters the game for Player 8 (Team A) / Player 3 (Team A) makes free throw 2 of 2 | 34 | 44 | 0.285 | 0.715
Player 6 (Team B) misses 26-foot three point jumper / Team A defensive team rebound | 34 | 44 | 0.312 | 0.688
Player 5 (Team A) misses layup | 34 | 44 | 0.287 | 0.713
Player 4 (Team A) offensive rebound | 34 | 44 | 0.309 | 0.691
Player 7 (Team A) makes 24-foot three point jumper (Player 3 (Team A) assists) | 37 | 44 | 0.366 | 0.634
Player 7 (Team B) makes 27-foot three pointer (Player 14 (Team B) assists) | 37 | 47 | 0.306 | 0.694
Player 5 (Team A) makes 25-foot three point jumper (Player 7 (Team A) assists) | 40 | 47 | 0.362 | 0.638
Player 6 (Team B) offensive foul / Player 6 (Team B) turnover / Player 9 (Team B) enters the game for Player 14 (Team B) / Player 11 (Team A) enters the game for Player 6 (Team A) | 40 | 47 | 0.395 | 0.605
Player 4 (Team A) makes layup | 42 | 47 | 0.425 | 0.575
Player 5 (Team B) makes alley oop layup (Player 4 (Team B) assists) | 42 | 49 | 0.392 | 0.608
Player 4 (Team A) misses driving layup / Team A offensive team rebound | 42 | 49 | 0.391 | 0.609
Player 5 (Team A) misses 27-foot three point jumper | 42 | 49 | 0.365 | 0.635
Player 9 (Team B) defensive rebound | 42 | 49 | 0.356 | 0.644
Player 6 (Team B) makes 5-foot two point shot (Player 9 (Team B) assists) / Player 7 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 1 | 42 | 52 | 0.296 | 0.704
Player 7 (Team A) makes driving dunk | 44 | 52 | 0.323 | 0.677
Player 4 (Team B) misses 27-foot three point jumper | 44 | 52 | 0.346 | 0.654
Player 7 (Team A) defensive rebound | 44 | 52 | 0.354 | 0.646
Player 4 (Team A) makes 28-foot three point jumper (Player 3 (Team A) assists) | 47 | 52 | 0.417 | 0.583
Team B Full timeout | 47 | 52 | 0.417 | 0.583
