Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 4 (Team A) vs. Player 6 (Team B) (Player 1 (Team A) gains possession) | 0 | 0 | 0.406 | 0.594
Player 4 (Team A) makes 23-foot three point jumper (Player 2 (Team A) assists) | 3 | 0 | 0.458 | 0.542
Player 2 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 1 (Team B) makes free throw 2 of 2 | 3 | 2 | 0.434 | 0.566
Player 6 (Team A) bad pass (Player 6 (Team B) steals) | 3 | 2 | 0.411 | 0.589
Player 6 (Team B) bad pass (Player 4 (Team A) steals) | 3 | 2 | 0.435 | 0.565
Player 4 (Team A) misses driving layup | 3 | 2 | 0.418 | 0.582
Player 2 (Team B) defensive rebound | 3 | 2 | 0.412 | 0.588
Player 1 (Team B) misses 26-foot step back jumpshot | 3 | 2 | 0.43 | 0.57
Player 1 (Team A) defensive rebound | 3 | 2 | 0.436 | 0.564
Player 4 (Team A) misses 23-foot three point jumper | 3 | 2 | 0.418 | 0.582
Player 1 (Team B) defensive rebound | 3 | 2 | 0.412 | 0.588
Player 2 (Team B) misses 26-foot three point jumper | 3 | 2 | 0.431 | 0.569
Player 1 (Team A) defensive rebound | 3 | 2 | 0.437 | 0.563
Player 7 (Team A) misses 23-foot three point jumper | 3 | 2 | 0.419 | 0.581
Player 6 (Team B) defensive rebound | 3 | 2 | 0.413 | 0.587
Player 1 (Team B) misses 12-foot two point shot | 3 | 2 | 0.432 | 0.568
Player 4 (Team A) defensive rebound | 3 | 2 | 0.438 | 0.562
Player 1 (Team A) makes 27-foot three point jumper (Player 2 (Team A) assists) | 6 | 2 | 0.488 | 0.512
Player 1 (Team A) blocks Player 6 (Team B) 's 5-foot two point shot | 6 | 2 | 0.511 | 0.489
Player 7 (Team A) defensive rebound | 6 | 2 | 0.518 | 0.482
Player 2 (Team A) misses running pullup jump shot | 6 | 2 | 0.497 | 0.503
Player 1 (Team A) offensive rebound / Player 6 (Team B) shooting foul / Player 1 (Team A) makes free throw 1 of 2 / Player 1 (Team A) misses free throw 2 of 2 | 7 | 2 | 0.516 | 0.484
Team A offensive team rebound | 7 | 2 | 0.544 | 0.456
Player 4 (Team A) misses 23-foot three point jumper | 7 | 2 | 0.524 | 0.476
Player 1 (Team B) defensive rebound | 7 | 2 | 0.517 | 0.483
Player 5 (Team B) misses 24-foot three point shot | 7 | 2 | 0.538 | 0.462
Player 1 (Team A) defensive rebound | 7 | 2 | 0.545 | 0.455
Player 2 (Team A) makes three point jumper (Player 7 (Team A) assists) | 10 | 2 | 0.596 | 0.404
Player 2 (Team B) misses 25-foot three point jumper | 10 | 2 | 0.619 | 0.381
Player 6 (Team A) defensive rebound | 10 | 2 | 0.626 | 0.374
Player 1 (Team A) misses 25-foot three point shot | 10 | 2 | 0.605 | 0.395
Player 5 (Team B) defensive rebound | 10 | 2 | 0.598 | 0.402
Player 2 (Team B) misses 11-foot two point shot | 10 | 2 | 0.62 | 0.38
Team B offensive team rebound | 10 | 2 | 0.599 | 0.401
Player 1 (Team B) makes 18-foot two point shot / Player 2 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 1 | 10 | 5 | 0.55 | 0.45
Player 6 (Team B) defensive 3-seconds (technical foul) / Player 6 (Team A) makes technical free throw | 11 | 5 | 0.576 | 0.424
Player 6 (Team A) misses 23-foot three point jumper | 11 | 5 | 0.557 | 0.443
Player 5 (Team B) defensive rebound | 11 | 5 | 0.551 | 0.449
Player 2 (Team A) personal foul / Player 5 (Team A) enters the game for Player 2 (Team A) / Player 8 (Team A) enters the game for Player 4 (Team A) | 11 | 5 | 0.551 | 0.449
Player 4 (Team B) misses 26-foot three point pullup jump shot | 11 | 5 | 0.571 | 0.429
Player 7 (Team A) defensive rebound | 11 | 5 | 0.578 | 0.422
Player 8 (Team A) misses 26-foot three point pullup jump shot | 11 | 5 | 0.559 | 0.441
Player 5 (Team B) defensive rebound | 11 | 5 | 0.552 | 0.448
Player 2 (Team B) misses 25-foot three point pullup jump shot | 11 | 5 | 0.572 | 0.428
Player 1 (Team A) defensive rebound | 11 | 5 | 0.579 | 0.421
Player 1 (Team A) lost ball turnover (Player 5 (Team B) steals) | 11 | 5 | 0.553 | 0.447
Player 4 (Team B) makes two point shot | 11 | 7 | 0.528 | 0.472
Player 7 (Team A) misses 22-foot three point jumper | 11 | 7 | 0.508 | 0.492
Player 6 (Team B) defensive rebound | 11 | 7 | 0.501 | 0.499
Player 2 (Team B) misses 26-foot step back jumpshot | 11 | 7 | 0.523 | 0.477
Player 7 (Team A) defensive rebound | 11 | 7 | 0.53 | 0.47
Player 5 (Team A) makes 7-foot driving floating jump shot (Player 7 (Team A) assists) | 13 | 7 | 0.557 | 0.443
Player 5 (Team B) misses 25-foot step back jumpshot | 13 | 7 | 0.578 | 0.422
Team B offensive team rebound / Team B Full timeout / Player 9 (Team A) enters the game for Player 1 (Team A) / Player 4 (Team A) enters the game for Player 7 (Team A) | 13 | 7 | 0.558 | 0.442
Player 2 (Team B) misses 26-foot three point jumper | 13 | 7 | 0.578 | 0.422
Player 6 (Team A) defensive rebound / Player 6 (Team A) lost ball turnover (Player 2 (Team B) steals) | 13 | 7 | 0.558 | 0.442
Player 2 (Team B) misses 23-foot three point jumper | 13 | 7 | 0.579 | 0.421
Player 5 (Team A) defensive rebound | 13 | 7 | 0.586 | 0.414
Player 5 (Team A) lost ball turnover (Player 2 (Team B) steals) | 13 | 7 | 0.56 | 0.44
Player 2 (Team B) misses two point shot | 13 | 7 | 0.58 | 0.42
Player 2 (Team B) offensive rebound / Player 2 (Team B) makes tip shot | 13 | 9 | 0.534 | 0.466
Player 4 (Team A) traveling / Player 7 (Team B) enters the game for Player 6 (Team B) | 13 | 9 | 0.506 | 0.494
Player 1 (Team B) makes 26-foot three pointer | 13 | 12 | 0.453 | 0.547
Player 6 (Team A) misses two point shot | 13 | 12 | 0.433 | 0.567
Player 2 (Team B) defensive rebound | 13 | 12 | 0.426 | 0.574
Player 2 (Team B) misses 26-foot three point jumper | 13 | 12 | 0.447 | 0.553
Player 6 (Team A) defensive rebound | 13 | 12 | 0.454 | 0.546
Player 4 (Team A) misses driving floating jump shot / Player 2 (Team B) defensive rebound | 13 | 12 | 0.427 | 0.573
Player 1 (Team B) makes 12-foot two point shot | 13 | 14 | 0.402 | 0.598
Team A Full timeout / Player 9 (Team B) enters the game for Player 2 (Team B) / Player 13 (Team A) enters the game for Player 6 (Team A) | 13 | 14 | 0.403 | 0.597
Player 8 (Team A) misses 21-foot pullup jump shot | 13 | 14 | 0.382 | 0.618
Player 4 (Team A) offensive rebound / Player 4 (Team A) makes dunk | 15 | 14 | 0.429 | 0.571
Player 1 (Team B) makes 25-foot three pointer | 15 | 17 | 0.377 | 0.623
Player 4 (Team A) makes layup (Player 9 (Team A) assists) / Player 4 (Team B) shooting foul / Player 4 (Team A) misses free throw 1 of 1 | 17 | 17 | 0.404 | 0.596
Player 1 (Team B) defensive rebound | 17 | 17 | 0.404 | 0.596
Player 1 (Team B) makes 17-foot pullup jump shot | 17 | 19 | 0.377 | 0.623
Player 9 (Team A) makes 26-foot three pointer | 20 | 19 | 0.43 | 0.57
Team B Full timeout | 20 | 19 | 0.43 | 0.57
Player 8 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 12 (Team B) enters the game for Player 4 (Team B) / Player 1 (Team A) enters the game for Player 4 (Team A) / Player 2 (Team B) enters the game for Player 9 (Team B) / Player 1 (Team B) makes free throw 2 of 2 | 20 | 21 | 0.405 | 0.595
Player 5 (Team A) misses 18-foot two point shot | 20 | 21 | 0.383 | 0.617
Player 13 (Team A) offensive rebound / Player 13 (Team A) misses tip shot / Player 2 (Team B) defensive rebound | 20 | 21 | 0.376 | 0.624
Player 1 (Team A) defensive 3-seconds (technical foul) / Player 1 (Team B) makes technical free throw | 20 | 22 | 0.352 | 0.648
Player 2 (Team B) misses 11-foot two point shot | 20 | 22 | 0.371 | 0.629
Player 13 (Team A) defensive rebound | 20 | 22 | 0.377 | 0.623
Player 1 (Team A) traveling | 20 | 22 | 0.352 | 0.648
Player 1 (Team B) misses 25-foot three point shot | 20 | 22 | 0.371 | 0.629
Player 13 (Team A) defensive rebound | 20 | 22 | 0.378 | 0.622
Player 13 (Team A) misses 25-foot three point jumper | 20 | 22 | 0.359 | 0.641
Player 2 (Team B) defensive rebound | 20 | 22 | 0.353 | 0.647
Player 12 (Team B) misses 23-foot three point jumper | 20 | 22 | 0.372 | 0.628
Player 5 (Team B) offensive rebound | 20 | 22 | 0.353 | 0.647
Player 5 (Team B) misses layup | 20 | 22 | 0.372 | 0.628
Player 7 (Team B) offensive rebound / Player 7 (Team B) misses tip shot / Player 9 (Team A) defensive rebound | 20 | 22 | 0.379 | 0.621
Player 5 (Team A) makes two point shot (Player 13 (Team A) assists) | 22 | 22 | 0.407 | 0.593
Player 2 (Team B) misses 26-foot three point jumper | 22 | 22 | 0.429 | 0.571
Team A defensive team rebound / Player 7 (Team A) enters the game for Player 5 (Team A) | 22 | 22 | 0.436 | 0.564
Player 9 (Team A) misses 23-foot three point jumper | 22 | 22 | 0.413 | 0.587
Team B defensive team rebound | 22 | 22 | 0.406 | 0.594
Player 7 (Team B) misses three point jumper / Team B offensive team rebound / End of the 1st Quarter | 22 | 22 | 0.424 | 0.576
Player 6 (Team B) enters the game for Player 5 (Team B) / Player 4 (Team B) enters the game for Player 1 (Team B) / Player 8 (Team B) enters the game for Player 7 (Team B) / Player 2 (Team A) enters the game for Player 8 (Team A) | 22 | 22 | 0.424 | 0.576
Player 8 (Team B) misses 25-foot three point pullup jump shot | 22 | 22 | 0.43 | 0.57
Player 13 (Team A) defensive rebound | 22 | 22 | 0.438 | 0.562
Player 1 (Team A) misses 18-foot pullup jump shot | 22 | 22 | 0.416 | 0.584
Player 7 (Team A) offensive rebound | 22 | 22 | 0.438 | 0.562
Player 7 (Team A) makes two point shot | 24 | 22 | 0.468 | 0.532
Player 4 (Team B) makes 10-foot step back jumpshot | 24 | 24 | 0.439 | 0.561
Player 2 (Team B) personal foul | 24 | 24 | 0.438 | 0.562
Player 2 (Team A) misses 24-foot pullup jump shot | 24 | 24 | 0.417 | 0.583
Player 13 (Team A) offensive rebound / Player 13 (Team A) makes dunk | 26 | 24 | 0.47 | 0.53
Player 4 (Team B) makes 4-foot driving floating jump shot / Player 13 (Team A) shooting foul / Player 4 (Team B) misses free throw 1 of 1 | 26 | 26 | 0.441 | 0.559
Player 2 (Team A) defensive rebound | 26 | 26 | 0.441 | 0.559
Player 9 (Team A) misses 24-foot three point pullup jump shot | 26 | 26 | 0.418 | 0.582
Player 4 (Team B) defensive rebound | 26 | 26 | 0.41 | 0.59
Player 4 (Team B) makes 9-foot driving floating jump shot | 26 | 28 | 0.383 | 0.617
Player 7 (Team A) makes 23-foot three point jumper (Player 9 (Team A) assists) | 29 | 28 | 0.442 | 0.558
Player 2 (Team B) makes 9-foot two point shot | 29 | 30 | 0.413 | 0.587
Player 2 (Team A) misses 25-foot three point jumper | 29 | 30 | 0.392 | 0.608
Team B defensive team rebound / Player 6 (Team A) enters the game for Player 9 (Team A) | 29 | 30 | 0.385 | 0.615
Player 2 (Team B) makes 12-foot two point shot | 29 | 32 | 0.358 | 0.642
Player 13 (Team A) makes 23-foot three point jumper (Player 1 (Team A) assists) | 32 | 32 | 0.413 | 0.587
Player 2 (Team B) misses driving layup | 32 | 32 | 0.439 | 0.561
Player 2 (Team B) offensive rebound / Player 2 (Team B) makes layup / Player 13 (Team A) shooting foul / Player 4 (Team A) enters the game for Player 13 (Team A) / Player 2 (Team B) makes free throw 1 of 1 | 32 | 35 | 0.359 | 0.641
Player 4 (Team A) misses driving layup | 32 | 35 | 0.338 | 0.662
Player 4 (Team A) offensive rebound | 32 | 35 | 0.36 | 0.64
Player 1 (Team A) makes dunk (Player 4 (Team A) assists) | 34 | 35 | 0.388 | 0.612
Player 4 (Team B) makes driving floating jump shot (Player 12 (Team B) assists) | 34 | 37 | 0.36 | 0.64
Player 6 (Team A) makes 14-foot pullup jump shot (Player 7 (Team A) assists) | 36 | 37 | 0.388 | 0.612
Player 2 (Team B) misses 26-foot three point pullup jump shot | 36 | 37 | 0.411 | 0.589
Player 7 (Team A) defensive rebound | 36 | 37 | 0.418 | 0.582
Player 7 (Team A) bad pass (Player 12 (Team B) steals) | 36 | 37 | 0.389 | 0.611
Player 12 (Team B) makes three point jumper (Player 8 (Team B) assists) | 36 | 40 | 0.331 | 0.669
Team A Full timeout / Player 8 (Team A) enters the game for Player 2 (Team A) | 36 | 40 | 0.331 | 0.669
Player 8 (Team B) shooting foul / Player 1 (Team A) makes free throw 1 of 2 / Player 1 (Team A) makes free throw 2 of 2 | 38 | 40 | 0.359 | 0.641
Player 8 (Team B) misses 25-foot step back jumpshot | 38 | 40 | 0.382 | 0.618
Player 1 (Team A) defensive rebound | 38 | 40 | 0.389 | 0.611
Player 8 (Team A) misses three point shot | 38 | 40 | 0.367 | 0.633
Player 2 (Team B) defensive rebound | 38 | 40 | 0.359 | 0.641
Player 4 (Team B) makes 25-foot three pointer (Player 2 (Team B) assists) | 38 | 43 | 0.302 | 0.698
Player 6 (Team B) shooting foul / Player 1 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 1 (Team B) enters the game for Player 12 (Team B) / Player 5 (Team B) enters the game for Player 8 (Team B) / Player 9 (Team A) enters the game for Player 7 (Team A) / Player 1 (Team A) makes free throw 2 of 2 | 39 | 43 | 0.301 | 0.699
Player 1 (Team B) misses 15-foot pullup jump shot | 39 | 43 | 0.323 | 0.677
Team B offensive team rebound / Player 5 (Team A) enters the game for Player 1 (Team A) | 39 | 43 | 0.301 | 0.699
Player 4 (Team A) blocks Player 2 (Team B)'s alley oop layup | 39 | 43 | 0.323 | 0.677
Player 8 (Team A) defensive rebound | 39 | 43 | 0.33 | 0.67
Player 8 (Team A) misses 24-foot three point shot / Player 5 (Team B) defensive rebound | 39 | 43 | 0.301 | 0.699
Player 1 (Team B) misses 27-foot step back jumpshot | 39 | 43 | 0.323 | 0.677
Player 1 (Team B) offensive rebound | 39 | 43 | 0.301 | 0.699
Player 5 (Team B) makes two point shot (Player 2 (Team B) assists) | 39 | 45 | 0.275 | 0.725
Player 4 (Team A) misses 26-foot three point jumper | 39 | 45 | 0.255 | 0.745
Team B defensive team rebound | 39 | 45 | 0.248 | 0.752
Player 6 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 9 (Team B) enters the game for Player 2 (Team B) / Player 4 (Team B) makes free throw 2 of 2 | 39 | 47 | 0.223 | 0.777
Player 4 (Team A) traveling / Player 2 (Team A) enters the game for Player 6 (Team A) | 39 | 47 | 0.198 | 0.802
Player 1 (Team B) misses 18-foot step back jumpshot | 39 | 47 | 0.216 | 0.784
Player 6 (Team B) offensive rebound | 39 | 47 | 0.198 | 0.802
Player 4 (Team A) blocks Player 6 (Team B) 's 3-foot two point shot | 39 | 47 | 0.216 | 0.784
Player 5 (Team A) defensive rebound | 39 | 47 | 0.221 | 0.779
Player 5 (Team A) makes 16-foot two point shot (Player 8 (Team A) assists) | 41 | 47 | 0.246 | 0.754
Player 1 (Team B) makes 6-foot driving floating jump shot | 41 | 49 | 0.22 | 0.78
Player 5 (Team A) bad pass (Player 9 (Team B) steals) | 41 | 49 | 0.196 | 0.804
Player 9 (Team B) misses three point jumper | 41 | 49 | 0.213 | 0.787
Player 6 (Team B) offensive rebound | 41 | 49 | 0.195 | 0.805
Player 4 (Team B) misses 26-foot three point pullup jump shot | 41 | 49 | 0.213 | 0.787
Player 2 (Team A) defensive rebound | 41 | 49 | 0.219 | 0.781
Player 5 (Team A) makes driving layup (Player 2 (Team A) assists) | 43 | 49 | 0.244 | 0.756
Player 1 (Team B) misses driving floating jump shot | 43 | 49 | 0.265 | 0.735
Player 5 (Team B) offensive rebound | 43 | 49 | 0.243 | 0.757
Player 4 (Team A) shooting foul / Team B Full timeout / Player 2 (Team B) enters the game for Player 9 (Team B) / Player 7 (Team A) enters the game for Player 4 (Team A) / Player 1 (Team A) enters the game for Player 8 (Team A) / Player 5 (Team B) makes free throw 1 of 2 / Player 5 (Team B) makes free throw 2 of 2 | 43 | 51 | 0.217 | 0.783
Player 9 (Team A) bad pass (Player 6 (Team B) steals) | 43 | 51 | 0.195 | 0.805
Player 2 (Team B) traveling | 43 | 51 | 0.216 | 0.784
Player 9 (Team A) makes 25-foot three point jumper (Player 2 (Team A) assists) | 46 | 51 | 0.269 | 0.731
Player 1 (Team B) misses 26-foot step back jumpshot / Player 2 (Team B) offensive rebound | 46 | 51 | 0.267 | 0.733
End of the 2nd Quarter | 46 | 51 | 0.289 | 0.711
Player 6 (Team A) enters the game for Player 9 (Team A) / Player 4 (Team A) enters the game for Player 5 (Team A) | 46 | 51 | 0.289 | 0.711
Player 2 (Team B) makes 25-foot three point jumper (Player 1 (Team B) assists) | 46 | 54 | 0.214 | 0.786
Player 4 (Team A) misses 24-foot three point jumper | 46 | 54 | 0.194 | 0.806
Player 2 (Team A) offensive rebound / Player 2 (Team B) personal foul | 46 | 54 | 0.213 | 0.787
Player 2 (Team A) makes 17-foot pullup jump shot (Player 7 (Team A) assists) | 48 | 54 | 0.237 | 0.763
Player 2 (Team B) makes 2-foot layup (Player 1 (Team B) assists) / Player 6 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 1 | 48 | 57 | 0.187 | 0.813
Player 1 (Team A) traveling | 48 | 57 | 0.162 | 0.838
Player 2 (Team B) misses 15-foot step back jumpshot | 48 | 57 | 0.179 | 0.821
Team A defensive team rebound | 48 | 57 | 0.185 | 0.815
Player 1 (Team A) makes 19-foot jumper | 50 | 57 | 0.208 | 0.792
Player 1 (Team B) misses 26-foot three point pullup jump shot | 50 | 57 | 0.228 | 0.772
Player 7 (Team A) defensive rebound | 50 | 57 | 0.235 | 0.765
Player 1 (Team A) misses two point shot | 50 | 57 | 0.214 | 0.786
Player 1 (Team A) offensive rebound / Player 6 (Team B) shooting foul / Player 1 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 1 (Team A) makes free throw 2 of 2 | 51 | 57 | 0.233 | 0.767
Player 4 (Team B) makes 23-foot step back jumpshot (Player 1 (Team B) assists) | 51 | 60 | 0.182 | 0.818
Player 2 (Team A) misses 25-foot three point pullup jump shot | 51 | 60 | 0.162 | 0.838
Player 2 (Team B) defensive rebound | 51 | 60 | 0.156 | 0.844
Player 2 (Team B) out of bounds bad pass turnover | 51 | 60 | 0.18 | 0.82
Player 1 (Team A) misses driving layup | 51 | 60 | 0.161 | 0.839
Player 5 (Team B) defensive rebound | 51 | 60 | 0.154 | 0.846
Player 4 (Team B) makes two point shot (Player 5 (Team B) assists) / Team A Full timeout | 51 | 62 | 0.133 | 0.867
Player 2 (Team A) bad pass (Player 5 (Team B) steals) | 51 | 62 | 0.113 | 0.887
Player 4 (Team B) misses two point shot | 51 | 62 | 0.126 | 0.874
Player 4 (Team A) defensive rebound | 51 | 62 | 0.13 | 0.87
Player 1 (Team A) makes two point shot (Player 2 (Team A) assists) | 53 | 62 | 0.152 | 0.848
Player 5 (Team B) misses 28-foot three point jumper | 53 | 62 | 0.168 | 0.832
Player 4 (Team A) defensive rebound | 53 | 62 | 0.174 | 0.826
Player 1 (Team A) misses 18-foot pullup jump shot | 53 | 62 | 0.155 | 0.845
Player 5 (Team B) defensive rebound | 53 | 62 | 0.149 | 0.851
Player 1 (Team B) makes 12-foot pullup jump shot | 53 | 64 | 0.126 | 0.874
Player 2 (Team A) misses 26-foot three point pullup jump shot | 53 | 64 | 0.11 | 0.89
Player 4 (Team B) defensive rebound | 53 | 64 | 0.105 | 0.895
Player 2 (Team B) makes 6-foot driving floating jump shot (Player 1 (Team B) assists) | 53 | 66 | 0.088 | 0.912
Player 1 (Team A) traveling / Player 5 (Team A) enters the game for Player 4 (Team A) | 53 | 66 | 0.071 | 0.929
Player 1 (Team B) makes 11-foot two point shot | 53 | 68 | 0.058 | 0.942
Player 6 (Team B) blocks Player 1 (Team A) 's 4-foot driving layup / Team A offensive team rebound / Player 7 (Team B) enters the game for Player 6 (Team B) / Player 8 (Team A) enters the game for Player 7 (Team A) / Player 9 (Team A) enters the game for Player 6 (Team A) | 53 | 68 | 0.057 | 0.943
Player 9 (Team A) misses driving layup | 53 | 68 | 0.049 | 0.951
Player 2 (Team B) defensive rebound | 53 | 68 | 0.046 | 0.954
Player 2 (Team B) misses driving dunk | 53 | 68 | 0.053 | 0.947
Player 5 (Team A) defensive rebound | 53 | 68 | 0.056 | 0.944
Player 9 (Team A) misses 26-foot three point jumper | 53 | 68 | 0.047 | 0.953
Player 2 (Team B) defensive rebound | 53 | 68 | 0.045 | 0.955
Player 1 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 2 / Player 2 (Team B) makes free throw 2 of 2 | 53 | 70 | 0.036 | 0.964
Player 1 (Team A) misses 26-foot three point jumper | 53 | 70 | 0.029 | 0.971
Player 1 (Team B) defensive rebound / Player 1 (Team B) steps out of bounds turnover | 53 | 70 | 0.035 | 0.965
Player 9 (Team A) makes 24-foot three point jumper (Player 2 (Team A) assists) | 56 | 70 | 0.053 | 0.947
Player 1 (Team B) misses 25-foot three point pullup jump shot / Team A defensive team rebound / Player 7 (Team B) loose ball foul | 56 | 70 | 0.063 | 0.937
Player 2 (Team A) misses driving floating jump shot | 56 | 70 | 0.054 | 0.946
Team A offensive team rebound | 56 | 70 | 0.061 | 0.939
Player 2 (Team A) misses 15-foot two point shot | 56 | 70 | 0.053 | 0.947
Player 1 (Team B) defensive rebound | 56 | 70 | 0.05 | 0.95
Player 1 (Team A) blocks Player 2 (Team B) 's 3-foot driving layup | 56 | 70 | 0.057 | 0.943
Player 2 (Team A) defensive rebound | 56 | 70 | 0.059 | 0.941
Player 7 (Team B) shooting foul / Player 1 (Team A) makes free throw 1 of 2 / Player 13 (Team A) enters the game for Player 2 (Team A) / Player 1 (Team A) makes free throw 2 of 2 | 58 | 70 | 0.074 | 0.926
Player 5 (Team B) misses two point shot | 58 | 70 | 0.084 | 0.916
Player 2 (Team B) offensive rebound / Player 2 (Team B) misses tip shot / Player 2 (Team B) offensive rebound | 58 | 70 | 0.072 | 0.928
Player 4 (Team B) makes 26-foot three point jumper (Player 2 (Team B) assists) | 58 | 73 | 0.047 | 0.953
Player 5 (Team A) makes two point shot | 60 | 73 | 0.057 | 0.943
Player 8 (Team A) personal foul / Team B Full timeout / Player 12 (Team B) enters the game for Player 4 (Team B) | 60 | 73 | 0.056 | 0.944
Player 7 (Team B) misses 8-foot two point shot | 60 | 73 | 0.064 | 0.936
Player 2 (Team B) offensive rebound / Player 2 (Team B) makes two point shot / Player 13 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 1 | 60 | 76 | 0.035 | 0.965
Player 9 (Team A) makes driving layup (Player 1 (Team A) assists) | 62 | 76 | 0.041 | 0.959
Player 7 (Team B) misses layup | 62 | 76 | 0.048 | 0.952
Player 7 (Team B) offensive rebound / Player 7 (Team B) misses tip shot / Player 7 (Team B) offensive rebound | 62 | 76 | 0.039 | 0.961
Player 7 (Team B) misses two point shot / Player 9 (Team A) defensive rebound | 62 | 76 | 0.051 | 0.949
Player 13 (Team A) misses three point jumper / Team A offensive team rebound / Player 7 (Team B) loose ball foul / Player 1 (Team A) makes free throw 1 of 2 / Player 1 (Team A) makes free throw 2 of 2 | 64 | 76 | 0.061 | 0.939
Player 1 (Team B) misses driving floating jump shot | 64 | 76 | 0.074 | 0.926
Player 1 (Team B) offensive rebound / Player 1 (Team B) misses tip shot | 64 | 76 | 0.074 | 0.926
Player 1 (Team A) defensive rebound | 64 | 76 | 0.079 | 0.921
Player 9 (Team A) makes three point jumper (Player 1 (Team A) assists) | 67 | 76 | 0.113 | 0.887
Player 2 (Team B) misses 25-foot three point jumper | 67 | 76 | 0.132 | 0.868
Player 7 (Team B) offensive rebound | 67 | 76 | 0.11 | 0.89
Player 5 (Team B) misses two point shot | 67 | 76 | 0.131 | 0.869
Player 9 (Team A) defensive rebound | 67 | 76 | 0.138 | 0.862
Player 13 (Team A) makes three point jumper (Player 9 (Team A) assists) | 70 | 76 | 0.192 | 0.808
Player 8 (Team A) personal foul / Player 1 (Team B) makes free throw 1 of 2 / Player 6 (Team B) enters the game for Player 7 (Team B) / Player 7 (Team A) enters the game for Player 5 (Team A) / Player 1 (Team B) makes free throw 2 of 2 | 70 | 78 | 0.162 | 0.838
Player 7 (Team A) makes 26-foot three point jumper (Player 9 (Team A) assists) | 73 | 78 | 0.23 | 0.77
Player 2 (Team B) misses 27-foot three point pullup jump shot / Team B offensive team rebound / End of the 3rd Quarter | 73 | 78 | 0.247 | 0.753
Player 8 (Team B) enters the game for Player 5 (Team B) / Player 4 (Team B) enters the game for Player 1 (Team B) / Player 9 (Team B) enters the game for Player 2 (Team B) / Player 2 (Team A) enters the game for Player 1 (Team A) / Player 4 (Team A) enters the game for Player 8 (Team A) / Player 5 (Team A) enters the game for Player 13 (Team A) | 73 | 78 | 0.247 | 0.753
Player 9 (Team A) misses driving floating jump shot | 73 | 78 | 0.231 | 0.769
Player 4 (Team B) defensive rebound | 73 | 78 | 0.22 | 0.78
Player 9 (Team B) makes 23-foot three point jumper (Player 8 (Team B) assists) | 73 | 81 | 0.151 | 0.849
Player 7 (Team A) misses 28-foot three point jumper / Team B defensive team rebound / Player 5 (Team A) loose ball foul | 73 | 81 | 0.114 | 0.886
Player 4 (Team A) blocks Player 4 (Team B) 's 9-foot driving floating jump shot | 73 | 81 | 0.136 | 0.864
Player 2 (Team A) defensive rebound | 73 | 81 | 0.143 | 0.857
Player 4 (Team A) makes 26-foot three point jumper (Player 2 (Team A) assists) | 76 | 81 | 0.21 | 0.79
