Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 7 (Team A) vs. Player 6 (Team B) (Player 8 (Team B) gains possession) | 0 | 0 | 0.487 | 0.513
Player 16 (Team B) misses 23-foot three point jumper | 0 | 0 | 0.502 | 0.498
Player 6 (Team B) offensive rebound | 0 | 0 | 0.487 | 0.513
Player 3 (Team A) blocks Player 6 (Team B) 's 8-foot two point shot / Team B offensive team rebound | 0 | 0 | 0.487 | 0.513
Player 8 (Team A) shooting foul / Player 11 (Team B) makes free throw 1 of 2 / Player 11 (Team B) makes free throw 2 of 2 | 0 | 2 | 0.459 | 0.541
Player 7 (Team A) makes two point shot (Player 8 (Team A) assists) | 2 | 2 | 0.486 | 0.514
Player 8 (Team B) misses 12-foot pullup jump shot | 2 | 2 | 0.504 | 0.496
Player 3 (Team A) defensive rebound | 2 | 2 | 0.509 | 0.491
Player 16 (Team A) misses 23-foot three point jumper | 2 | 2 | 0.492 | 0.508
Team B defensive team rebound | 2 | 2 | 0.486 | 0.514
Player 6 (Team B) makes 6-foot two point shot | 2 | 4 | 0.459 | 0.541
Player 6 (Team B) defensive 3-seconds (technical foul) / Player 3 (Team A) makes technical free throw | 3 | 4 | 0.486 | 0.514
Player 8 (Team A) misses 25-foot three point jumper | 3 | 4 | 0.464 | 0.536
Player 6 (Team B) defensive rebound | 3 | 4 | 0.457 | 0.543
Player 14 (Team B) bad pass (Player 16 (Team A) steals) | 3 | 4 | 0.486 | 0.514
Player 16 (Team A) misses driving layup | 3 | 4 | 0.464 | 0.536
Player 14 (Team B) defensive rebound | 3 | 4 | 0.457 | 0.543
Player 6 (Team B) misses two point shot | 3 | 4 | 0.479 | 0.521
Player 3 (Team A) defensive rebound | 3 | 4 | 0.486 | 0.514
Player 16 (Team A) offensive charge / Player 16 (Team A) turnover | 3 | 4 | 0.456 | 0.544
Player 3 (Team A) defensive 3-seconds (technical foul) / Player 8 (Team B) makes technical free throw | 3 | 5 | 0.434 | 0.566
Player 14 (Team B) misses 26-foot three point jumper | 3 | 5 | 0.453 | 0.547
Player 8 (Team A) defensive rebound | 3 | 5 | 0.459 | 0.541
Player 16 (Team A) misses 22-foot three point jumper | 3 | 5 | 0.44 | 0.56
Player 14 (Team B) defensive rebound | 3 | 5 | 0.434 | 0.566
Player 6 (Team B) makes 8-foot two point shot | 3 | 7 | 0.408 | 0.592
Player 8 (Team A) makes 11-foot driving floating jump shot | 5 | 7 | 0.433 | 0.567
Player 11 (Team B) makes 26-foot three point jumper (Player 14 (Team B) assists) | 5 | 10 | 0.382 | 0.618
Player 14 (Team B) blocks Player 3 (Team A) 's 3-foot layup / Team A offensive team rebound / Player 7 (Team B) enters the game for Player 8 (Team B) | 5 | 10 | 0.382 | 0.618
Player 5 (Team A) misses 15-foot pullup jump shot | 5 | 10 | 0.362 | 0.638
Player 6 (Team B) defensive rebound | 5 | 10 | 0.355 | 0.645
Player 11 (Team B) makes 22-foot three point jumper (Player 14 (Team B) assists) | 5 | 13 | 0.308 | 0.692
Player 5 (Team A) makes 23-foot three point jumper (Player 8 (Team A) assists) | 8 | 13 | 0.354 | 0.646
Player 3 (Team A) kicked ball violation / Team B Full timeout / Player 11 (Team A) enters the game for Player 16 (Team A) / Player 17 (Team A) enters the game for Player 5 (Team A) | 8 | 13 | 0.381 | 0.619
Player 7 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 2 / Player 6 (Team B) makes free throw 2 of 2 | 8 | 15 | 0.329 | 0.671
Player 3 (Team A) misses 12-foot pullup jump shot | 8 | 15 | 0.313 | 0.687
Player 7 (Team B) defensive rebound | 8 | 15 | 0.307 | 0.693
Player 7 (Team B) out of bounds bad pass turnover | 8 | 15 | 0.329 | 0.671
Player 11 (Team B) shooting foul / Player 11 (Team A) makes free throw 1 of 2 / Player 11 (Team A) makes free throw 2 of 2 | 10 | 15 | 0.352 | 0.648
Player 7 (Team B) makes two point shot | 10 | 17 | 0.329 | 0.671
Player 3 (Team A) makes 8-foot pullup jump shot (Player 17 (Team A) assists) | 12 | 17 | 0.351 | 0.649
Player 11 (Team B) makes driving layup (Player 7 (Team B) assists) / Player 7 (Team A) shooting foul / Player 11 (Team B) makes free throw 1 of 1 | 12 | 20 | 0.304 | 0.696
Player 7 (Team A) makes alley oop layup (Player 3 (Team A) assists) | 14 | 20 | 0.327 | 0.673
Player 14 (Team B) misses 23-foot three point jumper | 14 | 20 | 0.346 | 0.654
Player 6 (Team B) offensive rebound / Player 6 (Team B) makes dunk / Team A Full timeout / Player 15 (Team A) enters the game for Player 7 (Team A) | 14 | 22 | 0.303 | 0.697
Player 11 (Team A) makes 13-foot pullup jump shot | 16 | 22 | 0.326 | 0.674
Player 6 (Team B) misses layup | 16 | 22 | 0.345 | 0.655
Player 11 (Team A) defensive rebound | 16 | 22 | 0.351 | 0.649
Player 11 (Team A) misses running pullup jump shot | 16 | 22 | 0.332 | 0.668
Player 15 (Team A) offensive rebound / Player 15 (Team A) makes tip shot | 18 | 22 | 0.376 | 0.624
Player 7 (Team B) misses 10-foot two point shot | 18 | 22 | 0.397 | 0.603
Player 3 (Team A) defensive rebound | 18 | 22 | 0.404 | 0.596
Player 11 (Team A) makes driving layup (Player 15 (Team A) assists) | 20 | 22 | 0.429 | 0.571
Player 14 (Team B) misses 25-foot three point jumper | 20 | 22 | 0.45 | 0.55
Player 8 (Team A) defensive rebound | 20 | 22 | 0.458 | 0.542
Player 15 (Team A) misses 24-foot three point jumper | 20 | 22 | 0.436 | 0.564
Player 6 (Team B) defensive rebound | 20 | 22 | 0.429 | 0.571
Player 7 (Team B) makes 23-foot three pointer | 20 | 25 | 0.376 | 0.624
Player 11 (Team B) shooting foul / Player 3 (Team A) makes free throw 1 of 2 / Player 8 (Team B) enters the game for Player 11 (Team B) / Player 2 (Team B) enters the game for Player 16 (Team B) / Player 17 (Team B) enters the game for Player 14 (Team B) / Player 20 (Team A) enters the game for Player 8 (Team A) / Team B Full timeout / Player 3 (Team A) misses free throw 2 of 2 | 21 | 25 | 0.373 | 0.627
Player 6 (Team B) defensive rebound | 21 | 25 | 0.373 | 0.627
Player 17 (Team B) misses 20-foot pullup jump shot | 21 | 25 | 0.393 | 0.607
Player 6 (Team B) offensive rebound | 21 | 25 | 0.373 | 0.627
Player 2 (Team B) misses 24-foot step back jumpshot | 21 | 25 | 0.393 | 0.607
Player 6 (Team B) offensive rebound | 21 | 25 | 0.372 | 0.628
Player 6 (Team B) misses two point shot | 21 | 25 | 0.392 | 0.608
Player 15 (Team A) defensive rebound | 21 | 25 | 0.399 | 0.601
Player 2 (Team B) shooting foul / Player 11 (Team A) makes free throw 1 of 2 / Player 18 (Team B) enters the game for Player 6 (Team B) / Player 11 (Team A) misses free throw 2 of 2 | 22 | 25 | 0.402 | 0.598
Player 17 (Team B) defensive rebound | 22 | 25 | 0.402 | 0.598
Player 20 (Team A) blocks Player 7 (Team B)'s driving layup | 22 | 25 | 0.422 | 0.578
Player 15 (Team A) defensive rebound | 22 | 25 | 0.429 | 0.571
Player 20 (Team A) misses driving layup | 22 | 25 | 0.408 | 0.592
Player 17 (Team B) defensive rebound | 22 | 25 | 0.402 | 0.598
Player 11 (Team A) shooting foul / Player 7 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 5 (Team A) enters the game for Player 17 (Team A) / Player 7 (Team B) makes free throw 2 of 2 | 22 | 26 | 0.398 | 0.602
Player 15 (Team A) misses 25-foot three point jumper | 22 | 26 | 0.378 | 0.622
Player 17 (Team B) defensive rebound | 22 | 26 | 0.372 | 0.628
Player 2 (Team B) misses 26-foot three point pullup jump shot | 22 | 26 | 0.391 | 0.609
Player 5 (Team A) defensive rebound | 22 | 26 | 0.397 | 0.603
Player 11 (Team A) misses 10-foot two point shot | 22 | 26 | 0.378 | 0.622
Player 15 (Team A) offensive rebound | 22 | 26 | 0.397 | 0.603
Player 7 (Team B) blocks Player 3 (Team A) 's 10-foot two point shot | 22 | 26 | 0.377 | 0.623
Player 17 (Team B) defensive rebound | 22 | 26 | 0.371 | 0.629
Player 2 (Team B) misses 25-foot three point jumper | 22 | 26 | 0.389 | 0.611
Player 11 (Team A) defensive rebound | 22 | 26 | 0.394 | 0.606
Player 15 (Team A) misses layup | 22 | 26 | 0.377 | 0.623
Player 2 (Team B) defensive rebound | 22 | 26 | 0.372 | 0.628
End of the 1st Quarter | 22 | 26 | 0.385 | 0.615
Player 23 (Team B) enters the game for Player 2 (Team B) / Player 8 (Team A) enters the game for Player 20 (Team A) / Player 9 (Team A) enters the game for Player 3 (Team A) | 22 | 26 | 0.385 | 0.615
Player 23 (Team B) shooting foul / Player 8 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 8 (Team A) makes free throw 2 of 2 | 23 | 26 | 0.396 | 0.604
Player 18 (Team B) makes 4-foot two point shot (Player 7 (Team B) assists) | 23 | 28 | 0.37 | 0.63
Player 5 (Team A) makes layup (Player 15 (Team A) assists) | 25 | 28 | 0.396 | 0.604
Player 7 (Team B) misses 25-foot three point jumper | 25 | 28 | 0.419 | 0.581
Player 5 (Team A) defensive rebound | 25 | 28 | 0.427 | 0.573
Player 5 (Team A) traveling | 25 | 28 | 0.396 | 0.604
Player 7 (Team B) makes driving layup | 25 | 30 | 0.368 | 0.632
Player 15 (Team A) makes two point shot (Player 9 (Team A) assists) | 27 | 30 | 0.395 | 0.605
Player 8 (Team B) makes 25-foot three point jumper (Player 7 (Team B) assists) | 27 | 33 | 0.339 | 0.661
Player 5 (Team A) misses 25-foot three point jumper | 27 | 33 | 0.317 | 0.683
Player 8 (Team B) defensive rebound | 27 | 33 | 0.309 | 0.691
Player 18 (Team B) misses driving layup | 27 | 33 | 0.331 | 0.669
Player 5 (Team A) defensive rebound | 27 | 33 | 0.338 | 0.662
Player 5 (Team A) misses 26-foot three point shot | 27 | 33 | 0.316 | 0.684
Player 23 (Team B) defensive rebound | 27 | 33 | 0.309 | 0.691
Player 18 (Team B) makes dunk (Player 7 (Team B) assists) / Team A Full timeout / Player 7 (Team A) enters the game for Player 5 (Team A) / Player 16 (Team A) enters the game for Player 15 (Team A) | 27 | 35 | 0.287 | 0.713
