Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
vs.  (Player 2 (Team B) gains possession) / Team B delay of game violation | 0 | 0 | 0.25 | 0.75
Player 8 (Team B) misses 25-foot three point jumper | 0 | 0 | 0.262 | 0.738
Player 2 (Team A) defensive rebound | 0 | 0 | 0.266 | 0.734
Player 2 (Team A) misses driving layup | 0 | 0 | 0.256 | 0.744
Player 7 (Team B) defensive rebound | 0 | 0 | 0.252 | 0.748
Player 2 (Team B) misses running pullup jump shot / Player 5 (Team A) defensive rebound | 0 | 0 | 0.268 | 0.732
Player 16 (Team B) blocks Player 6 (Team A) 's 3-foot two point shot | 0 | 0 | 0.257 | 0.743
Player 6 (Team A) offensive rebound / Player 6 (Team A) makes two point shot | 2 | 0 | 0.292 | 0.708
Player 7 (Team B) makes driving layup (Player 16 (Team B) assists) | 2 | 2 | 0.27 | 0.73
Player 3 (Team A) makes driving layup | 4 | 2 | 0.294 | 0.706
Player 6 (Team A) shooting foul / Player 7 (Team B) makes free throw 1 of 2 / Player 7 (Team B) misses free throw 2 of 2 | 4 | 3 | 0.295 | 0.705
Player 6 (Team A) defensive rebound | 4 | 3 | 0.295 | 0.705
Player 2 (Team A) misses 26-foot three point jumper | 4 | 3 | 0.28 | 0.72
Player 8 (Team B) defensive rebound | 4 | 3 | 0.275 | 0.725
Player 8 (Team B) makes 9-foot driving floating jump shot | 4 | 5 | 0.258 | 0.742
Player 6 (Team A) makes 21-foot jumper (Player 4 (Team A) assists) | 6 | 5 | 0.278 | 0.722
Player 2 (Team B) makes 27-foot three point jumper (Player 8 (Team B) assists) | 6 | 8 | 0.24 | 0.76
Player 6 (Team A) out of bounds bad pass turnover | 6 | 8 | 0.223 | 0.777
Player 16 (Team B) misses driving layup | 6 | 8 | 0.237 | 0.763
Player 3 (Team A) defensive rebound | 6 | 8 | 0.242 | 0.758
Player 3 (Team A) misses 28-foot three point jumper | 6 | 8 | 0.229 | 0.771
Player 7 (Team B) defensive rebound | 6 | 8 | 0.224 | 0.776
Player 5 (Team B) misses 23-foot three point jumper | 6 | 8 | 0.238 | 0.762
Player 4 (Team A) defensive rebound | 6 | 8 | 0.243 | 0.757
Player 6 (Team A) misses 16-foot jumper | 6 | 8 | 0.23 | 0.77
Player 2 (Team B) defensive rebound | 6 | 8 | 0.226 | 0.774
Player 16 (Team B) misses two point shot | 6 | 8 | 0.24 | 0.76
Player 6 (Team A) defensive rebound | 6 | 8 | 0.245 | 0.755
Player 4 (Team A) makes 25-foot three point jumper (Player 6 (Team A) assists) | 9 | 8 | 0.285 | 0.715
Player 2 (Team B) misses 21-foot pullup jump shot | 9 | 8 | 0.304 | 0.696
Player 6 (Team A) defensive rebound | 9 | 8 | 0.31 | 0.69
Player 5 (Team A) misses pullup jump shot / Player 5 (Team B) defensive rebound | 9 | 8 | 0.287 | 0.713
Player 8 (Team B) makes 6-foot driving floating jump shot | 9 | 10 | 0.269 | 0.731
Player 4 (Team A) makes 26-foot three point jumper (Player 3 (Team A) assists) | 12 | 10 | 0.312 | 0.688
Team B Full timeout / Player 15 (Team B) enters the game for Player 5 (Team B) / Team A delay of game violation | 12 | 10 | 0.337 | 0.663
Player 2 (Team B) makes 13-foot step back jumpshot | 12 | 12 | 0.292 | 0.708
Player 3 (Team A) makes 3-foot two point shot | 14 | 12 | 0.315 | 0.685
Player 7 (Team B) offensive foul / Player 7 (Team B) turnover / Player 17 (Team B) enters the game for Player 8 (Team B) / Player 19 (Team B) enters the game for Player 7 (Team B) | 14 | 12 | 0.341 | 0.659
Player 2 (Team A) misses 15-foot step back jumpshot | 14 | 12 | 0.324 | 0.676
Player 16 (Team B) defensive rebound | 14 | 12 | 0.318 | 0.682
Player 4 (Team A) shooting foul / Player 17 (Team B) makes free throw 1 of 2 / Player 6 (Team B) enters the game for Player 16 (Team B) / Player 9 (Team A) enters the game for Player 6 (Team A) / Player 17 (Team B) makes free throw 2 of 2 | 14 | 14 | 0.297 | 0.703
Player 4 (Team A) misses driving layup | 14 | 14 | 0.282 | 0.718
Player 6 (Team B) defensive rebound | 14 | 14 | 0.276 | 0.724
Player 6 (Team B) misses 23-foot three point jumper | 14 | 14 | 0.293 | 0.707
Player 3 (Team A) defensive rebound | 14 | 14 | 0.299 | 0.701
Player 3 (Team A) makes two point shot | 16 | 14 | 0.321 | 0.679
Player 2 (Team B) out of bounds bad pass turnover | 16 | 14 | 0.348 | 0.652
Player 6 (Team B) personal foul | 16 | 14 | 0.347 | 0.653
Player 2 (Team A) makes 5-foot driving floating jump shot | 18 | 14 | 0.373 | 0.627
Player 15 (Team B) misses 29-foot three point jumper | 18 | 14 | 0.397 | 0.603
Player 3 (Team A) defensive rebound | 18 | 14 | 0.404 | 0.596
Player 3 (Team A) misses 28-foot three point jumper | 18 | 14 | 0.384 | 0.616
Player 15 (Team B) defensive rebound | 18 | 14 | 0.377 | 0.623
Player 2 (Team A) blocks Player 15 (Team B) 's 3-foot driving layup | 18 | 14 | 0.4 | 0.6
Player 16 (Team B) enters the game for Player 2 (Team B) / Player 11 (Team A) enters the game for Player 3 (Team A) / Player 7 (Team A) enters the game for Player 4 (Team A) / Team B offensive team rebound | 18 | 14 | 0.379 | 0.621
Player 17 (Team B) makes dunk (Player 16 (Team B) assists) / Team A Full timeout | 18 | 16 | 0.355 | 0.645
Player 2 (Team A) makes 28-foot step back jumpshot | 21 | 16 | 0.408 | 0.592
Player 11 (Team A) shooting foul / Player 16 (Team B) makes free throw 1 of 2 / Player 1 (Team A) enters the game for Player 5 (Team A) / Player 16 (Team B) makes free throw 2 of 2 | 21 | 18 | 0.384 | 0.616
Player 1 (Team A) misses 28-foot three point jumper | 21 | 18 | 0.366 | 0.634
Player 17 (Team B) defensive rebound | 21 | 18 | 0.36 | 0.64
Player 11 (Team A) blocks Player 16 (Team B) 's 6-foot two point shot | 21 | 18 | 0.38 | 0.62
Player 11 (Team A) defensive rebound | 21 | 18 | 0.387 | 0.613
Player 11 (Team A) misses two point shot | 21 | 18 | 0.368 | 0.632
Player 17 (Team B) defensive rebound | 21 | 18 | 0.362 | 0.638
Player 19 (Team B) offensive charge / Player 19 (Team B) turnover | 21 | 18 | 0.388 | 0.612
Player 2 (Team A) makes two point shot | 23 | 18 | 0.416 | 0.584
Player 15 (Team B) makes 20-foot pullup jump shot (Player 16 (Team B) assists) | 23 | 20 | 0.391 | 0.609
Player 16 (Team B) personal foul | 23 | 20 | 0.433 | 0.567
Player 11 (Team A) misses two point shot | 23 | 20 | 0.373 | 0.627
Player 19 (Team B) defensive rebound | 23 | 20 | 0.367 | 0.633
Player 16 (Team B) makes 2-foot two point shot (Player 15 (Team B) assists) | 23 | 22 | 0.344 | 0.656
Player 11 (Team A) misses 16-foot pullup jump shot | 23 | 22 | 0.324 | 0.676
Player 15 (Team B) defensive rebound | 23 | 22 | 0.317 | 0.683
Player 6 (Team B) makes 16-foot pullup jump shot (Player 17 (Team B) assists) | 23 | 24 | 0.294 | 0.706
Player 16 (Team B) shooting foul / Player 2 (Team A) makes free throw 1 of 2 / Player 2 (Team A) makes free throw 2 of 2 | 25 | 24 | 0.319 | 0.681
Player 17 (Team B) misses finger roll layup | 25 | 24 | 0.343 | 0.657
Player 2 (Team A) defensive rebound | 25 | 24 | 0.351 | 0.649
Player 7 (Team A) makes three point jumper (Player 1 (Team A) assists) | 28 | 24 | 0.405 | 0.595
Player 16 (Team B) offensive charge / Player 16 (Team B) turnover / Player 8 (Team B) enters the game for Player 16 (Team B) / Player 5 (Team A) enters the game for Player 9 (Team A) / Player 7 (Team B) enters the game for Player 6 (Team B) | 28 | 24 | 0.432 | 0.568
End of the 1st Quarter | 28 | 24 | 0.417 | 0.583
Player 5 (Team B) enters the game for Player 19 (Team B) / Player 6 (Team B) enters the game for Player 17 (Team B) / Player 2 (Team B) enters the game for Player 15 (Team B) / Player 9 (Team A) enters the game for Player 2 (Team A) / Player 8 (Team A) enters the game for Player 11 (Team A) / Player 12 (Team A) enters the game for Player 5 (Team A) / Player 3 (Team A) enters the game for Player 1 (Team A) | 28 | 24 | 0.422 | 0.578
Player 7 (Team B) kicked ball violation | 28 | 24 | 0.408 | 0.592
Player 7 (Team B) kicked ball violation | 28 | 24 | 0.409 | 0.591
Player 3 (Team A) misses layup | 28 | 24 | 0.417 | 0.583
Player 7 (Team A) offensive rebound | 28 | 24 | 0.44 | 0.56
Player 7 (Team B) blocks Player 12 (Team A) 's 3-foot driving layup | 28 | 24 | 0.418 | 0.582
Player 5 (Team B) defensive rebound | 28 | 24 | 0.411 | 0.589
Player 5 (Team B) makes driving layup (Player 6 (Team B) assists) / Team A Full timeout | 28 | 26 | 0.384 | 0.616
Player 3 (Team A) makes driving layup | 30 | 26 | 0.414 | 0.586
Player 7 (Team A) blocks Player 8 (Team B) 's 5-foot driving layup | 30 | 26 | 0.44 | 0.56
Player 3 (Team A) defensive rebound | 30 | 26 | 0.448 | 0.552
Player 7 (Team B) blocks Player 3 (Team A) 's 4-foot two point shot | 30 | 26 | 0.425 | 0.575
Player 5 (Team B) defensive rebound | 30 | 26 | 0.418 | 0.582
Player 8 (Team A) blocks Player 2 (Team B) 's 6-foot two point shot | 30 | 26 | 0.441 | 0.559
Player 9 (Team A) defensive rebound | 30 | 26 | 0.449 | 0.551
Player 7 (Team A) misses 9-foot jumper | 30 | 26 | 0.427 | 0.573
Player 7 (Team A) offensive rebound | 30 | 26 | 0.451 | 0.549
Player 7 (Team A) misses 22-foot step back jumpshot | 30 | 26 | 0.428 | 0.572
Player 5 (Team B) defensive rebound | 30 | 26 | 0.42 | 0.58
Player 6 (Team B) makes driving layup (Player 5 (Team B) assists) | 30 | 28 | 0.392 | 0.608
Player 9 (Team A) makes step back jumpshot (Player 3 (Team A) assists) | 32 | 28 | 0.423 | 0.577
Player 6 (Team B) makes 26-foot three point jumper (Player 2 (Team B) assists) | 32 | 31 | 0.395 | 0.605
Team A Full timeout | 32 | 31 | 0.395 | 0.605
Player 7 (Team B) blocks Player 8 (Team A) 's 6-foot driving layup | 32 | 31 | 0.345 | 0.655
Player 8 (Team B) defensive rebound | 32 | 31 | 0.337 | 0.663
Player 8 (Team B) bad pass (Player 8 (Team A) steals) | 32 | 31 | 0.369 | 0.631
Player 3 (Team A) misses 16-foot jumper | 32 | 31 | 0.345 | 0.655
Player 7 (Team B) defensive rebound | 32 | 31 | 0.338 | 0.662
Player 6 (Team B) makes 26-foot three point jumper (Player 8 (Team B) assists) | 32 | 34 | 0.288 | 0.712
Player 8 (Team A) makes two point shot (Player 3 (Team A) assists) | 34 | 34 | 0.316 | 0.684
Player 2 (Team B) bad pass (Player 9 (Team A) steals) | 34 | 34 | 0.347 | 0.653
Player 3 (Team A) makes 7-foot two point shot | 36 | 34 | 0.377 | 0.623
Player 5 (Team B) misses 25-foot three point jumper | 36 | 34 | 0.4 | 0.6
Player 12 (Team A) defensive rebound | 36 | 34 | 0.408 | 0.592
Player 7 (Team B) blocks Player 12 (Team A) 's 3-foot driving layup | 36 | 34 | 0.387 | 0.613
Player 2 (Team B) defensive rebound | 36 | 34 | 0.38 | 0.62
Player 2 (Team B) misses two point shot | 36 | 34 | 0.402 | 0.598
Player 7 (Team A) defensive rebound | 36 | 34 | 0.41 | 0.59
Player 12 (Team A) traveling / Player 9 (Team B) enters the game for Player 2 (Team B) / Player 4 (Team A) enters the game for Player 8 (Team A) / Player 5 (Team A) enters the game for Player 12 (Team A) | 36 | 34 | 0.382 | 0.618
Player 9 (Team B) makes 27-foot three pointer (Player 8 (Team B) assists) | 36 | 37 | 0.328 | 0.672
Player 5 (Team A) misses 25-foot three point jumper | 36 | 37 | 0.305 | 0.695
Player 3 (Team A) offensive rebound | 36 | 37 | 0.33 | 0.67
Player 9 (Team A) misses 7-foot hook shot | 36 | 37 | 0.306 | 0.694
Player 7 (Team B) defensive rebound | 36 | 37 | 0.298 | 0.702
Player 6 (Team B) misses 23-foot step back jumpshot | 36 | 37 | 0.322 | 0.678
Player 9 (Team A) defensive rebound | 36 | 37 | 0.331 | 0.669
Player 4 (Team A) makes 26-foot three point jumper (Player 9 (Team A) assists) | 39 | 37 | 0.388 | 0.612
Team B Full timeout / Player 19 (Team B) enters the game for Player 8 (Team B) / Player 1 (Team A) enters the game for Player 7 (Team A) / Player 2 (Team A) enters the game for Player 9 (Team A) | 39 | 37 | 0.388 | 0.612
Player 6 (Team B) palming turnover | 39 | 37 | 0.418 | 0.582
Player 3 (Team A) misses two point shot / Player 4 (Team A) offensive rebound / Player 4 (Team A) makes tip shot / Team B Full timeout | 41 | 37 | 0.452 | 0.548
Player 9 (Team B) misses 27-foot three point shot | 41 | 37 | 0.481 | 0.519
Player 7 (Team B) offensive rebound / Player 8 (Team B) enters the game for Player 6 (Team B) / Player 1 (Team A) blocks Player 7 (Team B)'s two point shot / Team B offensive team rebound | 41 | 37 | 0.454 | 0.546
Player 1 (Team A) vs. Player 7 (Team B) (Player 9 (Team B) gains possession) | 41 | 37 | 0.455 | 0.545
Player 8 (Team B) misses driving floating jump shot | 41 | 37 | 0.483 | 0.517
Player 5 (Team A) defensive rebound | 41 | 37 | 0.492 | 0.508
Player 1 (Team A) makes 3-foot layup (Player 3 (Team A) assists) | 43 | 37 | 0.521 | 0.479
Player 5 (Team B) lost ball turnover (Player 5 (Team A) steals) | 43 | 37 | 0.56 | 0.44
Player 2 (Team A) makes 2-foot two point shot (Player 4 (Team A) assists) | 45 | 37 | 0.596 | 0.404
Player 5 (Team A) personal foul / Player 2 (Team B) enters the game for Player 5 (Team B) / Player 8 (Team A) enters the game for Player 3 (Team A) / Player 15 (Team B) enters the game for Player 7 (Team B) | 45 | 37 | 0.595 | 0.405
Player 19 (Team B) misses 26-foot three point jumper | 45 | 37 | 0.625 | 0.375
Player 1 (Team A) defensive rebound | 45 | 37 | 0.635 | 0.365
Player 8 (Team A) misses layup | 45 | 37 | 0.609 | 0.391
Player 8 (Team B) defensive rebound | 45 | 37 | 0.6 | 0.4
Player 8 (Team B) makes 26-foot three point jumper (Player 2 (Team B) assists) | 45 | 40 | 0.535 | 0.465
Player 1 (Team A) misses 28-foot three point jumper | 45 | 40 | 0.51 | 0.49
Player 19 (Team B) defensive rebound | 45 | 40 | 0.501 | 0.499
Player 8 (Team A) shooting foul / Player 8 (Team B) makes free throw 1 of 2 / Player 8 (Team B) misses free throw 2 of 2 | 45 | 41 | 0.507 | 0.493
