Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Time | Play | Team A score | Team B score | Win prob (A) | Win prob (B)
7:00-2nd | Player 5 (Team A) vs. Player 15 (Team B) (Player 1 (Team A) gains possession) | 0 | 0 | 0.857 | 0.143
50.1-1st | Player 15 (Team B) shooting foul / Player 5 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 5 (Team A) makes free throw 2 of 2 | 1 | 0 | 0.856 | 0.144
8:54-2nd | Player 7 (Team B) makes pullup jump shot (Player 15 (Team B) assists) | 1 | 2 | 0.842 | 0.158
4:17-1st | Player 4 (Team A) makes 26-foot three pointer (Player 5 (Team A) assists) | 4 | 2 | 0.867 | 0.133
3:37-1st | Player 16 (Team B) misses driving floating jump shot / Player 16 (Team B) offensive rebound | 4 | 3 | 0.853 | 0.147
9:46-1st | Player 16 (Team B) misses tip shot | 4 | 3 | 0.863 | 0.137
11:16-2nd | Player 5 (Team A) defensive rebound | 4 | 3 | 0.867 | 0.133
2:53-1st | Player 1 (Team A) makes 11-foot driving floating jump shot | 6 | 2 | 0.886 | 0.114
9:50-2nd | Player 5 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 4 (Team B) makes free throw 2 of 2 | 6 | 5 | 0.863 | 0.137
8:36-1st | Player 4 (Team A) makes three pointer | 9 | 4 | 0.895 | 0.105
8:03-1st | Player 7 (Team B) misses 16-foot two point shot | 9 | 4 | 0.902 | 0.098
11:12-2nd | Player 1 (Team A) defensive rebound | 9 | 4 | 0.905 | 0.095
10:02-2nd | Player 13 (Team A) misses 23-foot three point jumper | 9 | 4 | 0.897 | 0.103
7:30-1st | Player 4 (Team B) defensive rebound | 9 | 4 | 0.894 | 0.106
6:16-2nd | Player 4 (Team B) misses two point shot | 9 | 4 | 0.902 | 0.098
29.1-1st | Player 5 (Team A) defensive rebound | 9 | 4 | 0.904 | 0.096
10:04-1st | Player 3 (Team A) lost ball turnover (Player 16 (Team B) steals) | 9 | 4 | 0.893 | 0.107
9:00-2nd | Player 4 (Team B) makes two point shot (Player 15 (Team B) assists) | 9 | 6 | 0.883 | 0.117
7:22-1st | Player 4 (Team A) traveling | 9 | 6 | 0.871 | 0.129
6:31-1st | Player 5 (Team B) traveling | 9 | 6 | 0.881 | 0.119
6:53-1st | Player 1 (Team A) misses driving floating jump shot | 9 | 6 | 0.872 | 0.128
5:45-1st | Player 16 (Team B) defensive rebound | 9 | 6 | 0.869 | 0.131
8:07-2nd | Player 4 (Team B) makes 26-foot three point jumper (Player 5 (Team B) assists) | 9 | 9 | 0.842 | 0.158
10:53-1st | Player 5 (Team A) vs. Player 4 (Team B) (Player 5 (Team B) gains possession) / Player 5 (Team A) lost ball turnover (Player 4 (Team B) steals) | 9 | 9 | 0.825 | 0.175
8:52-2nd | Player 7 (Team B) misses 27-foot three point jumper | 9 | 9 | 0.837 | 0.163
5:57-2nd | Player 1 (Team A) defensive rebound | 9 | 9 | 0.84 | 0.16
3:18-1st | Player 1 (Team A) misses 26-foot three point jumper | 9 | 9 | 0.827 | 0.173
11:25-1st | Player 3 (Team A) offensive rebound | 9 | 9 | 0.839 | 0.161
7:28-1st | Player 1 (Team A) misses driving layup | 9 | 9 | 0.827 | 0.173
8:33-1st | Player 4 (Team B) defensive rebound | 9 | 9 | 0.823 | 0.177
4:55-1st | Player 4 (Team A) blocks Player 16 (Team B) 's 3-foot driving layup | 9 | 9 | 0.834 | 0.166
2:05-1st | Player 3 (Team A) defensive rebound | 9 | 9 | 0.838 | 0.162
2:46-1st | Player 13 (Team A) misses two point shot | 9 | 9 | 0.826 | 0.174
10:58-2nd | Player 7 (Team B) defensive rebound | 9 | 9 | 0.822 | 0.178
8:44-2nd | Player 4 (Team B) makes 25-foot three point jumper (Player 5 (Team B) assists) | 9 | 12 | 0.788 | 0.212
12:00-1st | Player 5 (Team B) shooting foul / Player 3 (Team A) makes free throw 1 of 2 / Player 3 (Team A) makes free throw 2 of 2 | 11 | 12 | 0.805 | 0.195
7:51-2nd | Player 16 (Team B) misses 25-foot three point jumper | 11 | 12 | 0.815 | 0.185
5:38-2nd | Player 3 (Team A) defensive rebound | 11 | 12 | 0.819 | 0.181
1:00-1st | Player 7 (Team B) shooting foul / Team B Full timeout / Player 8 (Team A) enters the game for Player 3 (Team A) / Team A delay of game violation / Player 4 (Team A) makes free throw 1 of 2 / Player 4 (Team A) makes free throw 2 of 2 / Player 9 (Team B) enters the game for Player 16 (Team B) | 12 | 12 | 0.819 | 0.181
10:55-2nd | Player 4 (Team B) misses layup | 13 | 12 | 0.843 | 0.157
8:43-2nd | Player 5 (Team A) defensive rebound | 13 | 12 | 0.847 | 0.153
2:33-1st | Player 4 (Team A) misses 23-foot three point jumper | 12 | 12 | 0.821 | 0.179
5:01-1st | Player 15 (Team B) defensive rebound | 12 | 12 | 0.817 | 0.183
11:42-1st | Player 7 (Team B) makes 26-foot three pointer (Player 15 (Team B) assists) | 13 | 15 | 0.799 | 0.201
9:33-2nd | Player 5 (Team A) makes dunk (Player 8 (Team A) assists) / Player 15 (Team B) shooting foul / Player 6 (Team A) enters the game for Player 4 (Team A) / Player 11 (Team A) enters the game for Player 13 (Team A) / Player 5 (Team A) makes free throw 1 of 1 | 16 | 15 | 0.83 | 0.17
3:35-1st | Player 5 (Team B) misses driving floating jump shot | 16 | 15 | 0.839 | 0.161
12:00-2nd | Player 11 (Team A) defensive rebound | 16 | 15 | 0.843 | 0.157
2:09-1st | Player 1 (Team A) makes 15-foot driving floating jump shot | 18 | 15 | 0.854 | 0.146
1:50-1st | Player 15 (Team B) misses 26-foot three point jumper | 18 | 15 | 0.864 | 0.136
1.1-1st | Player 1 (Team A) defensive rebound | 18 | 15 | 0.867 | 0.133
9:58-2nd | Player 11 (Team A) misses 25-foot three point jumper | 18 | 15 | 0.856 | 0.144
7:11-2nd | Player 7 (Team B) defensive rebound | 18 | 15 | 0.853 | 0.147
9:47-2nd | Player 4 (Team B) misses two point shot | 18 | 15 | 0.863 | 0.137
8:19-2nd | Player 8 (Team A) defensive rebound | 18 | 15 | 0.866 | 0.134
7:58-2nd | Player 6 (Team A) misses 27-foot three point jumper | 18 | 15 | 0.855 | 0.145
7:33-1st | Player 8 (Team A) offensive rebound / Player 8 (Team A) misses tip shot / Player 15 (Team B) defensive rebound | 18 | 15 | 0.851 | 0.149
4:49-1st | Player 4 (Team B) misses driving layup | 18 | 15 | 0.861 | 0.139
2:00-1st | Player 8 (Team A) defensive rebound | 18 | 15 | 0.865 | 0.135
6:34-1st | Player 1 (Team B) enters the game for Player 4 (Team B) / Player 8 (Team B) enters the game for Player 7 (Team B) | 18 | 15 | 0.865 | 0.135
6:57-1st | Player 5 (Team A) vs. Player 9 (Team B) (Player 11 (Team A) gains possession) | 18 | 15 | 0.864 | 0.136
3.0-1st | Player 11 (Team A) misses layup | 18 | 15 | 0.853 | 0.147
5:47-1st | Player 9 (Team B) defensive rebound | 18 | 15 | 0.849 | 0.151
5:13-1st | Player 15 (Team B) misses running pullup jump shot | 18 | 15 | 0.86 | 0.14
6:27-1st | Player 1 (Team A) defensive rebound | 18 | 15 | 0.863 | 0.137
8:25-1st | Player 1 (Team A) makes 15-foot driving floating jump shot | 20 | 15 | 0.875 | 0.125
4:13-1st | Player 8 (Team A) blocks Player 9 (Team B) 's 3-foot driving layup | 20 | 15 | 0.883 | 0.117
5:39-2nd | Player 8 (Team A) defensive rebound | 20 | 15 | 0.886 | 0.114
8:06-1st | Player 1 (Team A) lost ball turnover (Player 5 (Team B) steals) | 20 | 15 | 0.873 | 0.127
9:01-2nd | Player 8 (Team B) makes two point shot | 20 | 17 | 0.86 | 0.14
11:40-2nd | Player 11 (Team A) misses 23-foot three point jumper | 20 | 17 | 0.848 | 0.152
9:07-1st | Player 15 (Team B) defensive rebound | 20 | 17 | 0.844 | 0.156
9:53-1st | Player 1 (Team B) makes 24-foot three point jumper (Player 8 (Team B) assists) | 20 | 20 | 0.813 | 0.187
10:45-2nd | Team A Full timeout / Player 10 (Team B) enters the game for Player 15 (Team B) / Player 7 (Team A) enters the game for Player 5 (Team A) / Player 4 (Team A) enters the game for Player 1 (Team A) | 20 | 20 | 0.813 | 0.187
7:25-1st | Player 7 (Team A) misses 9-foot two point shot | 20 | 20 | 0.798 | 0.202
8:49-1st | Player 10 (Team B) defensive rebound | 20 | 20 | 0.793 | 0.207
9:27-1st | Player 1 (Team B) makes 26-foot three point jumper (Player 9 (Team B) assists) | 20 | 23 | 0.753 | 0.247
6:28-2nd | Player 4 (Team A) misses 25-foot three point pullup jump shot | 20 | 23 | 0.735 | 0.265
0.0-1st | Player 10 (Team B) defensive rebound | 20 | 23 | 0.73 | 0.27
3:21-1st | Player 9 (Team B) misses 23-foot three point shot | 20 | 23 | 0.745 | 0.255
4:06-1st | Player 11 (Team A) defensive rebound | 20 | 23 | 0.751 | 0.249
10:52-1st | Player 8 (Team A) misses 27-foot three point jumper | 20 | 23 | 0.733 | 0.267
6:40-2nd | Player 8 (Team B) defensive rebound | 20 | 23 | 0.727 | 0.273
9:36-2nd | Player 5 (Team B) misses 27-foot three point jumper / Team A defensive team rebound / Player 10 (Team B) loose ball foul / Player 6 (Team A) makes free throw 1 of 2 / Player 11 (Team B) enters the game for Player 5 (Team B) / Player 3 (Team A) enters the game for Player 8 (Team A) / Player 6 (Team A) misses free throw 2 of 2 | 21 | 23 | 0.745 | 0.255
6:44-2nd | Player 8 (Team B) defensive rebound | 21 | 23 | 0.745 | 0.255
38.1-1st | Player 1 (Team B) traveling | 21 | 23 | 0.765 | 0.235
10:18-1st | Player 6 (Team A) misses driving floating jump shot / Team B defensive team rebound / Player 7 (Team A) loose ball foul | 21 | 23 | 0.71 | 0.29
7:45-1st | Player 4 (Team A) personal foul / Player 8 (Team B) makes free throw 1 of 2 / Player 8 (Team B) makes free throw 2 of 2 | 21 | 25 | 0.718 | 0.282
7:43-1st | Player 6 (Team A) misses 26-foot three point jumper | 21 | 25 | 0.7 | 0.3
8:00-2nd | Player 11 (Team B) defensive rebound | 21 | 25 | 0.693 | 0.307
3:58-1st | Player 11 (Team B) misses 30-foot three point pullup jump shot | 21 | 25 | 0.71 | 0.29
7:38-1st | Player 7 (Team A) defensive rebound | 21 | 25 | 0.715 | 0.285
11:14-1st | Player 11 (Team A) misses 22-foot jumper | 21 | 25 | 0.694 | 0.306
4:20-1st | Team A offensive team rebound | 21 | 25 | 0.708 | 0.292
26.2-1st | Player 4 (Team A) misses 23-foot three point jumper / Team A offensive team rebound | 21 | 25 | 0.708 | 0.292
9:36-1st | End of the 1st Quarter | 21 | 25 | 0.701 | 0.299
1:39-1st | Player 6 (Team B) enters the game for Player 10 (Team B) / Player 10 (Team A) enters the game for Player 11 (Team A) | 21 | 25 | 0.701 | 0.299
10:24-2nd | Player 9 (Team B) makes 22-foot jumper (Player 8 (Team B) assists) | 21 | 27 | 0.658 | 0.342
10:37-1st | Player 6 (Team B) personal foul | 21 | 27 | 0.655 | 0.345
2:02-1st | Player 3 (Team A) misses 8-foot two point shot | 21 | 27 | 0.631 | 0.369
6:32-1st | Player 6 (Team B) defensive rebound | 21 | 27 | 0.623 | 0.377
10:28-2nd | Player 8 (Team B) misses 23-foot three point jumper | 21 | 27 | 0.643 | 0.357
11:28-2nd | Player 7 (Team A) defensive rebound | 21 | 27 | 0.65 | 0.35
4:15-1st | Player 1 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 2 / Player 4 (Team A) misses free throw 2 of 2 | 22 | 27 | 0.648 | 0.352
2:23-1st | Player 6 (Team B) defensive rebound | 22 | 27 | 0.648 | 0.352
4:30-1st | Player 7 (Team A) blocks Player 1 (Team B) 's 2-foot layup | 22 | 27 | 0.666 | 0.334
5:31-1st | Player 10 (Team A) defensive rebound | 22 | 27 | 0.673 | 0.327
4:44-1st | Player 10 (Team A) makes 7-foot two point shot | 24 | 27 | 0.698 | 0.302
10:01-1st | Player 11 (Team B) misses driving layup | 24 | 27 | 0.714 | 0.286
9:10-2nd | Player 8 (Team B) offensive rebound / Player 8 (Team B) makes tip shot | 24 | 29 | 0.668 | 0.332
7:05-1st | Player 10 (Team A) misses 23-foot three point jumper | 24 | 29 | 0.646 | 0.354
2:56-1st | Player 6 (Team B) defensive rebound | 24 | 29 | 0.638 | 0.362
10:47-2nd | Player 10 (Team A) shooting foul / Player 9 (Team B) makes free throw 1 of 2 / Player 9 (Team B) misses free throw 2 of 2 | 24 | 30 | 0.637 | 0.363
2:36-1st | Player 9 (Team B) offensive rebound | 24 | 30 | 0.606 | 0.394
2:47-1st | Player 6 (Team B) makes 8-foot two point shot (Player 9 (Team B) assists) | 24 | 32 | 0.575 | 0.425
1:34-1st | Player 6 (Team A) misses driving floating jump shot | 24 | 32 | 0.548 | 0.452
10:31-2nd | Player 8 (Team B) defensive rebound | 24 | 32 | 0.54 | 0.46
5:17-1st | Player 8 (Team B) misses driving layup | 24 | 32 | 0.562 | 0.438
9:26-2nd | Player 4 (Team A) defensive rebound | 24 | 32 | 0.57 | 0.43
9:48-1st | Player 4 (Team A) misses two point shot | 24 | 32 | 0.545 | 0.455
4:57-1st | Player 8 (Team B) defensive rebound | 24 | 32 | 0.536 | 0.464
7:40-1st | Player 6 (Team B) makes 27-foot three point jumper (Player 9 (Team B) assists) | 24 | 35 | 0.469 | 0.531
5.0-1st | Team A Full timeout | 24 | 35 | 0.468 | 0.532
9:54-1st | Player 4 (Team A) misses 25-foot three point jumper | 24 | 35 | 0.438 | 0.562
5:05-1st | Player 9 (Team B) defensive rebound | 24 | 35 | 0.428 | 0.572
4:09-1st | Player 8 (Team B) traveling | 24 | 35 | 0.46 | 0.54
6:50-1st | Player 10 (Team A) misses layup | 24 | 35 | 0.432 | 0.568
9:08-2nd | Player 9 (Team B) defensive rebound | 24 | 35 | 0.423 | 0.577
10:30-1st | Player 9 (Team B) makes 28-foot three point jumper (Player 8 (Team B) assists) | 24 | 38 | 0.357 | 0.643
4:32-1st | Player 9 (Team B) shooting foul / Player 7 (Team A) makes free throw 1 of 2 / Player 4 (Team B) enters the game for Player 1 (Team B) / Player 16 (Team B) enters the game for Player 9 (Team B) / Player 1 (Team A) enters the game for Player 3 (Team A) / Player 7 (Team A) makes free throw 2 of 2 | 26 | 38 | 0.385 | 0.615
8:23-2nd | Player 11 (Team B) makes two point shot | 26 | 40 | 0.348 | 0.652
5:59-1st | Player 6 (Team A) makes 12-foot driving floating jump shot | 28 | 40 | 0.377 | 0.623
7:30-2nd | Player 11 (Team B) misses driving floating jump shot | 28 | 40 | 0.398 | 0.602
33.1-1st | Player 10 (Team A) defensive rebound | 28 | 40 | 0.405 | 0.595
7:59-1st | Player 7 (Team A) traveling / Player 5 (Team A) enters the game for Player 7 (Team A) | 28 | 40 | 0.369 | 0.631
1:46-1st | Player 16 (Team B) makes dunk (Player 4 (Team B) assists) | 28 | 42 | 0.335 | 0.665
10:56-1st | Player 6 (Team A) misses 25-foot three point jumper | 28 | 42 | 0.305 | 0.695
6:17-1st | Player 4 (Team B) defensive rebound | 28 | 42 | 0.296 | 0.704
