Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Time | Play | Team A score | Team B score | Win prob (A) | Win prob (B)
12:00-3rd | Player 3 (Team A) vs. Player 1 (Team B) (Player 2 (Team B) gains possession) | 0 | 0 | 0.134 | 0.866
6:36-2nd | Player 3 (Team B) misses 6-foot hook shot | 0 | 0 | 0.142 | 0.858
10:49-1st | Player 3 (Team A) defensive rebound | 0 | 0 | 0.145 | 0.855
8:27-1st | Player 3 (Team A) out of bounds bad pass turnover | 0 | 0 | 0.136 | 0.864
6:22-2nd | Player 1 (Team A) blocks Player 4 (Team B) 's 5-foot layup | 0 | 0 | 0.144 | 0.856
10:54-3rd | Team B offensive team rebound | 0 | 0 | 0.137 | 0.863
3:00-3rd | Player 1 (Team B) misses 26-foot three point jumper | 0 | 0 | 0.145 | 0.855
7:50-2nd | Player 3 (Team A) defensive rebound | 0 | 0 | 0.148 | 0.852
3.0-1st | Player 1 (Team B) blocks Player 2 (Team A) 's 6-foot driving layup | 0 | 0 | 0.141 | 0.859
21.0-2nd | Player 4 (Team A) offensive rebound | 0 | 0 | 0.149 | 0.851
2:37-2nd | Player 4 (Team A) makes driving floating jump shot | 2 | 0 | 0.164 | 0.836
8:20-4th | Player 5 (Team B) makes 25-foot three point jumper (Player 1 (Team B) assists) | 2 | 3 | 0.14 | 0.86
11:12-1st | Player 1 (Team A) misses 27-foot three point pullup jump shot | 2 | 3 | 0.131 | 0.869
4:34-1st | Player 1 (Team B) defensive rebound | 2 | 3 | 0.127 | 0.873
11:16-3rd | Player 2 (Team B) misses driving layup | 2 | 3 | 0.139 | 0.861
10:49-2nd | Player 2 (Team A) defensive rebound | 2 | 3 | 0.143 | 0.857
12:00-1st | Player 1 (Team A) makes driving floating jump shot | 4 | 3 | 0.156 | 0.844
9:00-3rd | Player 5 (Team B) offensive foul / Player 5 (Team B) turnover | 4 | 3 | 0.175 | 0.825
4:22-2nd | Player 1 (Team A) makes driving layup | 6 | 3 | 0.189 | 0.811
10:46-3rd | Player 2 (Team B) makes 7-foot driving floating jump shot (Player 1 (Team B) assists) | 6 | 5 | 0.179 | 0.821
3:48-1st | Player 8 (Team A) makes 4-foot two point shot / Player 3 (Team B) shooting foul / Player 8 (Team A) makes free throw 1 of 1 | 9 | 5 | 0.209 | 0.791
2:12-2nd | Player 1 (Team B) misses 26-foot three point jumper | 9 | 5 | 0.224 | 0.776
9:09-3rd | Player 3 (Team A) defensive rebound | 9 | 5 | 0.23 | 0.77
7:51-3rd | Player 1 (Team A) makes 6-foot two point shot | 11 | 5 | 0.25 | 0.75
8:06-1st | Player 4 (Team B) misses 24-foot three point jumper | 11 | 5 | 0.268 | 0.732
8:32-2nd | Player 4 (Team A) defensive rebound | 11 | 5 | 0.275 | 0.725
3:51-3rd | Player 1 (Team A) misses 17-foot two point shot | 11 | 5 | 0.258 | 0.742
0.0-1st | Player 4 (Team B) defensive rebound | 11 | 5 | 0.253 | 0.747
5:48-3rd | Player 4 (Team B) misses 16-foot pullup jump shot | 11 | 5 | 0.271 | 0.729
10:47-2nd | Player 3 (Team B) offensive rebound | 11 | 5 | 0.254 | 0.746
11:03-1st | Player 3 (Team B) misses 23-foot step back jumpshot | 11 | 5 | 0.273 | 0.727
11:42-1st | Player 1 (Team A) defensive rebound | 11 | 5 | 0.279 | 0.721
7:34-3rd | Player 1 (Team A) makes 15-foot two point shot | 13 | 5 | 0.302 | 0.698
8:45-2nd | Team B Full timeout | 13 | 5 | 0.302 | 0.698
4:08-3rd | Player 1 (Team B) misses 18-foot jumper | 13 | 5 | 0.322 | 0.678
11:00-2nd | Player 3 (Team A) defensive rebound | 13 | 5 | 0.329 | 0.671
2:58-3rd | Player 1 (Team A) misses driving layup | 13 | 5 | 0.313 | 0.687
2:08-3rd | Player 3 (Team A) offensive rebound / Player 3 (Team A) makes dunk | 15 | 5 | 0.356 | 0.644
9:47-1st | Player 4 (Team B) makes 10-foot step back jumpshot (Player 2 (Team B) assists) | 15 | 7 | 0.334 | 0.666
55.0-1st | Player 2 (Team A) misses driving layup | 15 | 7 | 0.319 | 0.681
2:03-2nd | Player 1 (Team B) defensive rebound | 15 | 7 | 0.313 | 0.687
7:04-2nd | Player 4 (Team B) misses 24-foot three point jumper | 15 | 7 | 0.333 | 0.667
53.0-1st | Player 3 (Team A) defensive rebound | 15 | 7 | 0.34 | 0.66
7:43-4th | Player 2 (Team A) makes two point shot | 17 | 7 | 0.367 | 0.633
3:28-2nd | Player 2 (Team A) personal foul / Player 8 (Team B) enters the game for Player 4 (Team B) / Player 6 (Team B) enters the game for Player 5 (Team B) / Player 9 (Team A) enters the game for Player 2 (Team A) | 17 | 7 | 0.369 | 0.631
55.1-2nd | Player 1 (Team B) makes 26-foot three point jumper | 17 | 10 | 0.32 | 0.68
7:48-3rd | Player 1 (Team A) misses 26-foot three point jumper | 17 | 10 | 0.305 | 0.695
10:01-1st | Player 6 (Team B) defensive rebound | 17 | 10 | 0.299 | 0.701
3:53-1st | Player 2 (Team B) makes 2-foot two point shot (Player 1 (Team B) assists) | 17 | 12 | 0.28 | 0.72
4:24-2nd | Player 8 (Team A) makes 25-foot three pointer (Player 4 (Team A) assists) | 20 | 12 | 0.327 | 0.673
7:37-2nd | Player 3 (Team B) misses 25-foot three point jumper | 20 | 12 | 0.353 | 0.647
3:29-3rd | Player 4 (Team A) defensive rebound | 20 | 12 | 0.361 | 0.639
11:10-1st | Player 9 (Team A) misses 26-foot three point shot | 20 | 12 | 0.341 | 0.659
2:27-1st | Player 6 (Team B) defensive rebound | 20 | 12 | 0.334 | 0.666
7:16-4th | Player 6 (Team B) out of bounds lost ball turnover / Team A Full timeout / Player 10 (Team A) enters the game for Player 4 (Team A) / Player 12 (Team B) enters the game for Player 3 (Team B) | 20 | 12 | 0.364 | 0.636
11:34-3rd | Player 9 (Team A) makes 25-foot step back jumpshot (Player 1 (Team A) assists) | 23 | 12 | 0.421 | 0.579
24.1-1st | Player 9 (Team A) shooting foul / Player 8 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 8 (Team B) misses free throw 2 of 2 | 23 | 12 | 0.456 | 0.544
7:36-1st | Player 3 (Team A) defensive rebound | 23 | 12 | 0.456 | 0.544
7:17-3rd | Player 8 (Team A) makes two point shot (Player 3 (Team A) assists) | 25 | 12 | 0.491 | 0.509
8:08-4th | Player 9 (Team A) blocks Player 1 (Team B) 's 8-foot driving layup | 25 | 12 | 0.517 | 0.483
1:19-2nd | Player 1 (Team B) offensive rebound / Player 5 (Team B) enters the game for Player 2 (Team B) / Player 2 (Team A) enters the game for Player 3 (Team A) | 25 | 12 | 0.495 | 0.505
6:20-1st | Player 5 (Team B) misses 30-foot three point pullup jump shot | 25 | 12 | 0.52 | 0.48
3:14-3rd | Player 1 (Team A) defensive rebound | 25 | 12 | 0.528 | 0.472
6:13-2nd | Player 10 (Team A) makes 5-foot driving floating jump shot (Player 8 (Team A) assists) | 27 | 12 | 0.566 | 0.434
8:34-4th | Player 12 (Team B) makes 27-foot three point jumper (Player 6 (Team B) assists) | 27 | 15 | 0.506 | 0.494
2:47-3rd | Player 2 (Team A) lost ball turnover (Player 8 (Team B) steals) | 27 | 15 | 0.479 | 0.521
3.1-3rd | Player 10 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 2 / Player 11 (Team A) enters the game for Player 8 (Team A) / Player 6 (Team B) makes free throw 2 of 2 | 27 | 17 | 0.451 | 0.549
9:58-1st | Player 9 (Team A) makes two point shot (Player 2 (Team A) assists) | 29 | 17 | 0.486 | 0.514
1:08-1st | Player 8 (Team B) misses dunk | 29 | 17 | 0.515 | 0.485
7:38-1st | Player 1 (Team B) offensive rebound | 29 | 17 | 0.489 | 0.511
8:29-2nd | Player 6 (Team B) makes driving layup (Player 5 (Team B) assists) / Player 1 (Team A) away from play foul / Player 1 (Team B) makes free throw 1 of 1 | 29 | 20 | 0.428 | 0.572
11:41-1st | Player 1 (Team A) misses driving floating jump shot | 29 | 20 | 0.408 | 0.592
7:06-2nd | Player 1 (Team B) defensive rebound | 29 | 20 | 0.4 | 0.6
8:44-4th | Player 10 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 2 / Player 4 (Team B) enters the game for Player 1 (Team B) / Player 5 (Team B) makes free throw 2 of 2 | 29 | 22 | 0.373 | 0.627
4:00-1st | Player 12 (Team B) personal foul | 29 | 22 | 0.423 | 0.577
5:01-1st | Player 1 (Team A) misses 26-foot three point pullup jump shot / Player 4 (Team B) defensive rebound | 29 | 22 | 0.35 | 0.65
9:26-3rd | End of the 1st Quarter | 29 | 22 | 0.364 | 0.636
10:31-3rd | Player 4 (Team A) enters the game for Player 1 (Team A) | 29 | 22 | 0.364 | 0.636
3:14-1st | Player 8 (Team B) personal foul | 29 | 22 | 0.38 | 0.62
8:21-3rd | Player 2 (Team A) misses two point shot | 29 | 22 | 0.362 | 0.638
11:26-1st | Player 5 (Team B) defensive rebound | 29 | 22 | 0.355 | 0.645
10:52-3rd | Player 10 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 2 / Player 8 (Team A) enters the game for Player 10 (Team A) / Player 6 (Team B) makes free throw 2 of 2 | 29 | 24 | 0.333 | 0.667
1:44-3rd | Player 9 (Team A) lost ball turnover (Player 4 (Team B) steals) | 29 | 24 | 0.31 | 0.69
3:49-3rd | Player 12 (Team B) lost ball turnover (Player 11 (Team A) steals) | 29 | 24 | 0.339 | 0.661
11:05-3rd | Player 9 (Team A) lost ball turnover (Player 5 (Team B) steals) / Player 9 (Team A) personal foul | 29 | 24 | 0.312 | 0.688
5:25-2nd | Player 5 (Team B) lost ball turnover (Player 8 (Team A) steals) | 29 | 24 | 0.342 | 0.658
4:24-3rd | Player 4 (Team A) misses two point shot | 29 | 24 | 0.324 | 0.676
35.1-3rd | Player 11 (Team A) offensive rebound | 29 | 24 | 0.345 | 0.655
9:00-4th | Player 8 (Team A) misses 24-foot three point jumper | 29 | 24 | 0.325 | 0.675
10:00-3rd | Player 2 (Team A) offensive rebound | 29 | 24 | 0.346 | 0.654
4:44-3rd | Player 4 (Team A) misses three point jumper / Player 6 (Team B) defensive rebound | 29 | 24 | 0.319 | 0.681
3:27-2nd | Player 6 (Team B) lost ball turnover (Player 9 (Team A) steals) | 29 | 24 | 0.349 | 0.651
10:05-2nd | Player 9 (Team A) makes two point shot / Team B Full timeout / Player 3 (Team B) enters the game for Player 12 (Team B) / Player 2 (Team B) enters the game for Player 5 (Team B) / Player 1 (Team B) enters the game for Player 8 (Team B) | 31 | 24 | 0.322 | 0.678
27.0-1st | Player 4 (Team B) makes dunk (Player 1 (Team B) assists) | 31 | 26 | 0.353 | 0.647
5:53-1st | Player 2 (Team A) makes 7-foot driving floating jump shot (Player 4 (Team A) assists) / Player 4 (Team B) shooting foul / Player 3 (Team A) enters the game for Player 9 (Team A) / Player 2 (Team A) makes free throw 1 of 1 | 34 | 26 | 0.413 | 0.587
8:43-3rd | Player 1 (Team B) misses 20-foot jumper | 34 | 26 | 0.443 | 0.557
2:53-2nd | Player 2 (Team A) defensive rebound | 34 | 26 | 0.452 | 0.548
5:34-1st | Player 8 (Team A) misses 27-foot three point pullup jump shot | 34 | 26 | 0.429 | 0.571
9:11-3rd | Player 3 (Team B) defensive rebound | 34 | 26 | 0.422 | 0.578
8:53-1st | Player 6 (Team B) misses 23-foot three point shot | 34 | 26 | 0.447 | 0.553
4:59-3rd | Player 3 (Team A) defensive rebound | 34 | 26 | 0.455 | 0.545
5:54-3rd | Player 2 (Team A) lost ball turnover (Player 6 (Team B) steals) | 34 | 26 | 0.427 | 0.573
5:36-3rd | Player 3 (Team B) misses running pullup jump shot | 34 | 26 | 0.452 | 0.548
8:00-1st | Player 2 (Team B) offensive rebound | 34 | 26 | 0.428 | 0.572
6:40-4th | Player 3 (Team B) misses 23-foot three point jumper | 34 | 26 | 0.453 | 0.547
10:32-4th | Player 2 (Team A) defensive rebound | 34 | 26 | 0.462 | 0.538
8:05-2nd | Player 2 (Team A) misses 27-foot three point jumper | 34 | 26 | 0.44 | 0.56
7:04-3rd | Player 3 (Team B) defensive rebound | 34 | 26 | 0.432 | 0.568
11:49-2nd | Player 1 (Team B) misses 6-foot two point shot | 34 | 26 | 0.459 | 0.541
45.0-1st | Player 3 (Team A) defensive rebound | 34 | 26 | 0.467 | 0.533
7:15-2nd | Player 4 (Team A) bad pass (Player 1 (Team B) steals) | 34 | 26 | 0.437 | 0.563
2:23-3rd | Player 3 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 5 (Team B) enters the game for Player 6 (Team B) / Player 1 (Team A) enters the game for Player 11 (Team A) / Player 1 (Team B) makes free throw 2 of 2 | 34 | 28 | 0.407 | 0.593
23.0-2nd | Player 4 (Team A) misses 26-foot three point pullup jump shot | 34 | 28 | 0.386 | 0.614
7:36-3rd | Player 3 (Team B) defensive rebound | 34 | 28 | 0.378 | 0.622
5:51-3rd | Player 3 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 9 (Team A) enters the game for Player 2 (Team A) / Player 4 (Team B) makes free throw 2 of 2 | 34 | 30 | 0.353 | 0.647
5:42-1st | Player 3 (Team A) traveling | 34 | 30 | 0.324 | 0.676
7:20-1st | Player 2 (Team B) makes 27-foot three pointer (Player 1 (Team B) assists) | 34 | 33 | 0.274 | 0.726
7:51-4th | Player 1 (Team A) misses two point shot | 34 | 33 | 0.258 | 0.742
3:56-1st | Player 1 (Team B) defensive rebound | 34 | 33 | 0.252 | 0.748
4:05-2nd | Player 5 (Team B) misses 23-foot three point shot / Player 1 (Team A) defensive rebound | 34 | 33 | 0.278 | 0.722
5:18-3rd | Player 1 (Team A) bad pass (Player 2 (Team B) steals) | 34 | 33 | 0.254 | 0.746
10:34-4th | Player 2 (Team B) bad pass (Player 9 (Team A) steals) | 34 | 33 | 0.279 | 0.721
2:29-1st | Player 9 (Team A) makes three point jumper (Player 1 (Team A) assists) | 37 | 33 | 0.334 | 0.666
9:14-2nd | Player 2 (Team B) misses 27-foot three point jumper | 37 | 33 | 0.361 | 0.639
4:35-2nd | Player 1 (Team B) offensive rebound | 37 | 33 | 0.338 | 0.662
2:19-2nd | Player 2 (Team B) misses 5-foot two point shot | 37 | 33 | 0.362 | 0.638
8.1-1st | Player 4 (Team B) offensive rebound | 37 | 33 | 0.339 | 0.661
2:00-2nd | Player 4 (Team B) makes tip shot | 37 | 35 | 0.313 | 0.687
5:30-2nd | Player 1 (Team A) makes driving layup (Player 3 (Team A) assists) | 39 | 35 | 0.344 | 0.656
8.0-3rd | Player 2 (Team A) enters the game for Player 9 (Team A) | 39 | 35 | 0.344 | 0.656
7:15-3rd | Player 4 (Team B) misses 23-foot step back jumpshot | 39 | 35 | 0.371 | 0.629
11:37-3rd | Player 4 (Team A) vs. Player 5 (Team B) (Player 1 (Team B) gains possession) / Team B offensive team rebound | 39 | 35 | 0.349 | 0.651
1:26-2nd | Player 1 (Team B) misses 17-foot jumper | 39 | 35 | 0.373 | 0.627
2:41-1st | Player 2 (Team A) defensive rebound | 39 | 35 | 0.382 | 0.618
7:58-2nd | Player 8 (Team A) misses 25-foot three point jumper | 39 | 35 | 0.36 | 0.64
9:12-1st | Player 3 (Team B) defensive rebound | 39 | 35 | 0.353 | 0.647
1:16-2nd | Player 8 (Team A) personal foul / Player 2 (Team B) makes free throw 1 of 2 / Player 11 (Team A) enters the game for Player 8 (Team A) / Player 2 (Team B) makes free throw 2 of 2 | 39 | 37 | 0.325 | 0.675
1:47-2nd | Player 5 (Team B) shooting foul / Player 1 (Team A) makes free throw 1 of 2 / Player 1 (Team A) makes free throw 2 of 2 | 41 | 37 | 0.355 | 0.645
9:49-1st | Player 1 (Team B) misses 17-foot jumper | 41 | 37 | 0.383 | 0.617
7:47-1st | Team B offensive team rebound / Player 11 (Team A) loose ball foul / Player 2 (Team B) makes free throw 1 of 2 / Player 2 (Team B) makes free throw 2 of 2 | 41 | 39 | 0.33 | 0.67
2:58-2nd | Player 2 (Team A) misses 23-foot three point jumper | 41 | 39 | 0.312 | 0.688
10:18-2nd | Player 2 (Team B) defensive rebound | 41 | 39 | 0.305 | 0.695
12.1-3rd | Player 1 (Team B) makes two point shot (Player 2 (Team B) assists) / Team A Full timeout | 41 | 41 | 0.278 | 0.722
7:48-2nd | Player 11 (Team A) makes two point shot (Player 4 (Team A) assists) | 43 | 41 | 0.308 | 0.692
58.1-3rd | Player 4 (Team B) bad pass (Player 2 (Team A) steals) | 43 | 41 | 0.339 | 0.661
5:24-2nd | Player 1 (Team A) makes two point shot | 45 | 41 | 0.37 | 0.63
9:41-3rd | Player 5 (Team B) makes 4-foot layup (Player 2 (Team B) assists) | 45 | 43 | 0.341 | 0.659
10:06-2nd | Player 4 (Team A) bad pass (Player 5 (Team B) steals) | 45 | 43 | 0.313 | 0.687
8:08-2nd | Player 9 (Team A) enters the game for Player 4 (Team A) | 45 | 43 | 0.314 | 0.686
48.1-2nd | Player 2 (Team B) makes 4-foot two point shot (Player 1 (Team B) assists) | 45 | 45 | 0.287 | 0.713
9:48-2nd | Player 1 (Team A) misses 12-foot two point shot | 45 | 45 | 0.268 | 0.732
11:48-4th | Player 1 (Team B) defensive rebound | 45 | 45 | 0.261 | 0.739
6:46-3rd | Player 5 (Team B) misses 23-foot three point jumper | 45 | 45 | 0.283 | 0.717
3:34-3rd | Player 2 (Team A) defensive rebound | 45 | 45 | 0.291 | 0.709
3:31-1st | Player 9 (Team A) misses 26-foot three point jumper | 45 | 45 | 0.272 | 0.728
9:35-1st | Player 2 (Team B) defensive rebound | 45 | 45 | 0.266 | 0.734
6:33-1st | Player 2 (Team B) makes 26-foot running pullup jump shot | 45 | 48 | 0.214 | 0.786
10:29-2nd | Player 1 (Team A) makes 3-foot two point shot (Player 2 (Team A) assists) | 47 | 48 | 0.243 | 0.757
8:40-2nd | Player 3 (Team B) misses three point jumper | 47 | 48 | 0.264 | 0.736
7:44-1st | Player 2 (Team A) defensive rebound | 47 | 48 | 0.27 | 0.73
1:11-3rd | Player 11 (Team A) misses 23-foot three point jumper / Team A offensive team rebound | 47 | 48 | 0.27 | 0.73
11:05-4th | End of the 2nd Quarter | 47 | 48 | 0.259 | 0.741
2.1-2nd | Player 4 (Team A) enters the game for Player 11 (Team A) / Player 8 (Team A) enters the game for Player 9 (Team A) | 47 | 48 | 0.259 | 0.741
8:11-1st | Player 1 (Team A) misses 11-foot two point shot | 47 | 48 | 0.253 | 0.747
5:40-3rd | Player 3 (Team B) defensive rebound | 47 | 48 | 0.246 | 0.754
5:52-2nd | Player 2 (Team B) makes two point shot / Player 4 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 1 | 47 | 51 | 0.199 | 0.801
7:27-1st | Player 2 (Team A) makes 4-foot two point shot / Player 4 (Team B) shooting foul / Player 2 (Team A) makes free throw 1 of 1 | 50 | 51 | 0.248 | 0.752
8:12-3rd | Player 2 (Team A) personal foul | 50 | 51 | 0.251 | 0.749
7:00-2nd | Player 3 (Team B) misses 7-foot two point shot | 50 | 51 | 0.272 | 0.728
4:50-1st | Player 2 (Team A) defensive rebound | 50 | 51 | 0.279 | 0.721
5:22-2nd | Player 1 (Team A) makes two point shot | 52 | 51 | 0.312 | 0.688
6:48-4th | Player 2 (Team B) misses two point shot | 52 | 51 | 0.338 | 0.662
10:18-3rd | Player 3 (Team A) defensive rebound | 52 | 51 | 0.347 | 0.653
6:13-3rd | Player 1 (Team A) misses running pullup jump shot | 52 | 51 | 0.322 | 0.678
51.0-2nd | Player 4 (Team B) defensive rebound | 52 | 51 | 0.315 | 0.685
4:55-2nd | Player 1 (Team B) makes dunk (Player 4 (Team B) assists) | 52 | 53 | 0.284 | 0.716
2:56-1st | Player 3 (Team A) makes 3-foot layup (Player 4 (Team A) assists) | 54 | 53 | 0.318 | 0.682
7:05-1st | Player 2 (Team B) makes 15-foot two point shot | 54 | 55 | 0.289 | 0.711
