Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Time | Play | Team A score | Team B score | Win prob (A) | Win prob (B)
12:00-1st | Player 10 (Team A) vs. Player 7 (Team B) (Player 4 (Team B) gains possession) | 0 | 0 | 0.083 | 0.917
11:39-1st | Player 7 (Team B) misses two point shot | 0 | 0 | 0.089 | 0.911
11:34-1st | Player 10 (Team A) defensive rebound | 0 | 0 | 0.091 | 0.909
11:23-1st | Player 4 (Team A) makes 4-foot dunk (Player 6 (Team A) assists) | 2 | 0 | 0.102 | 0.898
11:05-1st | Player 12 (Team A) defensive 3-seconds (technical foul) / Player 4 (Team B) makes technical free throw | 2 | 1 | 0.093 | 0.907
11:00-1st | Player 6 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 2 / Player 6 (Team B) makes free throw 2 of 2 | 2 | 3 | 0.086 | 0.914
10:46-1st | Player 18 (Team A) makes 11-foot two point shot (Player 6 (Team A) assists) | 4 | 3 | 0.095 | 0.905
10:27-1st | Player 6 (Team B) makes 27-foot three point jumper (Player 5 (Team B) assists) | 4 | 6 | 0.08 | 0.92
10:19-1st | Player 10 (Team A) offensive foul / Player 10 (Team A) turnover | 4 | 6 | 0.073 | 0.927
10:12-1st | Player 6 (Team B) bad pass (Player 10 (Team A) steals) | 4 | 6 | 0.081 | 0.919
10:02-1st | Player 6 (Team A) misses 8-foot two point shot | 4 | 6 | 0.076 | 0.924
10:00-1st | Player 6 (Team B) defensive rebound | 4 | 6 | 0.074 | 0.926
9:52-1st | Player 4 (Team B) misses driving floating jump shot | 4 | 6 | 0.081 | 0.919
9:50-1st | Player 10 (Team A) defensive rebound | 4 | 6 | 0.083 | 0.917
9:27-1st | Player 10 (Team A) misses jumper | 4 | 6 | 0.078 | 0.922
9:23-1st | Player 4 (Team A) offensive rebound | 4 | 6 | 0.084 | 0.916
9:22-1st | Player 4 (Team A) makes tip shot | 6 | 6 | 0.093 | 0.907
9:04-1st | Player 4 (Team B) makes two point shot | 6 | 8 | 0.085 | 0.915
8:37-1st | Player 18 (Team A) makes 7-foot two point shot (Player 4 (Team A) assists) | 8 | 8 | 0.096 | 0.904
8:23-1st | Player 4 (Team B) makes driving layup | 8 | 10 | 0.088 | 0.912
8:09-1st | Player 12 (Team A) misses 30-foot three point jumper | 8 | 10 | 0.083 | 0.917
8:06-1st | Player 18 (Team A) offensive rebound | 8 | 10 | 0.089 | 0.911
7:58-1st | Player 7 (Team B) shooting foul / Player 4 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 4 (Team A) misses free throw 2 of 2 | 8 | 10 | 0.081 | 0.919
7:56-1st | Player 7 (Team B) defensive rebound | 8 | 10 | 0.081 | 0.919
7:47-1st | Player 5 (Team B) misses driving floating jump shot | 8 | 10 | 0.088 | 0.912
7:45-1st | Player 10 (Team A) defensive rebound | 8 | 10 | 0.09 | 0.91
7:39-1st | Player 4 (Team A) misses 25-foot step back jumpshot | 8 | 10 | 0.084 | 0.916
7:36-1st | Player 4 (Team B) defensive rebound | 8 | 10 | 0.082 | 0.918
7:33-1st | Player 6 (Team B) makes 4-foot dunk (Player 4 (Team B) assists) | 8 | 12 | 0.075 | 0.925
7:16-1st | Player 6 (Team A) misses driving floating jump shot | 8 | 12 | 0.07 | 0.93
7:14-1st | Player 6 (Team A) offensive rebound | 8 | 12 | 0.076 | 0.924
7:13-1st | Player 6 (Team A) makes two point shot | 10 | 12 | 0.083 | 0.917
6:57-1st | Player 14 (Team B) misses 24-foot three point jumper | 10 | 12 | 0.091 | 0.909
6:55-1st | Player 10 (Team A) defensive rebound | 10 | 12 | 0.093 | 0.907
6:51-1st | Player 4 (Team A) makes 3-foot dunk (Player 12 (Team A) assists) | 12 | 12 | 0.103 | 0.897
6:27-1st | Player 6 (Team B) makes 26-foot three point jumper (Player 5 (Team B) assists) | 12 | 15 | 0.086 | 0.914
6:08-1st | Player 4 (Team B) shooting foul / Team B Full timeout / Player 4 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 4 (Team A) makes free throw 2 of 2 | 13 | 15 | 0.087 | 0.913
5:49-1st | Player 5 (Team B) makes 26-foot three point jumper (Player 4 (Team B) assists) | 13 | 18 | 0.073 | 0.927
5:32-1st | Player 6 (Team A) misses driving floating jump shot | 13 | 18 | 0.068 | 0.932
5:29-1st | Player 7 (Team B) defensive rebound | 13 | 18 | 0.066 | 0.934
5:14-1st | Player 6 (Team B) makes 10-foot two point shot | 13 | 20 | 0.061 | 0.939
5:00-1st | Player 6 (Team B) blocks Player 4 (Team A) 's 6-foot layup | 13 | 20 | 0.056 | 0.944
4:57-1st | Player 6 (Team B) defensive rebound | 13 | 20 | 0.054 | 0.946
4:56-1st | Player 4 (Team B) misses running pullup jump shot | 13 | 20 | 0.06 | 0.94
4:53-1st | Player 4 (Team A) defensive rebound | 13 | 20 | 0.062 | 0.938
4:45-1st | Player 10 (Team A) makes layup (Player 4 (Team A) assists) / Player 4 (Team B) shooting foul / Player 1 (Team B) enters the game for Player 6 (Team B) / Player 11 (Team B) enters the game for Player 14 (Team B) / Player 11 (Team A) enters the game for Player 6 (Team A) / Player 10 (Team A) misses free throw 1 of 1 | 15 | 20 | 0.068 | 0.932
4:42-1st | Player 4 (Team A) offensive rebound | 15 | 20 | 0.076 | 0.924
4:29-1st | Player 12 (Team A) misses driving floating jump shot | 15 | 20 | 0.071 | 0.929
4:23-1st | Player 10 (Team A) offensive rebound | 15 | 20 | 0.077 | 0.923
4:22-1st | Player 10 (Team A) makes tip shot | 17 | 20 | 0.085 | 0.915
4:14-1st | Player 5 (Team B) misses 17-foot pullup jump shot | 17 | 20 | 0.092 | 0.908
4:12-1st | Player 10 (Team A) defensive rebound | 17 | 20 | 0.094 | 0.906
4:08-1st | Player 18 (Team A) misses running pullup jump shot | 17 | 20 | 0.088 | 0.912
4:06-1st | Team B defensive team rebound / Player 9 (Team A) enters the game for Player 10 (Team A) | 17 | 20 | 0.086 | 0.914
3:56-1st | Player 7 (Team B) makes 11-foot two point shot (Player 5 (Team B) assists) | 17 | 22 | 0.078 | 0.922
3:39-1st | Player 9 (Team A) misses 9-foot two point shot | 17 | 22 | 0.073 | 0.927
3:38-1st | Player 5 (Team B) defensive rebound | 17 | 22 | 0.071 | 0.929
3:24-1st | Player 7 (Team B) makes 15-foot jumper (Player 1 (Team B) assists) | 17 | 24 | 0.065 | 0.935
3:21-1st | Team A Full timeout / Player 18 (Team B) enters the game for Player 5 (Team B) / Player 14 (Team A) enters the game for Player 12 (Team A) / Player 6 (Team A) enters the game for Player 18 (Team A) / Player 13 (Team A) enters the game for Player 4 (Team A) | 17 | 24 | 0.065 | 0.935
2:56-1st | Player 6 (Team A) misses 22-foot pullup jump shot | 17 | 24 | 0.061 | 0.939
2:54-1st | Player 4 (Team B) defensive rebound | 17 | 24 | 0.059 | 0.941
2:39-1st | Player 9 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 4 (Team B) makes free throw 2 of 2 | 17 | 26 | 0.054 | 0.946
2:28-1st | Player 11 (Team A) misses 27-foot three point jumper | 17 | 26 | 0.05 | 0.95
2:25-1st | Player 11 (Team B) defensive rebound | 17 | 26 | 0.048 | 0.952
2:10-1st | Player 7 (Team B) misses 11-foot two point shot | 17 | 26 | 0.053 | 0.947
2:07-1st | Player 1 (Team B) offensive rebound | 17 | 26 | 0.049 | 0.951
1:59-1st | Player 1 (Team B) makes finger roll layup | 17 | 28 | 0.044 | 0.956
1:52-1st | Player 11 (Team A) misses 27-foot three point shot | 17 | 28 | 0.04 | 0.96
1:49-1st | Player 1 (Team B) defensive rebound | 17 | 28 | 0.039 | 0.961
1:38-1st | Player 4 (Team B) misses 28-foot three point jumper | 17 | 28 | 0.043 | 0.957
1:35-1st | Player 1 (Team B) offensive rebound | 17 | 28 | 0.039 | 0.961
1:28-1st | Player 14 (Team A) personal foul / Player 13 (Team B) enters the game for Player 7 (Team B) | 17 | 28 | 0.033 | 0.967
1:18-1st | Player 1 (Team B) makes 15-foot pullup jump shot (Player 4 (Team B) assists) | 17 | 30 | 0.036 | 0.964
1:00-1st | Player 13 (Team A) misses 15-foot pullup jump shot | 17 | 30 | 0.033 | 0.967
57.1-1st | Player 1 (Team B) defensive rebound | 17 | 30 | 0.032 | 0.968
46.0-1st | Player 4 (Team B) bad pass (Player 9 (Team A) steals) | 17 | 30 | 0.036 | 0.964
41.2-1st | Player 14 (Team A) bad pass (Player 1 (Team B) steals) | 17 | 30 | 0.032 | 0.968
33.1-1st | Player 13 (Team B) misses dunk | 17 | 30 | 0.035 | 0.965
30.1-1st | Player 13 (Team B) offensive rebound | 17 | 30 | 0.032 | 0.968
30.0-1st | Player 14 (Team A) blocks Player 13 (Team B) 's 4-foot layup / Player 13 (Team B) offensive rebound | 17 | 30 | 0.032 | 0.968
27.1-1st | Player 4 (Team B) makes layup (Player 13 (Team B) assists) | 17 | 32 | 0.028 | 0.972
6.1-1st | Player 13 (Team A) misses 16-foot pullup jump shot | 17 | 32 | 0.026 | 0.974
4.1-1st | Player 11 (Team A) offensive rebound / Player 11 (Team A) makes two point shot / Player 1 (Team B) shooting foul / Player 11 (Team A) makes free throw 1 of 1 | 20 | 32 | 0.036 | 0.964
0.0-1st | Player 4 (Team B) misses three point pullup jump shot / Team B offensive team rebound / End of the 1st Quarter | 20 | 32 | 0.04 | 0.96
12:00-2nd | Player 21 (Team B) enters the game for Player 11 (Team B) / Player 6 (Team B) enters the game for Player 4 (Team B) | 20 | 32 | 0.04 | 0.96
11:42-2nd | Player 6 (Team A) makes 8-foot hook shot | 22 | 32 | 0.047 | 0.953
11:23-2nd | Player 6 (Team B) misses 10-foot two point shot | 22 | 32 | 0.052 | 0.948
11:20-2nd | Player 13 (Team B) offensive rebound / Player 13 (Team B) misses 4-foot tip shot / Player 11 (Team A) defensive rebound | 22 | 32 | 0.054 | 0.946
11:09-2nd | Player 13 (Team A) misses 18-foot pullup jump shot | 22 | 32 | 0.049 | 0.951
11:08-2nd | Player 21 (Team B) defensive rebound | 22 | 32 | 0.048 | 0.952
10:56-2nd | Player 11 (Team A) shooting foul / Player 13 (Team B) makes free throw 1 of 2 / Player 13 (Team B) misses free throw 2 of 2 | 22 | 33 | 0.048 | 0.952
10:54-2nd | Player 14 (Team A) defensive rebound | 22 | 33 | 0.048 | 0.952
10:33-2nd | Player 1 (Team B) blocks Player 9 (Team A) 's 27-foot three point jumper | 22 | 33 | 0.045 | 0.955
10:31-2nd | Player 6 (Team B) defensive rebound / Player 6 (Team B) out of bounds bad pass turnover | 22 | 33 | 0.048 | 0.952
10:10-2nd | Player 9 (Team A) misses layup | 22 | 33 | 0.045 | 0.955
10:08-2nd | Player 1 (Team B) defensive rebound | 22 | 33 | 0.044 | 0.956
9:59-2nd | Player 14 (Team A) blocks Player 13 (Team B) 's 4-foot layup | 22 | 33 | 0.048 | 0.952
9:57-2nd | Player 14 (Team A) defensive rebound | 22 | 33 | 0.049 | 0.951
9:53-2nd | Player 14 (Team A) misses two point shot | 22 | 33 | 0.045 | 0.955
9:51-2nd | Player 13 (Team B) defensive rebound | 22 | 33 | 0.044 | 0.956
9:45-2nd | Player 13 (Team B) makes dunk (Player 1 (Team B) assists) | 22 | 35 | 0.039 | 0.961
9:33-2nd | Player 13 (Team A) misses driving layup | 22 | 35 | 0.035 | 0.965
9:32-2nd | Team B defensive team rebound / Player 13 (Team A) loose ball foul | 22 | 35 | 0.034 | 0.966
9:21-2nd | Player 18 (Team B) misses driving floating jump shot | 22 | 35 | 0.038 | 0.962
9:19-2nd | Player 14 (Team A) defensive rebound | 22 | 35 | 0.039 | 0.961
9:10-2nd | Player 13 (Team A) misses 24-foot three point jumper | 22 | 35 | 0.035 | 0.965
9:07-2nd | Player 18 (Team B) defensive rebound | 22 | 35 | 0.034 | 0.966
8:58-2nd | Player 11 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 2 / Player 18 (Team A) enters the game for Player 6 (Team A) / Player 4 (Team A) enters the game for Player 9 (Team A) / Player 6 (Team B) misses free throw 2 of 2 | 22 | 36 | 0.035 | 0.965
8:56-2nd | Player 4 (Team A) defensive rebound | 22 | 36 | 0.035 | 0.965
8:40-2nd | Player 18 (Team A) makes 7-foot driving floating jump shot | 24 | 36 | 0.04 | 0.96
8:29-2nd | Player 6 (Team B) makes 14-foot pullup jump shot | 24 | 38 | 0.036 | 0.964
8:10-2nd | Player 13 (Team B) blocks Player 4 (Team A) 's 6-foot layup | 24 | 38 | 0.032 | 0.968
8:07-2nd | Player 18 (Team B) defensive rebound | 24 | 38 | 0.031 | 0.969
7:58-2nd | Player 1 (Team B) misses driving floating jump shot | 24 | 38 | 0.035 | 0.965
7:56-2nd | Player 13 (Team A) defensive rebound | 24 | 38 | 0.036 | 0.964
7:50-2nd | Player 13 (Team A) lost ball turnover (Player 6 (Team B) steals) | 24 | 38 | 0.031 | 0.969
7:43-2nd | Player 6 (Team B) misses 27-foot three point jumper | 24 | 38 | 0.035 | 0.965
7:40-2nd | Player 11 (Team A) defensive rebound | 24 | 38 | 0.036 | 0.964
7:36-2nd | Player 18 (Team B) personal foul / Player 11 (Team B) enters the game for Player 18 (Team B) / Player 5 (Team B) enters the game for Player 1 (Team B) / Player 12 (Team A) enters the game for Player 13 (Team A) | 24 | 38 | 0.036 | 0.964
7:27-2nd | Player 11 (Team A) makes 6-foot two point shot (Player 4 (Team A) assists) / Player 5 (Team B) shooting foul / Player 11 (Team A) makes free throw 1 of 1 | 27 | 38 | 0.046 | 0.954
7:06-2nd | Player 6 (Team B) makes 11-foot step back jumpshot (Player 5 (Team B) assists) | 27 | 40 | 0.041 | 0.959
6:54-2nd | Player 18 (Team A) makes 26-foot step back jumpshot | 30 | 40 | 0.053 | 0.947
6:35-2nd | Player 5 (Team B) misses 28-foot three point jumper | 30 | 40 | 0.059 | 0.941
6:32-2nd | Player 13 (Team B) offensive rebound | 30 | 40 | 0.054 | 0.946
6:31-2nd | Player 13 (Team B) misses tip shot | 30 | 40 | 0.06 | 0.94
6:30-2nd | Player 12 (Team A) defensive rebound | 30 | 40 | 0.061 | 0.939
6:11-2nd | Player 13 (Team B) blocks Player 4 (Team A) 's 5-foot dunk | 30 | 40 | 0.056 | 0.944
6:08-2nd | Player 4 (Team A) offensive rebound | 30 | 40 | 0.062 | 0.938
6:07-2nd | Player 4 (Team A) makes two point shot | 32 | 40 | 0.07 | 0.93
6:02-2nd | Player 18 (Team A) personal foul / Team B Full timeout / Player 4 (Team B) enters the game for Player 21 (Team B) / Player 7 (Team B) enters the game for Player 13 (Team B) | 32 | 40 | 0.071 | 0.929
5:53-2nd | Player 11 (Team A) defensive 3-seconds (technical foul) / Player 4 (Team B) makes technical free throw | 32 | 41 | 0.063 | 0.937
5:47-2nd | Player 11 (Team A) personal foul / Player 6 (Team B) makes free throw 1 of 2 / Player 6 (Team B) makes free throw 2 of 2 | 32 | 43 | 0.055 | 0.945
5:33-2nd | Player 18 (Team A) palming turnover / Player 10 (Team A) enters the game for Player 11 (Team A) | 32 | 43 | 0.049 | 0.951
5:19-2nd | Player 7 (Team B) lost ball turnover (Player 10 (Team A) steals) | 32 | 43 | 0.056 | 0.944
5:12-2nd | Player 14 (Team A) misses two point shot | 32 | 43 | 0.051 | 0.949
5:10-2nd | Player 11 (Team B) defensive rebound | 32 | 43 | 0.049 | 0.951
4:57-2nd | Player 4 (Team B) makes 5-foot layup (Player 5 (Team B) assists) | 32 | 45 | 0.043 | 0.957
4:48-2nd | Player 18 (Team A) makes 8-foot driving floating jump shot | 34 | 45 | 0.049 | 0.951
4:42-2nd | Team B Full timeout / Player 14 (Team B) enters the game for Player 6 (Team B) / Player 6 (Team A) enters the game for Player 14 (Team A) | 34 | 45 | 0.05 | 0.95
4:29-2nd | Player 4 (Team B) makes 26-foot three point jumper (Player 5 (Team B) assists) | 34 | 48 | 0.037 | 0.963
4:10-2nd | Player 18 (Team A) misses 26-foot three point jumper | 34 | 48 | 0.034 | 0.966
4:07-2nd | Player 14 (Team B) defensive rebound | 34 | 48 | 0.033 | 0.967
3:50-2nd | Player 14 (Team B) misses 13-foot pullup jump shot | 34 | 48 | 0.036 | 0.964
3:47-2nd | Player 10 (Team A) defensive rebound | 34 | 48 | 0.038 | 0.962
3:41-2nd | Player 6 (Team A) makes two point shot (Player 18 (Team A) assists) | 36 | 48 | 0.044 | 0.956
3:29-2nd | Player 14 (Team B) makes 26-foot three point jumper (Player 7 (Team B) assists) | 36 | 51 | 0.033 | 0.967
3:13-2nd | Player 18 (Team A) misses 26-foot three point pullup jump shot | 36 | 51 | 0.029 | 0.971
3:10-2nd | Player 11 (Team B) defensive rebound | 36 | 51 | 0.028 | 0.972
3:05-2nd | Player 14 (Team B) makes 5-foot dunk (Player 5 (Team B) assists) / Team A Full timeout | 36 | 53 | 0.024 | 0.976
2:52-2nd | Player 11 (Team B) personal foul | 36 | 53 | 0.024 | 0.976
2:40-2nd | Player 11 (Team B) blocks Player 4 (Team A) 's 15-foot two point shot | 36 | 53 | 0.021 | 0.979
2:36-2nd | Player 7 (Team B) defensive rebound | 36 | 53 | 0.02 | 0.98
2:15-2nd | Player 11 (Team B) misses driving floating jump shot | 36 | 53 | 0.023 | 0.977
2:14-2nd | Player 11 (Team B) offensive rebound | 36 | 53 | 0.02 | 0.98
2:13-2nd | Player 10 (Team A) blocks Player 11 (Team B) 's 4-foot two point shot / Team B offensive team rebound / Player 12 (Team A) personal foul / Player 4 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 21 (Team B) enters the game for Player 11 (Team B) / Player 4 (Team B) makes free throw 2 of 2 | 36 | 54 | 0.02 | 0.98
2:01-2nd | Player 14 (Team B) shooting foul / Player 4 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 4 (Team A) misses free throw 2 of 2 | 36 | 54 | 0.018 | 0.982
1:58-2nd | Player 14 (Team B) defensive rebound | 36 | 54 | 0.018 | 0.982
1:43-2nd | Player 4 (Team B) makes 9-foot driving floating jump shot | 36 | 56 | 0.014 | 0.986
1:23-2nd | Player 7 (Team B) shooting foul / Player 10 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 10 (Team A) makes free throw 2 of 2 | 37 | 56 | 0.014 | 0.986
1:12-2nd | Player 5 (Team B) bad pass (Player 4 (Team A) steals) | 37 | 56 | 0.017 | 0.983
1:09-2nd | Player 5 (Team B) shooting foul / Player 4 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 4 (Team A) makes free throw 2 of 2 | 38 | 56 | 0.018 | 0.982
59.1-2nd | Player 7 (Team B) makes 18-foot jumper (Player 5 (Team B) assists) | 38 | 58 | 0.014 | 0.986
47.0-2nd | Player 10 (Team A) misses layup | 38 | 58 | 0.012 | 0.988
45.1-2nd | Player 7 (Team B) defensive rebound | 38 | 58 | 0.012 | 0.988
43.2-2nd | Player 7 (Team B) bad pass (Player 12 (Team A) steals) | 38 | 58 | 0.014 | 0.986
40.0-2nd | Player 18 (Team A) makes 23-foot jumper (Player 4 (Team A) assists) | 40 | 58 | 0.017 | 0.983
33.1-2nd | Player 5 (Team B) makes 9-foot two point shot | 40 | 60 | 0.013 | 0.987
10.1-2nd | Player 18 (Team A) misses 26-foot three point jumper | 40 | 60 | 0.012 | 0.988
6.1-2nd | Player 7 (Team B) defensive rebound | 40 | 60 | 0.012 | 0.988
1.1-2nd | Player 5 (Team B) bad pass (Player 6 (Team A) steals) | 40 | 60 | 0.015 | 0.985
0.0-2nd | End of the 2nd Quarter | 40 | 60 | 0.013 | 0.987
12:00-3rd | Player 6 (Team B) enters the game for Player 21 (Team B) | 40 | 60 | 0.013 | 0.987
11:39-3rd | Player 4 (Team A) misses 11-foot two point shot | 40 | 60 | 0.011 | 0.989
11:36-3rd | Player 10 (Team A) offensive rebound | 40 | 60 | 0.013 | 0.987
11:35-3rd | Player 10 (Team A) misses two point shot | 40 | 60 | 0.011 | 0.989
11:33-3rd | Player 7 (Team B) defensive rebound | 40 | 60 | 0.011 | 0.989
11:22-3rd | Player 10 (Team A) personal foul | 40 | 60 | 0.011 | 0.989
11:19-3rd | Player 7 (Team B) misses 13-foot jumper | 40 | 60 | 0.013 | 0.987
11:15-3rd | Player 6 (Team A) defensive rebound | 40 | 60 | 0.013 | 0.987
11:11-3rd | Player 6 (Team A) makes two point shot | 42 | 60 | 0.015 | 0.985
10:56-3rd | Player 6 (Team B) makes 16-foot step back jumpshot (Player 4 (Team B) assists) | 42 | 62 | 0.013 | 0.987
10:31-3rd | Player 6 (Team A) misses 26-foot three point jumper | 42 | 62 | 0.011 | 0.989
10:28-3rd | Player 7 (Team B) defensive rebound | 42 | 62 | 0.01 | 0.99
10:19-3rd | Player 14 (Team B) makes 24-foot three point jumper (Player 5 (Team B) assists) | 42 | 65 | 0.007 | 0.993
10:00-3rd | Player 12 (Team A) makes 5-foot layup (Player 4 (Team A) assists) / Player 7 (Team B) shooting foul / Player 12 (Team A) makes free throw 1 of 1 | 45 | 65 | 0.01 | 0.99
9:56-3rd | Player 4 (Team B) makes 28-foot three pointer (Player 5 (Team B) assists) | 45 | 68 | 0.007 | 0.993
9:40-3rd | Player 6 (Team A) misses driving floating jump shot | 45 | 68 | 0.006 | 0.994
9:37-3rd | Player 12 (Team A) offensive rebound | 45 | 68 | 0.006 | 0.994
9:27-3rd | Player 18 (Team A) misses 24-foot three point jumper | 45 | 68 | 0.005 | 0.995
9:25-3rd | Player 7 (Team B) defensive rebound | 45 | 68 | 0.005 | 0.995
9:17-3rd | Player 4 (Team B) misses 25-foot step back jumpshot | 45 | 68 | 0.006 | 0.994
9:16-3rd | Player 10 (Team A) defensive rebound | 45 | 68 | 0.006 | 0.994
9:11-3rd | Player 18 (Team A) bad pass (Player 4 (Team B) steals) | 45 | 68 | 0.005 | 0.995
9:03-3rd | Player 7 (Team B) makes 3-foot dunk (Player 6 (Team B) assists) / Team A Full timeout | 45 | 70 | 0.004 | 0.996
8:45-3rd | Player 18 (Team A) bad pass (Player 7 (Team B) steals) | 45 | 70 | 0.003 | 0.997
8:41-3rd | Player 4 (Team B) misses running pullup jump shot | 45 | 70 | 0.004 | 0.996
8:37-3rd | Player 10 (Team A) defensive rebound | 45 | 70 | 0.004 | 0.996
8:21-3rd | Player 18 (Team A) misses 27-foot three point jumper | 45 | 70 | 0.003 | 0.997
8:19-3rd | Player 7 (Team B) defensive rebound | 45 | 70 | 0.003 | 0.997
8:12-3rd | Player 6 (Team B) makes 8-foot two point shot (Player 5 (Team B) assists) | 45 | 72 | 0.002 | 0.998
7:53-3rd | Player 4 (Team A) misses 19-foot pullup jump shot | 45 | 72 | 0.002 | 0.998
7:51-3rd | Team A offensive team rebound | 45 | 72 | 0.002 | 0.998
7:46-3rd | Player 4 (Team A) misses 18-foot step back jumpshot | 45 | 72 | 0.002 | 0.998
7:45-3rd | Team A offensive team rebound / Player 7 (Team B) loose ball foul | 45 | 72 | 0.002 | 0.998
7:32-3rd | Player 4 (Team A) misses 19-foot two point shot | 45 | 72 | 0.002 | 0.998
7:30-3rd | Player 14 (Team B) defensive rebound | 45 | 72 | 0.002 | 0.998
7:19-3rd | Player 7 (Team B) misses 7-foot two point shot | 45 | 72 | 0.002 | 0.998
7:18-3rd | Team B offensive team rebound | 45 | 72 | 0.002 | 0.998
7:10-3rd | Player 5 (Team B) misses 25-foot three point jumper | 45 | 72 | 0.002 | 0.998
7:07-3rd | Player 10 (Team A) defensive rebound | 45 | 72 | 0.002 | 0.998
7:04-3rd | Player 7 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 2 / Player 13 (Team B) enters the game for Player 7 (Team B) / Player 4 (Team A) makes free throw 2 of 2 | 47 | 72 | 0.003 | 0.997
6:51-3rd | Player 14 (Team B) misses 8-foot pullup jump shot | 47 | 72 | 0.003 | 0.997
6:50-3rd | Player 12 (Team A) defensive rebound | 47 | 72 | 0.003 | 0.997
6:44-3rd | Player 4 (Team A) vs. Player 14 (Team B) (Player 10 (Team A) gains possession) | 47 | 72 | 0.003 | 0.997
6:37-3rd | Player 6 (Team A) misses 9-foot two point shot / Team B defensive team rebound | 47 | 72 | 0.003 | 0.997
6:28-3rd | Player 4 (Team B) lost ball turnover (Player 6 (Team A) steals) | 47 | 72 | 0.003 | 0.997
6:24-3rd | Player 6 (Team A) makes 3-foot dunk | 49 | 72 | 0.004 | 0.996
6:09-3rd | Player 6 (Team B) bad pass (Player 10 (Team A) steals) | 49 | 72 | 0.005 | 0.995
6:06-3rd | Player 6 (Team A) misses two point shot | 49 | 72 | 0.004 | 0.996
6:05-3rd | Player 4 (Team A) offensive rebound | 49 | 72 | 0.005 | 0.995
6:04-3rd | Player 4 (Team A) makes 4-foot dunk | 51 | 72 | 0.006 | 0.994
5:53-3rd | Player 4 (Team B) misses 26-foot three point jumper / Player 10 (Team A) defensive rebound | 53 | 72 | 0.013 | 0.987
5:48-3rd | Player 5 (Team B) shooting foul / Player 12 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 12 (Team A) makes free throw 2 of 2 | 54 | 72 | 0.012 | 0.988
5:35-3rd | Player 14 (Team B) makes 23-foot three point jumper (Player 5 (Team B) assists) | 54 | 75 | 0.007 | 0.993
5:19-3rd | Player 4 (Team A) makes 23-foot three point jumper | 55 | 75 | 0.007 | 0.993
5:09-3rd | Player 14 (Team B) offensive foul / Player 14 (Team B) turnover | 55 | 75 | 0.009 | 0.991
5:01-3rd | Player 4 (Team A) bad pass (Player 14 (Team B) steals) | 55 | 75 | 0.007 | 0.993
4:58-3rd | Player 4 (Team B) out of bounds lost ball turnover | 55 | 75 | 0.009 | 0.991
4:43-3rd | Player 4 (Team A) misses 19-foot step back jumpshot | 55 | 75 | 0.007 | 0.993
4:39-3rd | Player 5 (Team B) defensive rebound | 55 | 75 | 0.007 | 0.993
4:31-3rd | Player 5 (Team B) bad pass (Player 4 (Team A) steals) | 55 | 75 | 0.009 | 0.991
4:26-3rd | Player 12 (Team A) makes two point shot (Player 18 (Team A) assists) | 57 | 75 | 0.011 | 0.989
4:08-3rd | Player 4 (Team B) lost ball turnover (Player 6 (Team A) steals) | 57 | 75 | 0.014 | 0.986
4:05-3rd | Player 6 (Team A) makes 3-foot dunk (Player 4 (Team A) assists) / Team B Full timeout / Player 11 (Team B) enters the game for Player 5 (Team B) / Player 18 (Team B) enters the game for Player 6 (Team B) / Player 9 (Team A) enters the game for Player 12 (Team A) / Player 14 (Team A) enters the game for Player 10 (Team A) | 59 | 75 | 0.017 | 0.983
3:45-3rd | Player 4 (Team B) misses driving dunk | 59 | 75 | 0.02 | 0.98
3:43-3rd | Player 6 (Team A) defensive rebound | 59 | 75 | 0.021 | 0.979
3:40-3rd | Player 4 (Team A) makes dunk | 61 | 75 | 0.026 | 0.974
3:23-3rd | Player 4 (Team B) misses 26-foot three point pullup jump shot | 61 | 75 | 0.03 | 0.97
3:20-3rd | Player 18 (Team A) defensive rebound | 61 | 75 | 0.032 | 0.968
3:14-3rd | Player 4 (Team A) makes 26-foot three point jumper (Player 18 (Team A) assists) | 64 | 75 | 0.049 | 0.951
2:49-3rd | Player 11 (Team B) makes 26-foot three point jumper (Player 4 (Team B) assists) | 64 | 78 | 0.031 | 0.969
2:29-3rd | Player 14 (Team A) makes 23-foot three point jumper (Player 6 (Team A) assists) | 67 | 78 | 0.047 | 0.953
